region,estimate,median,mean,sd,lower_90,lower_50,lower_20,upper_20,upper_50,upper_90,metric,Expected change in daily cases,prob_control
Poland,72868 (39539 -- 142934),72868,80583,36092,39539,57686,66432,80820,94826,142934,New confirmed cases by infection date,Likely increasing,0.19
Germany,13696 (5820 -- 26213),13696,14589,6577,5820,10402,12449,15100,17649,26213,New confirmed cases by infection date,Likely decreasing,0.77
Wielkopolskie,13190 (5344 -- 42178),13190,17098,14751,5344,9304,11517,15132,19497,42178,New confirmed cases by infection date,Likely increasing,0.091
Małopolskie,13129 (4891 -- 43810),13129,17648,20950,4891,8884,11416,15255,19860,43810,New confirmed cases by infection date,Likely increasing,0.084
Mazowieckie,12573 (4540 -- 39593),12573,17681,28746,4540,8578,10917,14319,18922,39593,New confirmed cases by infection date,Likely increasing,0.22
Śląskie,11509 (5586 -- 26818),11509,13593,9508,5586,8680,10310,12882,15711,26818,New confirmed cases by infection date,Likely increasing,0.19
Łódzkie,10592 (4150 -- 29362),10592,13081,11708,4150,7145,9162,12044,14983,29362,New confirmed cases by infection date,Likely increasing,0.089
Dolnośląskie,9663 (3919 -- 34770),9663,13929,19386,3919,6589,8334,11539,15396,34770,New confirmed cases by infection date,Likely increasing,0.064
Kujawsko-Pomorskie,8374 (2064 -- 29796),8374,12245,30395,2064,5134,7064,9990,13397,29796,New confirmed cases by infection date,Likely increasing,0.28
Opolskie,6971 (1184 -- 46868),6971,13617,25352,1184,3630,5475,9160,14426,46868,New confirmed cases by infection date,Likely increasing,0.19
Podkarpackie,5342 (2487 -- 11092),5342,5895,2976,2487,4076,4813,5930,7031,11092,New confirmed cases by infection date,Likely increasing,0.19
Lubelskie,3272 (1120 -- 8473),3272,3903,3032,1120,2285,2840,3776,4608,8473,New confirmed cases by infection date,Likely increasing,0.35
Świętokrzyskie,3213 (333 -- 16611),3213,5288,7431,333,1717,2520,4038,5914,16611,New confirmed cases by infection date,Stable,0.41
Pomorskie,2946 (1248 -- 8340),2946,3863,5606,1248,2145,2631,3325,4165,8340,New confirmed cases by infection date,Likely increasing,0.33
Bavaria,2883 (953 -- 8182),2883,3626,3742,953,1920,2467,3319,4334,8182,New confirmed cases by infection date,Likely decreasing,0.6
North Rhine-Westphalia,2487 (1316 -- 5150),2487,2846,1742,1316,1965,2274,2725,3259,5150,New confirmed cases by infection date,Likely decreasing,0.85
Zachodniopomorskie,2445 (962 -- 7352),2445,3090,2459,962,1723,2143,2844,3670,7352,New confirmed cases by infection date,Likely increasing,0.2
Warmińsko-Mazurskie,1988 (446 -- 9788),1988,3968,22823,446,1169,1618,2409,3408,9788,New confirmed cases by infection date,Likely decreasing,0.6
Podlaskie,1672 (644 -- 3847),1672,1921,1208,644,1190,1467,1894,2364,3847,New confirmed cases by infection date,Stable,0.56
Thuringia,1593 (583 -- 4617),1593,1974,1519,583,1102,1382,1839,2383,4617,New confirmed cases by infection date,Likely decreasing,0.63
Lubuskie,1493 (184 -- 5065),1493,1947,2174,184,833,1227,1770,2367,5065,New confirmed cases by infection date,Stable,0.52
Baden-Wurttemberg,1483 (599 -- 4441),1483,1947,2040,599,1048,1288,1718,2181,4441,New confirmed cases by infection date,Likely decreasing,0.69
Lower Saxony,1480 (533 -- 8110),1480,2211,2720,533,1066,1312,1665,2081,8110,New confirmed cases by infection date,Likely decreasing,0.83
Hesse,1241 (110 -- 4418),1241,1634,1670,110,554,923,1546,2217,4418,New confirmed cases by infection date,Likely decreasing,0.73
Saxony,1002 (419 -- 4475),1002,1572,2101,419,723,879,1162,1540,4475,New confirmed cases by infection date,Likely decreasing,0.77
Mecklenburg-Vorpommern,936 (194 -- 8958),936,2510,7264,194,498,716,1264,2065,8958,New confirmed cases by infection date,Stable,0.41
Berlin,835 (254 -- 3118),835,1205,1424,254,540,711,1000,1362,3118,New confirmed cases by infection date,Likely decreasing,0.61
Rhineland-Palatinate,550 (112 -- 3090),550,1062,3897,112,336,454,688,1000,3090,New confirmed cases by infection date,Likely decreasing,0.71
Brandenburg,502 (28 -- 3439),502,1172,3730,28,225,378,643,976,3439,New confirmed cases by infection date,Likely decreasing,0.79
Saxony-Anhalt,406 (120 -- 1171),406,510,694,120,284,356,462,574,1171,New confirmed cases by infection date,Likely decreasing,0.9
Hamburg,354 (96 -- 1778),354,624,1412,96,220,300,426,582,1778,New confirmed cases by infection date,Likely decreasing,0.72
Schleswig-Holstein,147 (13 -- 853),147,315,1275,13,69,113,193,295,853,New confirmed cases by infection date,Likely decreasing,0.81
Bremen,49 (0 -- 391),49,136,628,0,13,31,70,125,391,New confirmed cases by infection date,Likely decreasing,0.89
Saarland,16 (0 -- 126),16,50,286,0,4,9,26,45,126,New confirmed cases by infection date,Likely decreasing,0.91
Opolskie,1.3 (0.69 -- 2),1.3,1.3,0.38,0.69,1.1,1.2,1.3,1.5,2,Effective reproduction no.,Likely increasing,0.19
Dolnośląskie,1.2 (0.98 -- 1.6),1.2,1.2,0.22,0.98,1.1,1.1,1.2,1.3,1.6,Effective reproduction no.,Likely increasing,0.064
Małopolskie,1.2 (0.93 -- 1.6),1.2,1.2,0.22,0.93,1.1,1.2,1.2,1.3,1.6,Effective reproduction no.,Likely increasing,0.084
Wielkopolskie,1.2 (0.94 -- 1.6),1.2,1.2,0.21,0.94,1.1,1.2,1.2,1.3,1.6,Effective reproduction no.,Likely increasing,0.091
Łódzkie,1.2 (0.95 -- 1.5),1.2,1.2,0.2,0.95,1.1,1.2,1.2,1.3,1.5,Effective reproduction no.,Likely increasing,0.089
