Region,New confirmed cases by infection date,Expected change in daily cases,Effective reproduction no.,Rate of growth,Doubling/halving time (days)
Baden-Wurttemberg,17447 (5216 -- 74181),Likely decreasing,0.88 (0.62 -- 1.3),-0.034 (-0.11 -- 0.075),-20 (9.2 -- -6.1)
Bavaria,26531 (8585 -- 75351),Likely decreasing,0.88 (0.64 -- 1.2),-0.034 (-0.1 -- 0.041),-21 (17 -- -6.6)
Berlin,6013 (2688 -- 14444),Likely decreasing,0.93 (0.73 -- 1.2),-0.019 (-0.077 -- 0.048),-36 (15 -- -9)
Brandenburg,2800 (818 -- 8786),Likely decreasing,0.88 (0.6 -- 1.1),-0.035 (-0.12 -- 0.031),-20 (23 -- -5.9)
Bremen,1505 (370 -- 5640),Likely decreasing,0.87 (0.57 -- 1.2),-0.037 (-0.13 -- 0.054),-19 (13 -- -5.5)
Dolnośląskie,45 (14 -- 136),Likely decreasing,0.72 (0.41 -- 1.2),-0.081 (-0.18 -- 0.046),-8.6 (15 -- -3.8)
Germany,138502 (68874 -- 284964),Likely decreasing,0.87 (0.69 -- 1.1),-0.038 (-0.088 -- 0.015),-18 (47 -- -7.9)
Hamburg,3690 (2205 -- 6346),Decreasing,0.84 (0.71 -- 1),-0.046 (-0.083 -- -0.00017),-15 (-4100 -- -8.3)
Hesse,13245 (4128 -- 38067),Likely decreasing,0.88 (0.64 -- 1.1),-0.034 (-0.1 -- 0.032),-21 (22 -- -6.6)
Kujawsko-Pomorskie,36 (10 -- 137),Likely decreasing,0.87 (0.48 -- 1.5),-0.038 (-0.16 -- 0.13),-18 (5.1 -- -4.5)
Lower Saxony,21134 (5836 -- 77567),Likely decreasing,0.9 (0.64 -- 1.3),-0.027 (-0.11 -- 0.065),-26 (11 -- -6.6)
Lubelskie,109 (30 -- 485),Stable,1 (0.57 -- 2),0.0071 (-0.13 -- 0.24),97 (2.9 -- -5.5)
Lubuskie,6 (1 -- 29),Likely decreasing,0.64 (0.29 -- 1.2),-0.11 (-0.22 -- 0.056),-6.5 (12 -- -3.1)
Mazowieckie,175 (57 -- 545),Likely decreasing,0.81 (0.48 -- 1.3),-0.055 (-0.16 -- 0.08),-13 (8.7 -- -4.4)
Małopolskie,117 (40 -- 337),Likely decreasing,0.83 (0.49 -- 1.3),-0.049 (-0.15 -- 0.078),-14 (8.9 -- -4.5)
Mecklenburg-Vorpommern,1526 (495 -- 4890),Likely decreasing,0.82 (0.59 -- 1.1),-0.051 (-0.12 -- 0.038),-14 (18 -- -5.6)
North Rhine-Westphalia,33121 (19318 -- 56972),Likely decreasing,0.89 (0.75 -- 1),-0.031 (-0.071 -- 0.0087),-22 (79 -- -9.8)
Opolskie,14 (3 -- 51),Likely decreasing,0.6 (0.29 -- 1.1),-0.12 (-0.22 -- 0.023),-5.9 (30 -- -3.1)
Podkarpackie,48 (16 -- 137),Likely decreasing,0.8 (0.48 -- 1.2),-0.058 (-0.16 -- 0.065),-12 (11 -- -4.4)
Podlaskie,69 (21 -- 247),Stable,1 (0.6 -- 1.8),0.0075 (-0.12 -- 0.21),93 (3.3 -- -6)
Poland,874 (297 -- 2726),Likely decreasing,0.8 (0.47 -- 1.4),-0.058 (-0.16 -- 0.093),-12 (7.5 -- -4.3)
Pomorskie,67 (17 -- 318),Stable,0.99 (0.53 -- 1.9),-0.0025 (-0.14 -- 0.23),-280 (3 -- -5)
Rhineland-Palatinate,7100 (2597 -- 20600),Likely decreasing,0.87 (0.64 -- 1.1),-0.038 (-0.1 -- 0.037),-18 (19 -- -6.6)
Saarland,1602 (537 -- 5898),Likely decreasing,0.86 (0.63 -- 1.2),-0.039 (-0.11 -- 0.057),-18 (12 -- -6.3)
Saxony,3644 (832 -- 14037),Likely decreasing,0.83 (0.53 -- 1.2),-0.048 (-0.14 -- 0.051),-14 (14 -- -4.9)
Saxony-Anhalt,1951 (775 -- 4512),Decreasing,0.81 (0.58 -- 1),-0.055 (-0.13 -- -0.00059),-13 (-1200 -- -5.5)
Schleswig-Holstein,6228 (2347 -- 14300),Likely decreasing,0.82 (0.55 -- 1.1),-0.051 (-0.14 -- 0.02),-14 (34 -- -5.1)
Thuringia,1356 (311 -- 6470),Likely decreasing,0.8 (0.51 -- 1.2),-0.056 (-0.15 -- 0.065),-12 (11 -- -4.7)
Warmińsko-Mazurskie,15 (4 -- 50),Likely decreasing,0.72 (0.39 -- 1.2),-0.079 (-0.19 -- 0.052),-8.7 (13 -- -3.6)
Wielkopolskie,11 (2 -- 54),Likely decreasing,0.54 (0.23 -- 1.2),-0.14 (-0.25 -- 0.047),-5.1 (15 -- -2.8)
Zachodniopomorskie,26 (6 -- 121),Likely decreasing,0.8 (0.42 -- 1.6),-0.056 (-0.18 -- 0.15),-12 (4.7 -- -3.9)
Łódzkie,54 (15 -- 195),Likely decreasing,0.88 (0.47 -- 1.6),-0.033 (-0.16 -- 0.15),-21 (4.7 -- -4.3)
Śląskie,75 (20 -- 265),Likely decreasing,0.68 (0.34 -- 1.2),-0.092 (-0.2 -- 0.06),-7.5 (12 -- -3.4)
Świętokrzyskie,26 (9 -- 85),Likely decreasing,0.81 (0.49 -- 1.3),-0.053 (-0.15 -- 0.091),-13 (7.6 -- -4.6)
