region,estimate,median,mean,sd,lower_90,lower_50,lower_20,upper_20,upper_50,upper_90,metric,Expected change in daily cases,prob_control
Germany,60071 (23501 -- 147181),60071,69477,46475,23501,42131,52586,67606,85010,147181,New confirmed cases by infection date,Likely increasing,0.17
Poland,53944 (19520 -- 161097),53944,67515,51101,19520,36171,45602,63519,82302,161097,New confirmed cases by infection date,Likely increasing,0.37
North Rhine-Westphalia,18444 (6480 -- 53724),18444,22795,17189,6480,12605,15950,21422,27379,53724,New confirmed cases by infection date,Likely increasing,0.15
Thuringia,11327 (830 -- 493332),11327,140682,710527,830,3547,7128,18399,43601,493332,New confirmed cases by infection date,Likely increasing,0.14
Śląskie,9102 (2498 -- 36923),9102,15428,52711,2498,5466,7583,10940,15293,36923,New confirmed cases by infection date,Likely increasing,0.27
Dolnośląskie,6770 (1437 -- 52564),6770,16760,95677,1437,3438,5172,9066,14472,52564,New confirmed cases by infection date,Likely increasing,0.3
Kujawsko-Pomorskie,6084 (1341 -- 32258),6084,10947,23531,1341,3109,4686,7624,11385,32258,New confirmed cases by infection date,Likely increasing,0.26
Mazowieckie,5787 (1237 -- 20668),5787,8091,10469,1237,3293,4618,7016,9894,20668,New confirmed cases by infection date,Likely increasing,0.35
Rhineland-Palatinate,5398 (1071 -- 30932),5398,10119,25843,1071,2867,4236,6743,10134,30932,New confirmed cases by infection date,Likely increasing,0.12
Bavaria,5342 (1304 -- 17250),5342,6646,5601,1304,3338,4525,6124,7975,17250,New confirmed cases by infection date,Stable,0.43
Baden-Wurttemberg,4979 (1720 -- 20295),4979,7250,8169,1720,3150,4121,5969,8261,20295,New confirmed cases by infection date,Likely increasing,0.27
Lower Saxony,4452 (238 -- 33213),4452,9955,27050,238,922,2906,6062,10045,33213,New confirmed cases by infection date,Stable,0.43
Warmińsko-Mazurskie,4069 (1022 -- 23976),4069,8766,45007,1022,2249,3300,5149,7639,23976,New confirmed cases by infection date,Likely increasing,0.15
Podkarpackie,3533 (1120 -- 14749),3533,5332,6434,1120,2128,2994,4226,5952,14749,New confirmed cases by infection date,Likely increasing,0.36
Lubelskie,3226 (798 -- 12141),3226,4479,4925,798,1926,2717,3849,5301,12141,New confirmed cases by infection date,Likely increasing,0.24
Małopolskie,3056 (401 -- 12326),3056,4368,4851,401,1734,2563,3816,5324,12326,New confirmed cases by infection date,Likely decreasing,0.69
Wielkopolskie,2820 (781 -- 12615),2820,4882,26073,781,1750,2405,3408,4751,12615,New confirmed cases by infection date,Likely decreasing,0.62
Łódzkie,2800 (985 -- 8304),2800,3669,4899,985,1913,2414,3207,4090,8304,New confirmed cases by infection date,Likely decreasing,0.67
Pomorskie,2499 (912 -- 12077),2499,4077,5590,912,1645,2103,3053,4228,12077,New confirmed cases by infection date,Stable,0.54
Brandenburg,2430 (528 -- 19341),2430,5302,10537,528,1176,1819,3217,5267,19341,New confirmed cases by infection date,Likely increasing,0.25
Hesse,2406 (196 -- 13519),2406,4419,10592,196,1031,1753,3131,4618,13519,New confirmed cases by infection date,Stable,0.57
Lubuskie,1879 (126 -- 21104),1879,5799,18255,126,723,1356,2635,5122,21104,New confirmed cases by infection date,Stable,0.42
Hamburg,1653 (424 -- 5682),1653,2318,3309,424,1098,1413,1918,2527,5682,New confirmed cases by infection date,Likely increasing,0.27
Berlin,1611 (297 -- 16184),1611,8278,76835,297,834,1228,2166,3577,16184,New confirmed cases by infection date,Likely increasing,0.28
Świętokrzyskie,1553 (595 -- 6734),1553,2435,3834,595,1067,1338,1818,2400,6734,New confirmed cases by infection date,Likely decreasing,0.6
Zachodniopomorskie,1501 (560 -- 5741),1501,2254,4450,560,1026,1307,1778,2372,5741,New confirmed cases by infection date,Stable,0.53
Saxony-Anhalt,887 (321 -- 3571),887,1292,2000,321,580,757,1044,1358,3571,New confirmed cases by infection date,Likely decreasing,0.79
