Region,New confirmed cases by infection date,Expected change in daily cases,Effective reproduction no.,Rate of growth,Doubling/halving time (days)
Baden-Wurttemberg,4979 (1720 -- 20295),Likely increasing,1.1 (0.87 -- 1.5),0.021 (-0.038 -- 0.13),33 (5.4 -- -18)
Bavaria,5342 (1304 -- 17250),Stable,1 (0.67 -- 1.4),0.0083 (-0.098 -- 0.1),83 (6.7 -- -7.1)
Berlin,1611 (297 -- 16184),Likely increasing,1.1 (0.74 -- 1.9),0.031 (-0.074 -- 0.22),22 (3.2 -- -9.4)
Brandenburg,2430 (528 -- 19341),Likely increasing,1.2 (0.82 -- 2),0.045 (-0.05 -- 0.24),15 (2.9 -- -14)
Bremen,225 (43 -- 1261),Stable,0.98 (0.71 -- 1.3),-0.0049 (-0.084 -- 0.09),-140 (7.7 -- -8.3)
Dolnośląskie,6770 (1437 -- 52564),Likely increasing,1.1 (0.77 -- 1.8),0.029 (-0.066 -- 0.2),24 (3.5 -- -11)
Germany,60071 (23501 -- 147181),Likely increasing,1.1 (0.85 -- 1.4),0.033 (-0.041 -- 0.11),21 (6.2 -- -17)
Hamburg,1653 (424 -- 5682),Likely increasing,1.1 (0.77 -- 1.3),0.014 (-0.065 -- 0.084),49 (8.2 -- -11)
Hesse,2406 (196 -- 13519),Stable,0.96 (0.46 -- 1.4),-0.0097 (-0.17 -- 0.1),-71 (6.8 -- -4.2)
Kujawsko-Pomorskie,6084 (1341 -- 32258),Likely increasing,1.1 (0.79 -- 1.7),0.037 (-0.058 -- 0.17),19 (4.1 -- -12)
Lower Saxony,4452 (238 -- 33213),Stable,1.1 (0.32 -- 1.7),0.018 (-0.22 -- 0.17),39 (4.1 -- -3.2)
Lubelskie,3226 (798 -- 12141),Likely increasing,1.1 (0.76 -- 1.6),0.035 (-0.067 -- 0.15),20 (4.7 -- -10)
Lubuskie,1879 (126 -- 21104),Stable,1.1 (0.43 -- 2),0.022 (-0.18 -- 0.25),32 (2.8 -- -4)
Mazowieckie,5787 (1237 -- 20668),Likely increasing,1.1 (0.63 -- 1.5),0.019 (-0.11 -- 0.13),36 (5.4 -- -6.4)
Małopolskie,3056 (401 -- 12326),Likely decreasing,0.95 (0.53 -- 1.2),-0.014 (-0.14 -- 0.066),-48 (10 -- -4.9)
Mecklenburg-Vorpommern,877 (272 -- 4241),Stable,1 (0.82 -- 1.5),-0.0013 (-0.051 -- 0.13),-530 (5.5 -- -14)
North Rhine-Westphalia,18444 (6480 -- 53724),Likely increasing,1.2 (0.87 -- 1.6),0.049 (-0.036 -- 0.14),14 (4.9 -- -19)
Opolskie,852 (298 -- 4759),Likely decreasing,0.94 (0.54 -- 1.3),-0.015 (-0.14 -- 0.089),-45 (7.8 -- -5)
Podkarpackie,3533 (1120 -- 14749),Likely increasing,1.1 (0.82 -- 1.4),0.014 (-0.051 -- 0.11),50 (6.2 -- -14)
Podlaskie,655 (235 -- 2693),Stable,1 (0.77 -- 1.4),-5e-04 (-0.064 -- 0.097),-1400 (7.2 -- -11)
Poland,53944 (19520 -- 161097),Likely increasing,1 (0.8 -- 1.4),0.012 (-0.057 -- 0.092),58 (7.6 -- -12)
Pomorskie,2499 (912 -- 12077),Stable,0.99 (0.82 -- 1.4),-0.002 (-0.052 -- 0.11),-340 (6.2 -- -13)
Rhineland-Palatinate,5398 (1071 -- 30932),Likely increasing,1.3 (0.87 -- 2),0.079 (-0.036 -- 0.26),8.8 (2.7 -- -19)
Saarland,339 (82 -- 2070),Likely decreasing,0.94 (0.71 -- 1.3),-0.016 (-0.083 -- 0.074),-44 (9.4 -- -8.4)
Saxony,733 (149 -- 6151),Likely decreasing,0.85 (0.57 -- 1.4),-0.042 (-0.13 -- 0.11),-16 (6.6 -- -5.5)
Saxony-Anhalt,887 (321 -- 3571),Likely decreasing,0.93 (0.77 -- 1.2),-0.02 (-0.064 -- 0.058),-35 (12 -- -11)
Schleswig-Holstein,645 (57 -- 3031),Likely decreasing,0.92 (0.44 -- 1.3),-0.021 (-0.17 -- 0.078),-33 (8.9 -- -4)
Thuringia,11327 (830 -- 493332),Likely increasing,1.5 (0.9 -- 4.1),0.13 (-0.029 -- 0.67),5.2 (1 -- -24)
Warmińsko-Mazurskie,4069 (1022 -- 23976),Likely increasing,1.2 (0.84 -- 2),0.062 (-0.046 -- 0.23),11 (2.9 -- -15)
Wielkopolskie,2820 (781 -- 12615),Likely decreasing,0.96 (0.73 -- 1.4),-0.011 (-0.077 -- 0.099),-65 (7 -- -9)
Zachodniopomorskie,1501 (560 -- 5741),Stable,0.99 (0.77 -- 1.3),-0.0031 (-0.068 -- 0.092),-220 (7.5 -- -10)
Łódzkie,2800 (985 -- 8304),Likely decreasing,0.97 (0.79 -- 1.2),-0.0071 (-0.058 -- 0.062),-98 (11 -- -12)
Śląskie,9102 (2498 -- 36923),Likely increasing,1.1 (0.79 -- 1.6),0.03 (-0.06 -- 0.15),23 (4.6 -- -12)
Świętokrzyskie,1553 (595 -- 6734),Likely decreasing,0.98 (0.81 -- 1.3),-0.0044 (-0.054 -- 0.074),-160 (9.4 -- -13)
