Region,New confirmed cases by infection date,Expected change in daily cases,Effective reproduction no.,Rate of growth,Doubling/halving time (days)
Baden-Wurttemberg,3372 (1021 -- 9023),Stable,1 (0.73 -- 1.3),0.004 (-0.077 -- 0.068),180 (10 -- -9.1)
Bavaria,3786 (1111 -- 10503),Stable,0.98 (0.69 -- 1.3),-0.0055 (-0.092 -- 0.075),-130 (9.3 -- -7.5)
Berlin,375 (92 -- 1058),Likely decreasing,0.93 (0.66 -- 1.1),-0.019 (-0.099 -- 0.037),-36 (19 -- -7)
Brandenburg,1799 (503 -- 6190),Likely increasing,1 (0.73 -- 1.4),0.011 (-0.078 -- 0.095),62 (7.3 -- -8.9)
Bremen,141 (4 -- 651),Likely decreasing,0.94 (0.32 -- 1.3),-0.016 (-0.22 -- 0.071),-44 (9.7 -- -3.2)
Dolnośląskie,4798 (1463 -- 11106),Stable,1 (0.74 -- 1.2),-0.00083 (-0.074 -- 0.041),-830 (17 -- -9.4)
Germany,21540 (7668 -- 50326),Likely decreasing,0.94 (0.68 -- 1.2),-0.017 (-0.093 -- 0.049),-42 (14 -- -7.5)
Hamburg,2165 (475 -- 15279),Likely increasing,1.2 (0.8 -- 1.9),0.05 (-0.056 -- 0.22),14 (3.2 -- -12)
Hesse,3089 (1331 -- 9064),Likely increasing,1.1 (0.85 -- 1.4),0.015 (-0.043 -- 0.1),46 (6.9 -- -16)
Kujawsko-Pomorskie,1833 (433 -- 7639),Likely decreasing,0.87 (0.58 -- 1.2),-0.036 (-0.12 -- 0.067),-19 (10 -- -5.5)
Lower Saxony,2021 (743 -- 6034),Stable,1 (0.77 -- 1.3),0.0027 (-0.065 -- 0.074),260 (9.3 -- -11)
Lubelskie,818 (71 -- 3808),Likely decreasing,0.8 (0.4 -- 1.1),-0.057 (-0.19 -- 0.035),-12 (20 -- -3.7)
Lubuskie,724 (21 -- 3633),Likely decreasing,0.84 (0.28 -- 1.1),-0.046 (-0.23 -- 0.03),-15 (23 -- -3.1)
Mazowieckie,1618 (144 -- 6372),Likely decreasing,0.73 (0.34 -- 1),-0.078 (-0.21 -- 0.011),-8.9 (66 -- -3.3)
Małopolskie,1223 (141 -- 6936),Likely decreasing,0.76 (0.4 -- 1.3),-0.069 (-0.19 -- 0.07),-10 (9.9 -- -3.7)
Mecklenburg-Vorpommern,638 (131 -- 2279),Stable,1 (0.65 -- 1.4),0.0051 (-0.1 -- 0.097),140 (7.2 -- -6.7)
North Rhine-Westphalia,7710 (1803 -- 24036),Stable,1 (0.67 -- 1.4),-4.4e-05 (-0.095 -- 0.099),-16000 (7 -- -7.3)
Opolskie,407 (25 -- 4995),Likely decreasing,0.77 (0.32 -- 1.5),-0.066 (-0.22 -- 0.14),-11 (4.9 -- -3.2)
Podkarpackie,1647 (193 -- 6143),Likely decreasing,0.79 (0.41 -- 1),-0.061 (-0.18 -- 0.012),-11 (59 -- -3.8)
Podlaskie,1074 (99 -- 3173),Likely decreasing,0.92 (0.47 -- 1.1),-0.023 (-0.16 -- 0.016),-30 (43 -- -4.4)
Poland,19035 (4600 -- 55622),Likely decreasing,0.81 (0.51 -- 1.1),-0.055 (-0.15 -- 0.016),-13 (44 -- -4.8)
Pomorskie,1969 (318 -- 6738),Likely decreasing,0.9 (0.54 -- 1.1),-0.027 (-0.14 -- 0.032),-26 (22 -- -5)
Rhineland-Palatinate,343 (22 -- 1655),Likely decreasing,0.8 (0.31 -- 1.2),-0.058 (-0.22 -- 0.053),-12 (13 -- -3.2)
Saarland,254 (7 -- 3658),Stable,1 (0.31 -- 2),0.0016 (-0.22 -- 0.24),420 (2.9 -- -3.2)
Saxony,2935 (263 -- 15094),Likely decreasing,0.92 (0.41 -- 1.4),-0.022 (-0.18 -- 0.11),-32 (6.2 -- -3.8)
Saxony-Anhalt,463 (15 -- 3879),Likely decreasing,0.69 (0.2 -- 1.3),-0.089 (-0.26 -- 0.081),-7.8 (8.6 -- -2.7)
Schleswig-Holstein,263 (51 -- 1250),Stable,0.97 (0.61 -- 1.3),-0.0074 (-0.11 -- 0.092),-94 (7.5 -- -6)
Thuringia,1839 (643 -- 4971),Stable,0.99 (0.76 -- 1.2),-0.0026 (-0.067 -- 0.054),-270 (13 -- -10)
Warmińsko-Mazurskie,543 (104 -- 2120),Likely decreasing,0.85 (0.56 -- 1.1),-0.042 (-0.13 -- 0.039),-16 (18 -- -5.3)
Wielkopolskie,1401 (189 -- 5539),Likely decreasing,0.77 (0.42 -- 1.1),-0.065 (-0.18 -- 0.028),-11 (25 -- -3.9)
Zachodniopomorskie,2445 (717 -- 5824),Stable,1 (0.7 -- 1.2),0.0044 (-0.085 -- 0.043),160 (16 -- -8.2)
Łódzkie,2855 (561 -- 9898),Likely decreasing,0.9 (0.56 -- 1.2),-0.027 (-0.13 -- 0.052),-26 (13 -- -5.4)
Śląskie,12078 (2974 -- 35333),Stable,0.98 (0.68 -- 1.1),-0.0067 (-0.092 -- 0.04),-100 (17 -- -7.6)
Świętokrzyskie,3514 (910 -- 14183),Likely increasing,1 (0.77 -- 1.5),0.011 (-0.065 -- 0.13),66 (5.3 -- -11)
