region,estimate,median,mean,sd,lower_90,lower_50,lower_20,upper_20,upper_50,upper_90,metric,Expected change in daily cases,prob_control
Germany,1537 (555 -- 5363),1537,2066,1909,555,1001,1310,1801,2438,5363,New confirmed cases by infection date,Likely decreasing,0.72
Schleswig-Holstein,595 (35 -- 15086),595,4996,27565,35,184,388,905,1904,15086,New confirmed cases by infection date,Likely increasing,0.2
Bavaria,342 (57 -- 11357),342,6192,56466,57,135,227,542,1262,11357,New confirmed cases by infection date,Stable,0.47
Baden-Wurttemberg,238 (49 -- 696),238,324,1137,49,156,208,274,340,696,New confirmed cases by infection date,Likely decreasing,0.89
North Rhine-Westphalia,172 (30 -- 557),172,224,269,30,111,147,204,257,557,New confirmed cases by infection date,Likely decreasing,0.91
Saxony-Anhalt,170 (1 -- 3974),170,1266,7106,1,35,101,286,653,3974,New confirmed cases by infection date,Stable,0.57
Hamburg,152 (20 -- 2955),152,2155,34165,20,66,110,213,411,2955,New confirmed cases by infection date,Stable,0.48
Hesse,139 (32 -- 1398),139,571,6679,32,80,111,178,288,1398,New confirmed cases by infection date,Likely decreasing,0.76
Thuringia,130 (19 -- 2554),130,738,3503,19,62,95,189,359,2554,New confirmed cases by infection date,Stable,0.57
Mecklenburg-Vorpommern,125 (6 -- 1863),125,752,4113,6,48,87,180,350,1863,New confirmed cases by infection date,Stable,0.51
Poland,95 (26 -- 209),95,105,66,26,68,86,105,126,209,New confirmed cases by infection date,Decreasing,0.98
Saxony,85 (0 -- 1640),85,848,16444,0,23,53,132,264,1640,New confirmed cases by infection date,Likely decreasing,0.72
Lower Saxony,72 (12 -- 313),72,144,613,12,40,58,88,126,313,New confirmed cases by infection date,Likely decreasing,0.85
Rhineland-Palatinate,50 (1 -- 2746),50,1010,7139,1,12,29,82,249,2746,New confirmed cases by infection date,Likely decreasing,0.62
Berlin,49 (5 -- 467),49,149,648,5,23,37,65,107,467,New confirmed cases by infection date,Likely decreasing,0.75
