Region,New confirmed cases by infection date,Expected change in daily cases,Effective reproduction no.,Rate of growth,Doubling/halving time (days)
Baden-Wurttemberg,66441 (17225 -- 184645),Likely decreasing,0.91 (0.62 -- 1.1),-0.025 (-0.11 -- 0.025),-28 (28 -- -6.3)
Bavaria,55494 (33319 -- 96016),Decreasing,0.74 (0.6 -- 0.93),-0.075 (-0.12 -- -0.019),-9.3 (-37 -- -6)
Berlin,12313 (3951 -- 25177),Likely decreasing,0.9 (0.59 -- 1),-0.027 (-0.12 -- 0.0036),-26 (190 -- -5.8)
Brandenburg,9556 (2862 -- 26809),Likely decreasing,0.92 (0.67 -- 1.1),-0.023 (-0.094 -- 0.029),-30 (24 -- -7.4)
Bremen,2651 (350 -- 10598),Likely decreasing,0.76 (0.32 -- 1.1),-0.068 (-0.21 -- 0.039),-10 (18 -- -3.2)
Dolnośląskie,85 (31 -- 257),Decreasing,0.48 (0.29 -- 0.83),-0.16 (-0.22 -- -0.049),-4.4 (-14 -- -3.1)
Germany,301054 (175458 -- 538982),Decreasing,0.74 (0.61 -- 0.9),-0.073 (-0.12 -- -0.027),-9.5 (-26 -- -5.9)
Hamburg,15594 (5803 -- 40978),Stable,0.96 (0.66 -- 1.3),-0.012 (-0.1 -- 0.087),-59 (8 -- -6.9)
Hesse,20982 (11993 -- 38030),Decreasing,0.76 (0.58 -- 0.97),-0.068 (-0.12 -- -0.0074),-10 (-93 -- -5.6)
Kujawsko-Pomorskie,17 (5 -- 66),Decreasing,0.37 (0.2 -- 0.7),-0.19 (-0.26 -- -0.086),-3.6 (-8.1 -- -2.6)
Lower Saxony,75196 (22088 -- 160331),Stable,0.98 (0.69 -- 1.1),-0.0051 (-0.091 -- 0.027),-130 (25 -- -7.6)
Lubelskie,47 (15 -- 155),Decreasing,0.4 (0.21 -- 0.74),-0.19 (-0.26 -- -0.076),-3.7 (-9.2 -- -2.7)
Lubuskie,8 (2 -- 26),Decreasing,0.32 (0.16 -- 0.55),-0.22 (-0.28 -- -0.13),-3.2 (-5.2 -- -2.5)
Mazowieckie,140 (52 -- 441),Decreasing,0.47 (0.28 -- 0.84),-0.16 (-0.23 -- -0.045),-4.3 (-15 -- -3)
Małopolskie,91 (35 -- 257),Decreasing,0.57 (0.34 -- 0.96),-0.13 (-0.21 -- -0.01),-5.4 (-69 -- -3.3)
Mecklenburg-Vorpommern,9068 (5177 -- 17620),Likely decreasing,0.82 (0.68 -- 1),-0.05 (-0.093 -- 0.0057),-14 (120 -- -7.4)
North Rhine-Westphalia,78426 (46037 -- 139208),Likely decreasing,0.85 (0.67 -- 1.1),-0.042 (-0.096 -- 0.019),-17 (37 -- -7.3)
Opolskie,12 (3 -- 38),Decreasing,0.38 (0.2 -- 0.67),-0.19 (-0.27 -- -0.096),-3.6 (-7.2 -- -2.6)
Podkarpackie,112 (37 -- 468),Likely decreasing,0.78 (0.46 -- 1.6),-0.061 (-0.16 -- 0.14),-11 (4.9 -- -4.2)
Podlaskie,17 (5 -- 50),Decreasing,0.43 (0.24 -- 0.73),-0.17 (-0.24 -- -0.077),-4 (-9 -- -2.8)
Poland,772 (281 -- 2414),Decreasing,0.46 (0.28 -- 0.82),-0.16 (-0.23 -- -0.051),-4.2 (-14 -- -3)
Pomorskie,35 (8 -- 161),Decreasing,0.39 (0.18 -- 0.89),-0.19 (-0.27 -- -0.032),-3.7 (-22 -- -2.6)
Rhineland-Palatinate,17809 (8590 -- 34003),Decreasing,0.78 (0.57 -- 0.96),-0.062 (-0.13 -- -0.011),-11 (-64 -- -5.5)
Saarland,7055 (3768 -- 13453),Likely decreasing,0.87 (0.66 -- 1.1),-0.037 (-0.098 -- 0.026),-19 (27 -- -7.1)
Saxony,17826 (8597 -- 40536),Likely decreasing,0.86 (0.64 -- 1.3),-0.04 (-0.11 -- 0.077),-18 (8.9 -- -6.6)
Saxony-Anhalt,5132 (2728 -- 9639),Decreasing,0.64 (0.48 -- 0.81),-0.11 (-0.16 -- -0.055),-6.5 (-13 -- -4.4)
Schleswig-Holstein,13197 (7353 -- 25710),Likely decreasing,0.88 (0.7 -- 1.1),-0.034 (-0.086 -- 0.031),-20 (22 -- -8)
Thuringia,8324 (2859 -- 20424),Decreasing,0.74 (0.47 -- 0.95),-0.074 (-0.16 -- -0.013),-9.3 (-55 -- -4.3)
Warmińsko-Mazurskie,23 (7 -- 82),Decreasing,0.48 (0.28 -- 0.92),-0.16 (-0.23 -- -0.022),-4.4 (-32 -- -3)
Wielkopolskie,14 (4 -- 53),Decreasing,0.27 (0.12 -- 0.53),-0.23 (-0.3 -- -0.14),-3 (-5 -- -2.3)
Zachodniopomorskie,15 (4 -- 52),Decreasing,0.31 (0.15 -- 0.58),-0.22 (-0.29 -- -0.12),-3.2 (-5.7 -- -2.4)
Łódzkie,43 (14 -- 144),Decreasing,0.44 (0.25 -- 0.81),-0.17 (-0.24 -- -0.053),-4 (-13 -- -2.8)
Śląskie,44 (12 -- 172),Decreasing,0.36 (0.17 -- 0.76),-0.2 (-0.28 -- -0.071),-3.5 (-9.8 -- -2.5)
Świętokrzyskie,36 (14 -- 96),Decreasing,0.55 (0.35 -- 0.87),-0.13 (-0.2 -- -0.037),-5.2 (-19 -- -3.5)
