region,estimate,median,mean,sd,lower_90,lower_50,lower_20,upper_20,upper_50,upper_90,metric,Expected change in daily cases,prob_control
Germany,59762 (24429 -- 131319),59762,67259,37170,24429,42729,52520,67096,82579,131319,New confirmed cases by infection date,Decreasing,0.96
Poland,30445 (18989 -- 48373),30445,31736,9166,18989,25226,28366,32766,37077,48373,New confirmed cases by infection date,Decreasing,1
North Rhine-Westphalia,11632 (4746 -- 25003),11632,12952,6672,4746,8316,10231,13187,16315,25003,New confirmed cases by infection date,Decreasing,0.95
Bavaria,7428 (3220 -- 16686),7428,8417,4540,3220,5377,6628,8330,10176,16686,New confirmed cases by infection date,Decreasing,0.95
Baden-Wurttemberg,6373 (2277 -- 15294),6373,7294,4746,2277,4382,5582,7267,9094,15294,New confirmed cases by infection date,Decreasing,0.98
Hamburg,4879 (2950 -- 8725),4879,5245,1943,2950,3955,4503,5303,6083,8725,New confirmed cases by infection date,Likely increasing,0.14
Saxony,4787 (1386 -- 13764),4787,5888,4880,1386,2994,4009,5665,7305,13764,New confirmed cases by infection date,Decreasing,0.95
Berlin,4553 (1762 -- 11209),4553,5305,3215,1762,3167,4019,5197,6562,11209,New confirmed cases by infection date,Likely decreasing,0.84
Mazowieckie,4535 (2781 -- 7213),4535,4699,1355,2781,3774,4274,4835,5450,7213,New confirmed cases by infection date,Decreasing,1
Hesse,4210 (2026 -- 8320),4210,4601,2079,2026,3182,3782,4665,5560,8320,New confirmed cases by infection date,Likely decreasing,0.92
Lower Saxony,4049 (883 -- 13356),4049,5188,4249,883,2210,3292,4948,6810,13356,New confirmed cases by infection date,Likely decreasing,0.86
Śląskie,3613 (2153 -- 6240),3613,3810,1246,2153,2921,3367,3920,4465,6240,New confirmed cases by infection date,Decreasing,1
Wielkopolskie,3553 (2217 -- 5739),3553,3734,1118,2217,2952,3327,3844,4333,5739,New confirmed cases by infection date,Decreasing,0.99
Thuringia,3294 (1313 -- 7682),3294,3739,2038,1313,2315,2908,3710,4681,7682,New confirmed cases by infection date,Decreasing,0.99
Brandenburg,3158 (1226 -- 6855),3158,3491,1899,1226,2232,2768,3554,4370,6855,New confirmed cases by infection date,Decreasing,0.96
Małopolskie,2937 (1766 -- 4852),2937,3075,992,1766,2390,2718,3169,3581,4852,New confirmed cases by infection date,Decreasing,0.99
Dolnośląskie,2730 (1665 -- 4620),2730,2877,936,1665,2232,2530,2934,3358,4620,New confirmed cases by infection date,Decreasing,0.98
Saxony-Anhalt,2580 (1019 -- 6455),2580,3024,1874,1019,1801,2276,2978,3801,6455,New confirmed cases by infection date,Decreasing,0.98
Schleswig-Holstein,2161 (1187 -- 3812),2161,2289,825,1187,1695,1966,2375,2744,3812,New confirmed cases by infection date,Likely decreasing,0.79
Pomorskie,2125 (1190 -- 3585),2125,2228,769,1190,1682,1965,2301,2628,3585,New confirmed cases by infection date,Decreasing,0.99
Łódzkie,2121 (1197 -- 3855),2121,2264,841,1197,1681,1930,2317,2663,3855,New confirmed cases by infection date,Decreasing,0.98
Rhineland-Palatinate,1932 (823 -- 4097),1932,2140,1082,823,1401,1725,2165,2613,4097,New confirmed cases by infection date,Decreasing,0.96
Zachodniopomorskie,1828 (1142 -- 2887),1828,1910,552,1142,1516,1716,1962,2227,2887,New confirmed cases by infection date,Decreasing,0.99
Kujawsko-Pomorskie,1449 (784 -- 2456),1449,1518,520,784,1151,1325,1588,1817,2456,New confirmed cases by infection date,Decreasing,0.99
Mecklenburg-Vorpommern,1425 (668 -- 2914),1425,1575,736,668,1066,1285,1591,1952,2914,New confirmed cases by infection date,Decreasing,0.98
Bremen,1329 (564 -- 2944),1329,1490,789,564,968,1177,1490,1816,2944,New confirmed cases by infection date,Likely increasing,0.35
Opolskie,1110 (624 -- 1961),1110,1181,447,624,891,1013,1197,1387,1961,New confirmed cases by infection date,Decreasing,0.97
Lubelskie,1040 (614 -- 1772),1040,1103,377,614,854,974,1122,1282,1772,New confirmed cases by infection date,Decreasing,0.97
Podkarpackie,912 (517 -- 1539),912,956,326,517,731,838,992,1129,1539,New confirmed cases by infection date,Decreasing,0.99
Warmińsko-Mazurskie,864 (455 -- 1596),864,919,361,455,662,791,951,1096,1596,New confirmed cases by infection date,Decreasing,1
Świętokrzyskie,768 (460 -- 1296),768,809,262,460,624,710,839,952,1296,New confirmed cases by infection date,Decreasing,0.99
Lubuskie,690 (364 -- 1312),690,743,297,364,534,627,762,907,1312,New confirmed cases by infection date,Decreasing,1
Saarland,421 (180 -- 917),421,468,238,180,302,373,471,575,917,New confirmed cases by infection date,Decreasing,0.98
Podlaskie,402 (231 -- 740),402,436,170,231,319,370,441,520,740,New confirmed cases by infection date,Decreasing,0.99
Hamburg,1.1 (0.95 -- 1.2),1.1,1.1,0.077,0.95,1,1.1,1.1,1.1,1.2,Effective reproduction no.,Likely increasing,0.14
Bremen,1 (0.8 -- 1.3),1,1,0.14,0.8,0.96,1,1.1,1.1,1.3,Effective reproduction no.,Likely increasing,0.35
Schleswig-Holstein,0.94 (0.78 -- 1.1),0.94,0.94,0.089,0.78,0.89,0.92,0.96,0.99,1.1,Effective reproduction no.,Likely decreasing,0.79
Berlin,0.88 (0.64 -- 1.1),0.88,0.88,0.14,0.64,0.79,0.85,0.91,0.96,1.1,Effective reproduction no.,Likely decreasing,0.84
Hesse,0.84 (0.66 -- 1),0.84,0.85,0.12,0.66,0.77,0.82,0.87,0.92,1,Effective reproduction no.,Likely decreasing,0.92
Lower Saxony,0.84 (0.51 -- 1.1),0.84,0.82,0.19,0.51,0.71,0.79,0.88,0.95,1.1,Effective reproduction no.,Likely decreasing,0.86
Lubelskie,0.84 (0.68 -- 0.98),0.84,0.83,0.097,0.68,0.78,0.81,0.86,0.89,0.98,Effective reproduction no.,Decreasing,0.97
Zachodniopomorskie,0.81 (0.67 -- 0.93),0.81,0.81,0.078,0.67,0.76,0.79,0.83,0.86,0.93,Effective reproduction no.,Decreasing,0.99
North Rhine-Westphalia,0.8 (0.58 -- 1),0.8,0.8,0.13,0.58,0.71,0.77,0.83,0.88,1,Effective reproduction no.,Decreasing,0.95
Wielkopolskie,0.8 (0.67 -- 0.93),0.8,0.8,0.08,0.67,0.75,0.79,0.82,0.85,0.93,Effective reproduction no.,Decreasing,0.99
Świętokrzyskie,0.8 (0.67 -- 0.93),0.8,0.8,0.083,0.67,0.75,0.78,0.82,0.85,0.93,Effective reproduction no.,Decreasing,0.99
Mazowieckie,0.79 (0.65 -- 0.91),0.79,0.79,0.081,0.65,0.74,0.77,0.81,0.84,0.91,Effective reproduction no.,Decreasing,1
Małopolskie,0.79 (0.64 -- 0.93),0.79,0.79,0.087,0.64,0.73,0.77,0.81,0.84,0.93,Effective reproduction no.,Decreasing,0.99
Pomorskie,0.79 (0.61 -- 0.92),0.79,0.78,0.093,0.61,0.73,0.77,0.81,0.84,0.92,Effective reproduction no.,Decreasing,0.99
Łódzkie,0.79 (0.62 -- 0.95),0.79,0.79,0.1,0.62,0.73,0.77,0.82,0.85,0.95,Effective reproduction no.,Decreasing,0.98
Dolnośląskie,0.78 (0.62 -- 0.94),0.78,0.78,0.097,0.62,0.72,0.76,0.8,0.84,0.94,Effective reproduction no.,Decreasing,0.98
Opolskie,0.78 (0.62 -- 0.96),0.78,0.79,0.1,0.62,0.72,0.76,0.81,0.85,0.96,Effective reproduction no.,Decreasing,0.97
Germany,0.77 (0.54 -- 0.99),0.77,0.77,0.14,0.54,0.69,0.74,0.8,0.86,0.99,Effective reproduction no.,Decreasing,0.96
Podkarpackie,0.77 (0.58 -- 0.92),0.77,0.76,0.11,0.58,0.69,0.74,0.79,0.82,0.92,Effective reproduction no.,Decreasing,0.99
Podlaskie,0.77 (0.63 -- 0.92),0.77,0.77,0.088,0.63,0.72,0.75,0.79,0.83,0.92,Effective reproduction no.,Decreasing,0.99
Poland,0.77 (0.63 -- 0.88),0.77,0.77,0.076,0.63,0.72,0.75,0.79,0.82,0.88,Effective reproduction no.,Decreasing,1
Bavaria,0.76 (0.56 -- 1),0.76,0.77,0.14,0.56,0.68,0.73,0.79,0.85,1,Effective reproduction no.,Decreasing,0.95
Kujawsko-Pomorskie,0.76 (0.58 -- 0.91),0.76,0.76,0.1,0.58,0.7,0.74,0.78,0.82,0.91,Effective reproduction no.,Decreasing,0.99
Rhineland-Palatinate,0.76 (0.55 -- 0.97),0.76,0.76,0.13,0.55,0.68,0.73,0.78,0.84,0.97,Effective reproduction no.,Decreasing,0.96
Brandenburg,0.75 (0.5 -- 0.97),0.75,0.75,0.15,0.5,0.66,0.72,0.79,0.85,0.97,Effective reproduction no.,Decreasing,0.96
Mecklenburg-Vorpommern,0.75 (0.55 -- 0.94),0.75,0.75,0.13,0.55,0.67,0.72,0.78,0.83,0.94,Effective reproduction no.,Decreasing,0.98
Śląskie,0.74 (0.59 -- 0.88),0.74,0.74,0.088,0.59,0.68,0.72,0.76,0.79,0.88,Effective reproduction no.,Decreasing,1
Warmińsko-Mazurskie,0.73 (0.54 -- 0.89),0.73,0.72,0.11,0.54,0.65,0.7,0.75,0.8,0.89,Effective reproduction no.,Decreasing,1
Baden-Wurttemberg,0.72 (0.47 -- 0.93),0.72,0.71,0.15,0.47,0.63,0.68,0.75,0.8,0.93,Effective reproduction no.,Decreasing,0.98
Thuringia,0.72 (0.5 -- 0.93),0.72,0.72,0.14,0.5,0.63,0.69,0.76,0.82,0.93,Effective reproduction no.,Decreasing,0.99
