Region,New confirmed cases by infection date,Expected change in daily cases,Effective reproduction no.,Rate of growth,Doubling/halving time (days)
Baden-Wurttemberg,6373 (2277 -- 15294),Decreasing,0.72 (0.47 -- 0.93),-0.081 (-0.16 -- -0.02),-8.5 (-35 -- -4.3)
Bavaria,7428 (3220 -- 16686),Decreasing,0.76 (0.56 -- 1),-0.068 (-0.13 -- 0.0023),-10 (300 -- -5.3)
Berlin,4553 (1762 -- 11209),Likely decreasing,0.88 (0.64 -- 1.1),-0.033 (-0.1 -- 0.023),-21 (31 -- -6.6)
Brandenburg,3158 (1226 -- 6855),Decreasing,0.75 (0.5 -- 0.97),-0.071 (-0.15 -- -0.0081),-9.8 (-85 -- -4.6)
Bremen,1329 (564 -- 2944),Likely increasing,1 (0.8 -- 1.3),0.013 (-0.056 -- 0.069),55 (10 -- -12)
Dolnośląskie,2730 (1665 -- 4620),Decreasing,0.78 (0.62 -- 0.94),-0.062 (-0.11 -- -0.017),-11 (-41 -- -6.3)
Germany,59762 (24429 -- 131319),Decreasing,0.77 (0.54 -- 0.99),-0.065 (-0.13 -- -0.0034),-11 (-210 -- -5.2)
Hamburg,4879 (2950 -- 8725),Likely increasing,1.1 (0.95 -- 1.2),0.017 (-0.014 -- 0.053),40 (13 -- -51)
Hesse,4210 (2026 -- 8320),Likely decreasing,0.84 (0.66 -- 1),-0.044 (-0.099 -- 0.0082),-16 (84 -- -7)
Kujawsko-Pomorskie,1449 (784 -- 2456),Decreasing,0.76 (0.58 -- 0.91),-0.068 (-0.12 -- -0.025),-10 (-28 -- -5.6)
Lower Saxony,4049 (883 -- 13356),Likely decreasing,0.84 (0.51 -- 1.1),-0.046 (-0.15 -- 0.023),-15 (30 -- -4.7)
Lubelskie,1040 (614 -- 1772),Decreasing,0.84 (0.68 -- 0.98),-0.046 (-0.092 -- -0.0063),-15 (-110 -- -7.5)
Lubuskie,690 (364 -- 1312),Decreasing,0.69 (0.52 -- 0.84),-0.091 (-0.14 -- -0.045),-7.7 (-15 -- -4.9)
Mazowieckie,4535 (2781 -- 7213),Decreasing,0.79 (0.65 -- 0.91),-0.059 (-0.1 -- -0.024),-12 (-29 -- -6.9)
Małopolskie,2937 (1766 -- 4852),Decreasing,0.79 (0.64 -- 0.93),-0.06 (-0.1 -- -0.021),-12 (-33 -- -6.6)
Mecklenburg-Vorpommern,1425 (668 -- 2914),Decreasing,0.75 (0.55 -- 0.94),-0.072 (-0.13 -- -0.017),-9.6 (-41 -- -5.1)
North Rhine-Westphalia,11632 (4746 -- 25003),Decreasing,0.8 (0.58 -- 1),-0.057 (-0.12 -- 0.0011),-12 (630 -- -5.6)
Opolskie,1110 (624 -- 1961),Decreasing,0.78 (0.62 -- 0.96),-0.062 (-0.11 -- -0.012),-11 (-56 -- -6.3)
Podkarpackie,912 (517 -- 1539),Decreasing,0.77 (0.58 -- 0.92),-0.066 (-0.12 -- -0.022),-11 (-32 -- -5.6)
Podlaskie,402 (231 -- 740),Decreasing,0.77 (0.63 -- 0.92),-0.064 (-0.11 -- -0.023),-11 (-31 -- -6.4)
Poland,30445 (18989 -- 48373),Decreasing,0.77 (0.63 -- 0.88),-0.066 (-0.11 -- -0.034),-11 (-21 -- -6.4)
Pomorskie,2125 (1190 -- 3585),Decreasing,0.79 (0.61 -- 0.92),-0.06 (-0.11 -- -0.021),-12 (-33 -- -6.1)
Rhineland-Palatinate,1932 (823 -- 4097),Decreasing,0.76 (0.55 -- 0.97),-0.068 (-0.13 -- -0.0088),-10 (-79 -- -5.2)
Saarland,421 (180 -- 917),Decreasing,0.68 (0.46 -- 0.91),-0.093 (-0.17 -- -0.024),-7.4 (-29 -- -4.2)
Saxony,4787 (1386 -- 13764),Decreasing,0.7 (0.43 -- 1),-0.088 (-0.17 -- 0.00054),-7.9 (1300 -- -4)
Saxony-Anhalt,2580 (1019 -- 6455),Decreasing,0.68 (0.47 -- 0.92),-0.091 (-0.16 -- -0.021),-7.6 (-32 -- -4.3)
Schleswig-Holstein,2161 (1187 -- 3812),Likely decreasing,0.94 (0.78 -- 1.1),-0.017 (-0.064 -- 0.018),-42 (39 -- -11)
Thuringia,3294 (1313 -- 7682),Decreasing,0.72 (0.5 -- 0.93),-0.08 (-0.15 -- -0.019),-8.7 (-36 -- -4.6)
Warmińsko-Mazurskie,864 (455 -- 1596),Decreasing,0.73 (0.54 -- 0.89),-0.079 (-0.14 -- -0.031),-8.8 (-22 -- -5.1)
Wielkopolskie,3553 (2217 -- 5739),Decreasing,0.8 (0.67 -- 0.93),-0.055 (-0.097 -- -0.019),-13 (-36 -- -7.2)
Zachodniopomorskie,1828 (1142 -- 2887),Decreasing,0.81 (0.67 -- 0.93),-0.054 (-0.095 -- -0.02),-13 (-34 -- -7.3)
Łódzkie,2121 (1197 -- 3855),Decreasing,0.79 (0.62 -- 0.95),-0.059 (-0.11 -- -0.013),-12 (-54 -- -6.3)
Śląskie,3613 (2153 -- 6240),Decreasing,0.74 (0.59 -- 0.88),-0.076 (-0.12 -- -0.033),-9.2 (-21 -- -5.8)
Świętokrzyskie,768 (460 -- 1296),Decreasing,0.8 (0.67 -- 0.93),-0.057 (-0.098 -- -0.018),-12 (-38 -- -7.1)
