region,estimate,median,mean,sd,lower_90,lower_50,lower_20,upper_20,upper_50,upper_90,metric,Expected change in daily cases,prob_control
Germany,836490 (528020 -- 1288360),836490,863643,236176,528020,695704,779831,897745,1003260,1288360,New confirmed cases by infection date,Stable,0.5
Bavaria,222318 (141270 -- 340083),222318,229109,63122,141270,186569,207531,235658,263635,340083,New confirmed cases by infection date,Likely increasing,0.18
Baden-Wurttemberg,154133 (81794 -- 266830),154133,161940,57596,81794,121774,141787,167078,192642,266830,New confirmed cases by infection date,Likely increasing,0.33
North Rhine-Westphalia,107528 (57032 -- 196490),107528,114856,44131,57032,84354,98393,117434,137156,196490,New confirmed cases by infection date,Likely decreasing,0.88
Saxony,95496 (46770 -- 198305),95496,106005,50190,46770,71817,86317,107099,128234,198305,New confirmed cases by infection date,Likely increasing,0.14
Lower Saxony,94520 (43472 -- 235971),94520,111738,71443,43472,69462,84092,107856,133135,235971,New confirmed cases by infection date,Likely increasing,0.27
Hesse,54929 (30749 -- 96868),54929,58728,22637,30749,44378,50669,60066,68959,96868,New confirmed cases by infection date,Stable,0.43
Rhineland-Palatinate,46001 (24645 -- 87966),46001,50168,20962,24645,36740,42052,50450,59338,87966,New confirmed cases by infection date,Likely increasing,0.36
Schleswig-Holstein,45353 (26467 -- 83318),45353,48798,18357,26467,36779,41720,48725,56880,83318,New confirmed cases by infection date,Likely increasing,0.063
Mecklenburg-Vorpommern,28420 (17050 -- 48496),28420,30089,10157,17050,23358,26260,30813,34904,48496,New confirmed cases by infection date,Likely increasing,0.3
Thuringia,27120 (12282 -- 58423),27120,29806,14674,12282,19544,23971,30102,36219,58423,New confirmed cases by infection date,Stable,0.56
Saxony-Anhalt,26176 (14044 -- 49929),26176,28305,11394,14044,20492,23903,28809,33796,49929,New confirmed cases by infection date,Stable,0.55
Poland,25289 (11572 -- 54167),25289,28013,14167,11572,18254,22456,28070,34250,54167,New confirmed cases by infection date,Likely decreasing,0.93
Hamburg,25253 (9476 -- 76436),25253,32532,26489,9476,16930,21762,29985,39824,76436,New confirmed cases by infection date,Likely increasing,0.14
Brandenburg,18419 (7813 -- 49362),18419,22732,19862,7813,12989,16269,20620,26430,49362,New confirmed cases by infection date,Stable,0.57
Berlin,17773 (7628 -- 44809),17773,20902,13346,7628,12827,15559,20199,25077,44809,New confirmed cases by infection date,Stable,0.47
Bremen,12104 (4443 -- 41107),12104,16236,14856,4443,7919,10209,14642,19403,41107,New confirmed cases by infection date,Likely increasing,0.068
Saarland,11504 (5992 -- 20835),11504,12195,4665,5992,8929,10467,12503,14728,20835,New confirmed cases by infection date,Likely decreasing,0.75
Mazowieckie,4290 (2041 -- 8803),4290,4668,2156,2041,3148,3789,4811,5690,8803,New confirmed cases by infection date,Likely decreasing,0.91
