Region,New confirmed cases by infection date,Expected change in daily cases,Effective reproduction no.,Rate of growth,Doubling/halving time (days)
Baden-Wurttemberg,1501 (416 -- 10457),Likely decreasing,0.96 (0.75 -- 1.5),-0.011 (-0.071 -- 0.14),-66 (5.1 -- -9.7)
Bavaria,1456 (442 -- 9843),Likely decreasing,0.95 (0.73 -- 1.6),-0.014 (-0.078 -- 0.15),-50 (4.8 -- -8.9)
Berlin,237 (24 -- 4952),Likely decreasing,0.89 (0.48 -- 1.9),-0.032 (-0.16 -- 0.22),-22 (3.1 -- -4.4)
Brandenburg,1189 (156 -- 35700),Likely increasing,1.1 (0.74 -- 2.6),0.037 (-0.074 -- 0.38),19 (1.8 -- -9.4)
Bremen,170 (11 -- 10980),Stable,1.1 (0.58 -- 2.7),0.024 (-0.12 -- 0.4),29 (1.7 -- -5.7)
Dolnośląskie,234 (39 -- 1363),Likely decreasing,0.81 (0.55 -- 1.2),-0.053 (-0.14 -- 0.061),-13 (11 -- -5.1)
Germany,6801 (2470 -- 17838),Likely decreasing,0.87 (0.68 -- 1.1),-0.037 (-0.092 -- 0.026),-19 (27 -- -7.5)
Hamburg,97 (2 -- 708),Likely decreasing,0.87 (0.29 -- 1.4),-0.035 (-0.23 -- 0.098),-20 (7.1 -- -3.1)
Hesse,361 (36 -- 1681),Likely decreasing,0.82 (0.47 -- 1.2),-0.051 (-0.16 -- 0.049),-14 (14 -- -4.3)
Kujawsko-Pomorskie,57 (5 -- 325),Likely decreasing,0.77 (0.42 -- 1.1),-0.067 (-0.18 -- 0.031),-10 (22 -- -3.9)
Lower Saxony,342 (51 -- 1196),Likely decreasing,0.87 (0.54 -- 1.1),-0.036 (-0.13 -- 0.024),-19 (29 -- -5.1)
Lubelskie,188 (23 -- 723),Likely decreasing,0.84 (0.51 -- 1.1),-0.046 (-0.15 -- 0.023),-15 (30 -- -4.7)
Lubuskie,16 (0 -- 184),Likely decreasing,0.68 (0.22 -- 1.1),-0.092 (-0.25 -- 0.026),-7.6 (26 -- -2.7)
Mazowieckie,355 (55 -- 1318),Likely decreasing,0.81 (0.54 -- 1),-0.053 (-0.14 -- 0.0037),-13 (190 -- -5.1)
Małopolskie,147 (10 -- 739),Decreasing,0.76 (0.4 -- 0.99),-0.068 (-0.19 -- -0.003),-10 (-230 -- -3.7)
Mecklenburg-Vorpommern,38 (2 -- 342),Likely decreasing,0.76 (0.37 -- 1.2),-0.07 (-0.2 -- 0.055),-9.9 (13 -- -3.5)
North Rhine-Westphalia,578 (104 -- 2338),Likely decreasing,0.78 (0.48 -- 1.1),-0.063 (-0.15 -- 0.016),-11 (44 -- -4.5)
Opolskie,63 (7 -- 471),Likely decreasing,0.82 (0.52 -- 1.3),-0.051 (-0.14 -- 0.068),-14 (10 -- -4.8)
Podkarpackie,86 (8 -- 602),Likely decreasing,0.79 (0.48 -- 1.3),-0.059 (-0.16 -- 0.074),-12 (9.3 -- -4.4)
Podlaskie,73 (2 -- 492),Likely decreasing,0.82 (0.36 -- 1.3),-0.052 (-0.2 -- 0.065),-13 (11 -- -3.5)
Poland,2279 (544 -- 7744),Likely decreasing,0.79 (0.57 -- 1),-0.059 (-0.13 -- 0.012),-12 (57 -- -5.5)
Pomorskie,11215 (314 -- 390640),Likely increasing,1.9 (0.67 -- 4.7),0.22 (-0.096 -- 0.78),3.2 (0.89 -- -7.3)
Rhineland-Palatinate,4821 (791 -- 67919),Likely increasing,1.3 (0.89 -- 2.4),0.071 (-0.031 -- 0.33),9.7 (2.1 -- -22)
Saarland,13 (0 -- 327),Likely decreasing,0.69 (0.12 -- 1.4),-0.089 (-0.3 -- 0.1),-7.8 (6.6 -- -2.3)
Saxony,15 (0 -- 1061),Decreasing,0.28 (0.018 -- 1),-0.23 (-0.36 -- -0.0012),-3 (-580 -- -1.9)
Saxony-Anhalt,309 (8 -- 1709),Likely decreasing,0.84 (0.32 -- 1.1),-0.045 (-0.21 -- 0.027),-15 (25 -- -3.2)
Schleswig-Holstein,39 (1 -- 318),Likely decreasing,0.76 (0.33 -- 1.2),-0.068 (-0.21 -- 0.04),-10 (17 -- -3.3)
Thuringia,231 (22 -- 1273),Likely decreasing,0.81 (0.46 -- 1.1),-0.052 (-0.16 -- 0.036),-13 (19 -- -4.2)
Warmińsko-Mazurskie,44 (0 -- 301),Likely decreasing,0.77 (0.2 -- 1.2),-0.066 (-0.26 -- 0.042),-10 (16 -- -2.6)
Wielkopolskie,523 (140 -- 2242),Likely decreasing,0.85 (0.64 -- 1.2),-0.041 (-0.1 -- 0.05),-17 (14 -- -6.6)
Zachodniopomorskie,63 (0 -- 493),Likely decreasing,0.74 (0.042 -- 1.2),-0.076 (-0.36 -- 0.054),-9.2 (13 -- -1.9)
Łódzkie,88 (5 -- 527),Likely decreasing,0.72 (0.34 -- 1.1),-0.081 (-0.21 -- 0.017),-8.6 (42 -- -3.4)
Śląskie,208 (19 -- 2098),Likely decreasing,0.7 (0.38 -- 1.2),-0.086 (-0.19 -- 0.058),-8 (12 -- -3.6)
Świętokrzyskie,120 (9 -- 806),Likely decreasing,0.77 (0.43 -- 1.1),-0.065 (-0.18 -- 0.027),-11 (25 -- -3.9)
