region,estimate,median,mean,sd,lower_90,lower_50,lower_20,upper_20,upper_50,upper_90,metric,Expected change in daily cases,prob_control
Pomorskie,11215 (314 -- 390640),11215,108294,609487,314,2832,6556,19549,45976,390640,New confirmed cases by infection date,Likely increasing,0.14
Germany,6801 (2470 -- 17838),6801,8120,6010,2470,4650,5888,7801,9775,17838,New confirmed cases by infection date,Likely decreasing,0.89
Rhineland-Palatinate,4821 (791 -- 67919),4821,20291,140319,791,2074,3574,6995,13427,67919,New confirmed cases by infection date,Likely increasing,0.16
Poland,2279 (544 -- 7744),2279,3008,2781,544,1402,1861,2734,3753,7744,New confirmed cases by infection date,Likely decreasing,0.92
Baden-Wurttemberg,1501 (416 -- 10457),1501,3152,6868,416,917,1244,1809,2761,10457,New confirmed cases by infection date,Likely decreasing,0.6
Bavaria,1456 (442 -- 9843),1456,3301,11005,442,898,1231,1816,2684,9843,New confirmed cases by infection date,Likely decreasing,0.61
Brandenburg,1189 (156 -- 35700),1189,20525,282399,156,429,782,1962,4233,35700,New confirmed cases by infection date,Likely increasing,0.36
North Rhine-Westphalia,578 (104 -- 2338),578,859,1661,104,318,464,698,983,2338,New confirmed cases by infection date,Likely decreasing,0.92
Wielkopolskie,523 (140 -- 2242),523,835,1633,140,335,448,628,865,2242,New confirmed cases by infection date,Likely decreasing,0.86
Hesse,361 (36 -- 1681),361,623,2128,36,182,274,432,631,1681,New confirmed cases by infection date,Likely decreasing,0.88
Mazowieckie,355 (55 -- 1318),355,527,1396,55,200,287,435,583,1318,New confirmed cases by infection date,Likely decreasing,0.94
Lower Saxony,342 (51 -- 1196),342,450,471,51,195,279,417,566,1196,New confirmed cases by infection date,Likely decreasing,0.9
Saxony-Anhalt,309 (8 -- 1709),309,573,1532,8,113,220,404,603,1709,New confirmed cases by infection date,Likely decreasing,0.91
Berlin,237 (24 -- 4952),237,3741,46895,24,99,170,345,687,4952,New confirmed cases by infection date,Likely decreasing,0.66
Dolnośląskie,234 (39 -- 1363),234,458,1188,39,115,184,296,462,1363,New confirmed cases by infection date,Likely decreasing,0.83
Thuringia,231 (22 -- 1273),231,456,1401,22,110,179,302,471,1273,New confirmed cases by infection date,Likely decreasing,0.89
Śląskie,208 (19 -- 2098),208,769,4534,19,89,155,291,517,2098,New confirmed cases by infection date,Likely decreasing,0.88
Lubelskie,188 (23 -- 723),188,283,634,23,101,155,227,307,723,New confirmed cases by infection date,Likely decreasing,0.92
Bremen,170 (11 -- 10980),170,4618,45999,11,53,102,307,889,10980,New confirmed cases by infection date,Stable,0.4
Małopolskie,147 (10 -- 739),147,257,743,10,66,112,190,288,739,New confirmed cases by infection date,Decreasing,0.96
Świętokrzyskie,120 (9 -- 806),120,254,697,9,51,88,164,266,806,New confirmed cases by infection date,Likely decreasing,0.9
Hamburg,97 (2 -- 708),97,281,1834,2,37,70,128,205,708,New confirmed cases by infection date,Likely decreasing,0.77
Łódzkie,88 (5 -- 527),88,166,285,5,37,65,119,200,527,New confirmed cases by infection date,Likely decreasing,0.93
Podkarpackie,86 (8 -- 602),86,271,2067,8,40,65,110,164,602,New confirmed cases by infection date,Likely decreasing,0.84
Podlaskie,73 (2 -- 492),73,142,278,2,28,54,96,153,492,New confirmed cases by infection date,Likely decreasing,0.88
Opolskie,63 (7 -- 471),63,175,756,7,29,48,80,120,471,New confirmed cases by infection date,Likely decreasing,0.86
Zachodniopomorskie,63 (0 -- 493),63,135,288,0,23,45,85,140,493,New confirmed cases by infection date,Likely decreasing,0.87
Kujawsko-Pomorskie,57 (5 -- 325),57,107,270,5,27,44,74,113,325,New confirmed cases by infection date,Likely decreasing,0.91
Warmińsko-Mazurskie,44 (0 -- 301),44,196,2023,0,11,28,66,110,301,New confirmed cases by infection date,Likely decreasing,0.9
Schleswig-Holstein,39 (1 -- 318),39,141,1286,1,11,26,56,94,318,New confirmed cases by infection date,Likely decreasing,0.89
Mecklenburg-Vorpommern,38 (2 -- 342),38,120,523,2,15,28,54,94,342,New confirmed cases by infection date,Likely decreasing,0.86
