region,estimate,median,mean,sd,lower_90,lower_50,lower_20,upper_20,upper_50,upper_90,metric,Expected change in daily cases,prob_control
Germany,13888 (7523 -- 26434),13888,15120,6360,7523,10787,12568,15310,18227,26434,New confirmed cases by infection date,Likely increasing,0.21
North Rhine-Westphalia,5332 (2754 -- 10604),5332,5850,2574,2754,4066,4808,5893,6998,10604,New confirmed cases by infection date,Likely increasing,0.13
Bavaria,1628 (588 -- 3839),1628,1888,1210,588,1038,1349,1940,2497,3839,New confirmed cases by infection date,Likely increasing,0.32
Berlin,1562 (394 -- 5726),1562,2285,4265,394,919,1308,1837,2482,5726,New confirmed cases by infection date,Likely increasing,0.24
Baden-Wurttemberg,1260 (613 -- 2850),1260,1423,762,613,939,1121,1398,1674,2850,New confirmed cases by infection date,Likely increasing,0.34
Hamburg,1178 (591 -- 2512),1178,1312,629,591,906,1066,1297,1567,2512,New confirmed cases by infection date,Increasing,0.046
Schleswig-Holstein,1108 (522 -- 2424),1108,1249,631,522,819,1001,1248,1522,2424,New confirmed cases by infection date,Likely increasing,0.14
Lower Saxony,918 (349 -- 2704),918,1149,883,349,627,794,1065,1390,2704,New confirmed cases by infection date,Stable,0.48
Hesse,744 (348 -- 1656),744,835,427,348,550,659,835,1016,1656,New confirmed cases by infection date,Stable,0.54
Poland,479 (304 -- 782),479,504,156,304,385,441,521,596,782,New confirmed cases by infection date,Stable,0.56
Rhineland-Palatinate,413 (184 -- 949),413,471,255,184,300,368,465,571,949,New confirmed cases by infection date,Likely decreasing,0.63
Mecklenburg-Vorpommern,281 (89 -- 883),281,373,454,89,181,241,339,449,883,New confirmed cases by infection date,Likely increasing,0.15
Brandenburg,256 (46 -- 1496),256,462,713,46,137,200,326,502,1496,New confirmed cases by infection date,Likely increasing,0.36
Saarland,231 (84 -- 636),231,277,188,84,157,199,266,345,636,New confirmed cases by infection date,Likely increasing,0.3
Saxony,150 (38 -- 547),150,205,184,38,89,123,186,254,547,New confirmed cases by infection date,Stable,0.56
Bremen,118 (42 -- 334),118,145,102,42,80,103,136,180,334,New confirmed cases by infection date,Stable,0.46
Saxony-Anhalt,112 (34 -- 328),112,140,117,34,71,95,130,171,328,New confirmed cases by infection date,Stable,0.43
Małopolskie,81 (32 -- 183),81,91,52,32,57,70,92,114,183,New confirmed cases by infection date,Stable,0.59
Mazowieckie,79 (39 -- 166),79,88,47,39,61,71,86,101,166,New confirmed cases by infection date,Likely increasing,0.37
Śląskie,62 (21 -- 141),62,70,40,21,42,55,72,87,141,New confirmed cases by infection date,Stable,0.47
Thuringia,57 (15 -- 191),57,75,67,15,35,48,70,94,191,New confirmed cases by infection date,Likely decreasing,0.7
Lubelskie,41 (11 -- 119),41,50,40,11,25,34,48,63,119,New confirmed cases by infection date,Stable,0.48
Podkarpackie,40 (10 -- 108),40,47,34,10,24,33,47,62,108,New confirmed cases by infection date,Stable,0.41
Podlaskie,35 (14 -- 92),35,43,30,14,24,31,41,53,92,New confirmed cases by infection date,Likely increasing,0.23
Dolnośląskie,30 (12 -- 84),30,36,21,12,21,26,34,44,84,New confirmed cases by infection date,Stable,0.48
Wielkopolskie,30 (14 -- 78),30,37,40,14,22,26,33,42,78,New confirmed cases by infection date,Stable,0.42
Zachodniopomorskie,30 (13 -- 73),30,35,21,13,21,27,34,42,73,New confirmed cases by infection date,Likely increasing,0.17
Łódzkie,29 (13 -- 67),29,33,17,13,22,26,33,39,67,New confirmed cases by infection date,Likely increasing,0.33
Kujawsko-Pomorskie,28 (11 -- 67),28,33,19,11,20,25,32,40,67,New confirmed cases by infection date,Likely increasing,0.24
Warmińsko-Mazurskie,26 (10 -- 70),26,31,23,10,18,22,30,38,70,New confirmed cases by infection date,Likely increasing,0.22
Opolskie,16 (5 -- 46),16,20,15,5,11,14,19,26,46,New confirmed cases by infection date,Likely increasing,0.2
Pomorskie,15 (4 -- 43),15,18,13,4,9,13,18,24,43,New confirmed cases by infection date,Likely decreasing,0.77
Świętokrzyskie,15 (5 -- 44),15,19,14,5,10,13,18,22,44,New confirmed cases by infection date,Likely increasing,0.31
Lubuskie,14 (4 -- 50),14,21,46,4,9,12,17,23,50,New confirmed cases by infection date,Likely increasing,0.3
Hamburg,1.3 (1 -- 1.6),1.3,1.3,0.2,1,1.2,1.2,1.3,1.4,1.6,Effective reproduction no.,Increasing,0.046
Mecklenburg-Vorpommern,1.3 (0.83 -- 1.9),1.3,1.3,0.35,0.83,1.1,1.2,1.4,1.5,1.9,Effective reproduction no.,Likely increasing,0.15
Berlin,1.2 (0.74 -- 1.9),1.2,1.2,0.37,0.74,1,1.1,1.3,1.4,1.9,Effective reproduction no.,Likely increasing,0.24
North Rhine-Westphalia,1.2 (0.9 -- 1.6),1.2,1.2,0.21,0.9,1.1,1.2,1.2,1.3,1.6,Effective reproduction no.,Likely increasing,0.13
Opolskie,1.2 (0.82 -- 1.6),1.2,1.2,0.25,0.82,1,1.1,1.2,1.3,1.6,Effective reproduction no.,Likely increasing,0.2
Schleswig-Holstein,1.2 (0.9 -- 1.6),1.2,1.2,0.22,0.9,1.1,1.1,1.3,1.3,1.6,Effective reproduction no.,Likely increasing,0.14
Zachodniopomorskie,1.2 (0.87 -- 1.6),1.2,1.2,0.23,0.87,1,1.1,1.2,1.3,1.6,Effective reproduction no.,Likely increasing,0.17
Baden-Wurttemberg,1.1 (0.81 -- 1.5),1.1,1.1,0.21,0.81,0.96,1,1.1,1.2,1.5,Effective reproduction no.,Likely increasing,0.34
Bavaria,1.1 (0.75 -- 1.7),1.1,1.2,0.31,0.75,0.96,1.1,1.2,1.4,1.7,Effective reproduction no.,Likely increasing,0.32
Brandenburg,1.1 (0.56 -- 2.2),1.1,1.2,0.52,0.56,0.89,1,1.2,1.5,2.2,Effective reproduction no.,Likely increasing,0.36
Germany,1.1 (0.87 -- 1.5),1.1,1.1,0.19,0.87,1,1.1,1.2,1.3,1.5,Effective reproduction no.,Likely increasing,0.21
Kujawsko-Pomorskie,1.1 (0.82 -- 1.4),1.1,1.1,0.19,0.82,1,1.1,1.2,1.2,1.4,Effective reproduction no.,Likely increasing,0.24
Lubuskie,1.1 (0.72 -- 1.7),1.1,1.2,0.39,0.72,0.96,1.1,1.2,1.3,1.7,Effective reproduction no.,Likely increasing,0.3
Podkarpackie,1.1 (0.6 -- 1.4),1.1,1,0.26,0.6,0.88,0.99,1.1,1.2,1.4,Effective reproduction no.,Stable,0.41
Podlaskie,1.1 (0.82 -- 1.6),1.1,1.2,0.24,0.82,1,1.1,1.2,1.3,1.6,Effective reproduction no.,Likely increasing,0.23
Saarland,1.1 (0.74 -- 1.5),1.1,1.1,0.24,0.74,0.97,1.1,1.2,1.2,1.5,Effective reproduction no.,Likely increasing,0.3
Warmińsko-Mazurskie,1.1 (0.84 -- 1.5),1.1,1.2,0.24,0.84,1,1.1,1.2,1.3,1.5,Effective reproduction no.,Likely increasing,0.22
Łódzkie,1.1 (0.83 -- 1.4),1.1,1.1,0.17,0.83,0.97,1,1.1,1.2,1.4,Effective reproduction no.,Likely increasing,0.33
Świętokrzyskie,1.1 (0.75 -- 1.5),1.1,1.1,0.24,0.75,0.96,1,1.1,1.2,1.5,Effective reproduction no.,Likely increasing,0.31
Bremen,1 (0.67 -- 1.4),1,1,0.24,0.67,0.89,0.97,1.1,1.2,1.4,Effective reproduction no.,Stable,0.46
Dolnośląskie,1 (0.74 -- 1.5),1,1,0.22,0.74,0.91,0.97,1.1,1.1,1.5,Effective reproduction no.,Stable,0.48
Lower Saxony,1 (0.68 -- 1.6),1,1.1,0.29,0.68,0.87,0.96,1.1,1.2,1.6,Effective reproduction no.,Stable,0.48
Lubelskie,1 (0.58 -- 1.5),1,1,0.3,0.58,0.83,0.95,1.1,1.2,1.5,Effective reproduction no.,Stable,0.48
Mazowieckie,1 (0.79 -- 1.3),1,1.1,0.23,0.79,0.95,1,1.1,1.1,1.3,Effective reproduction no.,Likely increasing,0.37
Saxony-Anhalt,1 (0.64 -- 1.6),1,1.1,0.3,0.64,0.86,0.98,1.1,1.2,1.6,Effective reproduction no.,Stable,0.43
Wielkopolskie,1 (0.82 -- 1.5),1,1.1,0.25,0.82,0.94,0.99,1.1,1.1,1.5,Effective reproduction no.,Stable,0.42
Śląskie,1 (0.63 -- 1.4),1,1,0.22,0.63,0.88,0.97,1.1,1.1,1.4,Effective reproduction no.,Stable,0.47
Hesse,0.99 (0.74 -- 1.3),0.99,1,0.18,0.74,0.89,0.94,1,1.1,1.3,Effective reproduction no.,Stable,0.54
Poland,0.98 (0.81 -- 1.2),0.98,0.98,0.12,0.81,0.88,0.95,1,1.1,1.2,Effective reproduction no.,Stable,0.56
Małopolskie,0.96 (0.64 -- 1.3),0.96,0.97,0.22,0.64,0.82,0.91,1,1.1,1.3,Effective reproduction no.,Stable,0.59
Saxony,0.95 (0.52 -- 1.5),0.95,0.98,0.31,0.52,0.78,0.88,1,1.2,1.5,Effective reproduction no.,Stable,0.56
Rhineland-Palatinate,0.94 (0.67 -- 1.3),0.94,0.96,0.2,0.67,0.83,0.9,0.99,1.1,1.3,Effective reproduction no.,Likely decreasing,0.63
