Region,New confirmed cases by infection date,Expected change in daily cases,Effective reproduction no.,Rate of growth,Doubling/halving time (days)
Baden-Wurttemberg,7960 (4874 -- 15127),Likely increasing,1 (0.87 -- 1.3),0.011 (-0.038 -- 0.092),60 (7.6 -- -18)
Bavaria,9935 (5638 -- 17691),Stable,0.98 (0.79 -- 1.2),-0.0057 (-0.058 -- 0.045),-120 (15 -- -12)
Berlin,2131 (1107 -- 4036),Likely decreasing,0.93 (0.72 -- 1.2),-0.021 (-0.081 -- 0.042),-33 (17 -- -8.6)
Brandenburg,1617 (798 -- 3753),Stable,0.98 (0.74 -- 1.4),-0.0057 (-0.074 -- 0.1),-120 (6.7 -- -9.3)
Bremen,621 (338 -- 1133),Likely increasing,1 (0.85 -- 1.2),0.012 (-0.043 -- 0.048),59 (14 -- -16)
Dolnośląskie,5215 (2593 -- 10884),Likely decreasing,0.86 (0.64 -- 1.2),-0.041 (-0.1 -- 0.058),-17 (12 -- -6.7)
Germany,89703 (44410 -- 289462),Likely increasing,1.3 (0.92 -- 2.2),0.068 (-0.022 -- 0.3),10 (2.3 -- -32)
Hamburg,1951 (852 -- 4231),Likely increasing,1 (0.81 -- 1.2),0.012 (-0.052 -- 0.06),60 (11 -- -13)
Hesse,5337 (3332 -- 9055),Stable,1 (0.86 -- 1.2),0.00091 (-0.04 -- 0.063),770 (11 -- -17)
Kujawsko-Pomorskie,2932 (1753 -- 6272),Likely decreasing,0.92 (0.76 -- 1.3),-0.023 (-0.07 -- 0.092),-30 (7.5 -- -9.9)
Lower Saxony,4357 (2575 -- 7994),Stable,0.98 (0.82 -- 1.2),-0.0042 (-0.05 -- 0.067),-160 (10 -- -14)
Lubelskie,2461 (1504 -- 4044),Likely decreasing,0.92 (0.76 -- 1.1),-0.023 (-0.067 -- 0.022),-30 (32 -- -10)
Lubuskie,1016 (582 -- 1845),Likely decreasing,0.81 (0.64 -- 1),-0.053 (-0.1 -- 0.011),-13 (61 -- -6.7)
Mazowieckie,7865 (4180 -- 83704),Likely decreasing,0.9 (0.69 -- 3.5),-0.029 (-0.09 -- 0.55),-24 (1.3 -- -7.7)
Małopolskie,4639 (2591 -- 8660),Likely decreasing,0.87 (0.7 -- 1.1),-0.036 (-0.088 -- 0.04),-19 (17 -- -7.9)
Mecklenburg-Vorpommern,1629 (1031 -- 2671),Likely increasing,1.1 (1 -- 1.3),0.033 (-0.00072 -- 0.079),21 (8.8 -- -960)
North Rhine-Westphalia,13509 (8255 -- 23240),Stable,1 (0.85 -- 1.2),0.00082 (-0.041 -- 0.065),850 (11 -- -17)
Opolskie,1584 (894 -- 2949),Likely decreasing,0.93 (0.75 -- 1.2),-0.019 (-0.072 -- 0.05),-36 (14 -- -9.7)
Podkarpackie,1879 (1094 -- 3567),Likely decreasing,0.83 (0.68 -- 1.1),-0.047 (-0.093 -- 0.021),-15 (33 -- -7.5)
Podlaskie,1413 (892 -- 2458),Likely decreasing,0.96 (0.84 -- 1.1),-0.012 (-0.044 -- 0.033),-57 (21 -- -16)
Poland,59029 (34269 -- 152417),Likely decreasing,0.94 (0.75 -- 1.5),-0.017 (-0.072 -- 0.14),-42 (5.1 -- -9.7)
Pomorskie,2628 (1592 -- 5299),Likely decreasing,0.87 (0.71 -- 1.2),-0.038 (-0.083 -- 0.059),-18 (12 -- -8.3)
Rhineland-Palatinate,3593 (1446 -- 8872),Stable,1 (0.77 -- 1.3),0.011 (-0.065 -- 0.074),66 (9.4 -- -11)
Saarland,1062 (496 -- 2759),Likely increasing,1.1 (0.93 -- 1.5),0.038 (-0.019 -- 0.13),18 (5.5 -- -36)
Saxony,5518 (2987 -- 14763),Stable,1 (0.83 -- 1.6),0.0091 (-0.047 -- 0.17),77 (4.2 -- -15)
Saxony-Anhalt,2579 (1222 -- 5287),Likely increasing,1 (0.83 -- 1.3),0.012 (-0.049 -- 0.08),56 (8.7 -- -14)
Schleswig-Holstein,1195 (795 -- 1800),Likely increasing,1 (0.9 -- 1.1),0.0056 (-0.029 -- 0.036),120 (19 -- -24)
Thuringia,2418 (1502 -- 4291),Stable,0.98 (0.83 -- 1.2),-0.0045 (-0.049 -- 0.06),-150 (12 -- -14)
Warmińsko-Mazurskie,1297 (767 -- 2409),Likely decreasing,0.86 (0.71 -- 1.1),-0.038 (-0.083 -- 0.025),-18 (27 -- -8.3)
Wielkopolskie,5219 (2728 -- 11346),Likely decreasing,0.84 (0.63 -- 1.2),-0.046 (-0.11 -- 0.062),-15 (11 -- -6.4)
Zachodniopomorskie,2130 (1141 -- 4322),Likely decreasing,0.91 (0.71 -- 1.3),-0.025 (-0.083 -- 0.079),-27 (8.7 -- -8.3)
Łódzkie,5190 (3014 -- 9659),Likely decreasing,0.95 (0.79 -- 1.2),-0.014 (-0.06 -- 0.066),-50 (11 -- -12)
Śląskie,7780 (4336 -- 14936),Likely decreasing,0.82 (0.64 -- 1.1),-0.051 (-0.1 -- 0.017),-13 (41 -- -6.6)
Świętokrzyskie,1240 (651 -- 2502),Likely decreasing,0.83 (0.63 -- 1.2),-0.049 (-0.11 -- 0.05),-14 (14 -- -6.5)
