region,estimate,median,mean,sd,lower_90,lower_50,lower_20,upper_20,upper_50,upper_90,metric,Expected change in daily cases,prob_control
Germany,17352 (9143 -- 31506),17352,18437,7115,9143,13656,15980,18981,21931,31506,New confirmed cases by infection date,Decreasing,0.99
Poland,7042 (3614 -- 12946),7042,7520,2978,3614,5518,6429,7733,9071,12946,New confirmed cases by infection date,Decreasing,0.97
Bavaria,3915 (2280 -- 6801),3915,4170,1445,2280,3157,3630,4281,4932,6801,New confirmed cases by infection date,Decreasing,0.96
North Rhine-Westphalia,3813 (2026 -- 7071),3813,4107,1628,2026,2944,3489,4197,4947,7071,New confirmed cases by infection date,Decreasing,0.99
Baden-Wurttemberg,3334 (1662 -- 6416),3334,3602,1515,1662,2569,3024,3682,4334,6416,New confirmed cases by infection date,Decreasing,0.98
Hesse,1860 (1062 -- 3227),1860,1956,676,1062,1482,1707,2005,2312,3227,New confirmed cases by infection date,Decreasing,0.98
Lower Saxony,1523 (786 -- 2705),1523,1605,640,786,1178,1390,1664,1922,2705,New confirmed cases by infection date,Decreasing,0.96
Rhineland-Palatinate,1301 (741 -- 2590),1301,1438,629,741,1031,1189,1430,1677,2590,New confirmed cases by infection date,Likely decreasing,0.73
Saxony,992 (410 -- 1960),992,1063,491,410,724,873,1115,1328,1960,New confirmed cases by infection date,Decreasing,1
Mazowieckie,922 (453 -- 1741),922,991,434,453,715,841,1004,1177,1741,New confirmed cases by infection date,Decreasing,0.96
Thuringia,872 (424 -- 1564),872,923,360,424,674,791,966,1137,1564,New confirmed cases by infection date,Decreasing,0.99
Berlin,781 (375 -- 1636),781,869,413,375,580,698,880,1055,1636,New confirmed cases by infection date,Decreasing,0.98
Śląskie,766 (402 -- 1467),766,834,360,402,599,700,842,986,1467,New confirmed cases by infection date,Decreasing,0.98
Dolnośląskie,747 (414 -- 1410),747,809,320,414,585,685,825,963,1410,New confirmed cases by infection date,Likely decreasing,0.92
Wielkopolskie,679 (288 -- 1401),679,739,350,288,499,610,749,904,1401,New confirmed cases by infection date,Decreasing,0.95
Łódzkie,652 (349 -- 1236),652,708,297,349,508,596,720,839,1236,New confirmed cases by infection date,Likely decreasing,0.93
Pomorskie,564 (294 -- 1022),564,599,228,294,442,516,616,715,1022,New confirmed cases by infection date,Likely decreasing,0.81
Saxony-Anhalt,527 (280 -- 926),527,554,204,280,414,483,573,663,926,New confirmed cases by infection date,Decreasing,0.99
Małopolskie,525 (283 -- 980),525,566,246,283,405,477,578,672,980,New confirmed cases by infection date,Decreasing,0.97
Brandenburg,516 (252 -- 978),516,552,246,252,386,458,564,660,978,New confirmed cases by infection date,Decreasing,0.95
Lubelskie,471 (240 -- 900),471,512,211,240,367,431,517,610,900,New confirmed cases by infection date,Likely decreasing,0.83
Kujawsko-Pomorskie,393 (201 -- 758),393,426,171,201,310,363,435,507,758,New confirmed cases by infection date,Likely decreasing,0.92
Hamburg,385 (161 -- 809),385,423,218,161,276,341,432,521,809,New confirmed cases by infection date,Decreasing,0.95
Schleswig-Holstein,323 (189 -- 524),323,338,105,189,267,302,349,396,524,New confirmed cases by infection date,Decreasing,1
Zachodniopomorskie,307 (151 -- 573),307,328,133,151,236,277,339,398,573,New confirmed cases by infection date,Decreasing,0.99
Saarland,300 (125 -- 677),300,337,180,125,215,267,341,418,677,New confirmed cases by infection date,Likely decreasing,0.86
Podlaskie,255 (110 -- 582),255,286,155,110,183,225,285,354,582,New confirmed cases by infection date,Stable,0.59
Opolskie,241 (136 -- 436),241,261,103,136,193,220,265,311,436,New confirmed cases by infection date,Likely decreasing,0.93
Mecklenburg-Vorpommern,239 (118 -- 448),239,257,106,118,183,216,266,310,448,New confirmed cases by infection date,Decreasing,0.99
