Region,New confirmed cases by infection date,Expected change in daily cases,Effective reproduction no.,Rate of growth,Doubling/halving time (days)
Baden-Württemberg State,9730 (5001 -- 24546),Stable,0.99 (0.83 -- 1.4),-0.002 (-0.048 -- 0.12),-340 (5.9 -- -14)
Berlin State,3649 (2287 -- 6472),Stable,0.99 (0.89 -- 1.1),-0.0035 (-0.031 -- 0.04),-200 (17 -- -22)
Brandenburg State,5256 (3244 -- 9571),Likely increasing,1.1 (0.97 -- 1.2),0.02 (-0.0077 -- 0.063),34 (11 -- -90)
Dolnoslaskie,2487 (921 -- 6826),Likely increasing,1.1 (0.7 -- 1.7),0.037 (-0.087 -- 0.19),19 (3.7 -- -8)
Free Hanseatic City of Bremen,306 (160 -- 630),Likely decreasing,0.95 (0.82 -- 1.2),-0.013 (-0.051 -- 0.044),-55 (16 -- -13)
Free Hanseatic City of Hamburg,1857 (916 -- 3873),Stable,0.99 (0.75 -- 1.3),-0.0026 (-0.07 -- 0.078),-260 (8.9 -- -9.9)
Free State of Bavaria,17797 (9387 -- 41406),Likely increasing,1.1 (0.91 -- 1.6),0.036 (-0.024 -- 0.16),19 (4.3 -- -29)
Free State of Saxony,8126 (4168 -- 17517),Likely decreasing,0.96 (0.78 -- 1.3),-0.011 (-0.063 -- 0.074),-64 (9.4 -- -11)
Free State of Thüringia,3790 (2241 -- 6987),Stable,1 (0.87 -- 1.2),0.00039 (-0.037 -- 0.062),1800 (11 -- -19)
Germany,145165 (76164 -- 308480),Likely increasing,1.2 (0.95 -- 1.7),0.065 (-0.014 -- 0.18),11 (3.9 -- -48)
Hesse State,5316 (3120 -- 10167),Likely decreasing,0.98 (0.86 -- 1.2),-0.0056 (-0.04 -- 0.061),-120 (11 -- -17)
Kujawsko-Pomorskie,3884 (2253 -- 7659),Stable,1 (0.88 -- 1.2),0.00059 (-0.034 -- 0.06),1200 (12 -- -20)
Lodzkie,2298 (1163 -- 4526),Stable,1 (0.8 -- 1.3),0.0022 (-0.057 -- 0.072),310 (9.7 -- -12)
Lower Saxony State,6554 (3707 -- 16633),Likely increasing,1 (0.91 -- 1.6),0.013 (-0.025 -- 0.14),55 (5 -- -28)
Lubelskie,1443 (670 -- 3409),Stable,0.99 (0.74 -- 1.3),-0.003 (-0.075 -- 0.086),-230 (8 -- -9.3)
Lubuskie,1279 (654 -- 3189),Likely increasing,1.1 (0.88 -- 1.5),0.021 (-0.033 -- 0.13),33 (5.5 -- -21)
Malopolskie,1748 (712 -- 4076),Likely increasing,1.1 (0.74 -- 1.5),0.027 (-0.074 -- 0.13),26 (5.3 -- -9.4)
Mazowieckie,5821 (3110 -- 11199),Likely increasing,1 (0.86 -- 1.3),0.01 (-0.041 -- 0.072),68 (9.6 -- -17)
Mecklenburg-Western Pomerania State,1625 (706 -- 4172),Likely increasing,1.1 (0.76 -- 1.6),0.026 (-0.069 -- 0.14),27 (4.8 -- -10)
North Rhine-Westphalia State,21024 (10338 -- 50582),Likely increasing,1.1 (0.88 -- 1.6),0.034 (-0.032 -- 0.15),20 (4.5 -- -21)
Opolskie,805 (410 -- 1690),Likely increasing,1.1 (0.86 -- 1.5),0.025 (-0.038 -- 0.12),28 (5.9 -- -18)
Podkarpackie,1928 (357 -- 5275),Likely increasing,1.1 (0.41 -- 1.7),0.031 (-0.18 -- 0.17),22 (4.2 -- -3.9)
Podlaskie,912 (372 -- 2108),Stable,1 (0.7 -- 1.3),-9.9e-05 (-0.086 -- 0.085),-7000 (8.1 -- -8)
Poland,44157 (23281 -- 87209),Likely increasing,1.1 (0.84 -- 1.4),0.02 (-0.045 -- 0.095),34 (7.3 -- -16)
Pomorskie,3856 (2140 -- 6987),Likely increasing,1.1 (0.84 -- 1.3),0.014 (-0.045 -- 0.076),48 (9.1 -- -16)
Rhineland-Palatinate State,4768 (2563 -- 11178),Likely increasing,1.1 (0.9 -- 1.5),0.03 (-0.027 -- 0.14),23 (5 -- -26)
Saarland State,806 (395 -- 1926),Likely decreasing,0.98 (0.81 -- 1.2),-0.0054 (-0.053 -- 0.064),-130 (11 -- -13)
Sachsen-Anhalt State,6004 (3569 -- 20936),Increasing,1.1 (1 -- 1.9),0.029 (0.0086 -- 0.22),24 (3.2 -- 80)
Schleswig-Holstein State,1800 (878 -- 4362),Likely increasing,1.1 (0.82 -- 1.6),0.02 (-0.05 -- 0.14),34 (4.9 -- -14)
Slaskie,2603 (825 -- 8082),Stable,0.96 (0.52 -- 1.6),-0.01 (-0.14 -- 0.14),-66 (4.8 -- -4.9)
Swietokrzyskie,1017 (434 -- 2744),Likely increasing,1.2 (0.87 -- 1.8),0.061 (-0.038 -- 0.21),11 (3.4 -- -18)
Warminsko-Mazurskie,2383 (1314 -- 4811),Stable,1 (0.83 -- 1.2),-0.00035 (-0.047 -- 0.059),-2000 (12 -- -15)
Wielkopolskie,5035 (2355 -- 11794),Likely increasing,1.1 (0.81 -- 1.5),0.023 (-0.053 -- 0.12),30 (5.8 -- -13)
Zachodniopomorskie,4163 (2292 -- 8838),Likely increasing,1.1 (0.89 -- 1.4),0.02 (-0.03 -- 0.1),34 (6.9 -- -23)
