region,estimate,median,mean,sd,lower_90,lower_50,lower_20,upper_20,upper_50,upper_90,metric,Expected change in daily cases,prob_control
Germany,6139 (3651 -- 10525),6139,6465,2184,3651,4978,5670,6595,7515,10525,New confirmed cases by infection date,Decreasing,0.99
North Rhine-Westphalia,1520 (845 -- 2769),1520,1633,633,845,1209,1399,1668,1936,2769,New confirmed cases by infection date,Decreasing,0.99
Bavaria,1053 (607 -- 1914),1053,1129,413,607,847,970,1143,1322,1914,New confirmed cases by infection date,Decreasing,0.98
Baden-Wurttemberg,988 (518 -- 1974),988,1085,482,518,771,902,1087,1281,1974,New confirmed cases by infection date,Decreasing,0.98
Poland,520 (274 -- 988),520,561,229,274,407,478,575,669,988,New confirmed cases by infection date,Decreasing,1
Hesse,510 (291 -- 945),510,550,209,291,401,466,559,647,945,New confirmed cases by infection date,Decreasing,0.99
Rhineland-Palatinate,373 (227 -- 617),373,396,138,227,305,346,404,464,617,New confirmed cases by infection date,Decreasing,0.95
Lower Saxony,363 (195 -- 673),363,391,158,195,288,334,397,465,673,New confirmed cases by infection date,Decreasing,0.98
Saxony,327 (175 -- 671),327,362,164,175,253,297,359,425,671,New confirmed cases by infection date,Decreasing,0.97
Berlin,236 (123 -- 509),236,267,134,123,179,213,266,318,509,New confirmed cases by infection date,Decreasing,0.96
Thuringia,176 (96 -- 354),176,194,87,96,136,161,192,226,354,New confirmed cases by infection date,Decreasing,0.97
Hamburg,147 (77 -- 321),147,169,93,77,113,133,163,199,321,New confirmed cases by infection date,Likely decreasing,0.88
Saxony-Anhalt,147 (81 -- 308),147,166,77,81,114,133,164,196,308,New confirmed cases by infection date,Likely decreasing,0.94
Schleswig-Holstein,94 (51 -- 168),94,100,37,51,74,86,103,119,168,New confirmed cases by infection date,Decreasing,1
Saarland,89 (41 -- 182),89,97,48,41,65,78,99,118,182,New confirmed cases by infection date,Decreasing,0.97
Brandenburg,71 (30 -- 149),71,78,39,30,52,62,80,96,149,New confirmed cases by infection date,Decreasing,0.99
Wielkopolskie,71 (32 -- 148),71,79,37,32,53,64,80,96,148,New confirmed cases by infection date,Decreasing,0.99
Bremen,64 (31 -- 152),64,75,44,31,47,57,73,90,152,New confirmed cases by infection date,Likely decreasing,0.79
Śląskie,61 (30 -- 124),61,67,32,30,46,54,68,82,124,New confirmed cases by infection date,Decreasing,0.99
Mazowieckie,59 (29 -- 119),59,65,29,29,46,54,66,77,119,New confirmed cases by infection date,Decreasing,0.99
Łódzkie,55 (27 -- 114),55,61,31,27,41,50,61,73,114,New confirmed cases by infection date,Decreasing,0.98
Dolnośląskie,44 (21 -- 93),44,49,23,21,33,40,49,59,93,New confirmed cases by infection date,Decreasing,1
Małopolskie,39 (20 -- 82),39,44,20,20,30,35,44,52,82,New confirmed cases by infection date,Decreasing,0.99
Lubelskie,37 (16 -- 82),37,42,23,16,26,32,42,52,82,New confirmed cases by infection date,Decreasing,0.99
Opolskie,33 (17 -- 69),33,37,18,17,25,30,37,44,69,New confirmed cases by infection date,Decreasing,0.99
Kujawsko-Pomorskie,26 (11 -- 80),26,34,27,11,19,23,30,40,80,New confirmed cases by infection date,Likely decreasing,0.91
Zachodniopomorskie,26 (12 -- 56),26,29,14,12,19,23,29,36,56,New confirmed cases by infection date,Decreasing,1
Mecklenburg-Vorpommern,24 (11 -- 49),24,26,12,11,17,21,27,32,49,New confirmed cases by infection date,Decreasing,1
Podkarpackie,21 (9 -- 57),21,26,22,9,15,19,24,30,57,New confirmed cases by infection date,Likely decreasing,0.9
Warmińsko-Mazurskie,20 (9 -- 39),20,22,9,9,15,18,22,26,39,New confirmed cases by infection date,Decreasing,0.99
Pomorskie,14 (5 -- 34),14,16,10,5,9,12,16,20,34,New confirmed cases by infection date,Decreasing,0.99
Świętokrzyskie,11 (3 -- 26),11,12,7,3,7,10,13,16,26,New confirmed cases by infection date,Decreasing,1
Podlaskie,10 (2 -- 31),10,13,10,2,6,8,12,17,31,New confirmed cases by infection date,Decreasing,0.98
Lubuskie,5 (1 -- 13),5,6,4,1,3,4,6,8,13,New confirmed cases by infection date,Decreasing,1
Bremen,0.87 (0.69 -- 1.2),0.87,0.89,0.16,0.69,0.79,0.84,0.9,0.98,1.2,Effective reproduction no.,Likely decreasing,0.79
Hamburg,0.84 (0.69 -- 1.1),0.84,0.86,0.13,0.69,0.79,0.82,0.87,0.92,1.1,Effective reproduction no.,Likely decreasing,0.88
