Region,New confirmed cases by infection date,Expected change in daily cases,Effective reproduction no.,Rate of growth,Doubling/halving time (days)
Baden-Wurttemberg,988 (518 -- 1974),Decreasing,0.75 (0.59 -- 0.92),-0.073 (-0.12 -- -0.021),-9.5 (-33 -- -5.8)
Bavaria,1053 (607 -- 1914),Decreasing,0.78 (0.64 -- 0.94),-0.062 (-0.1 -- -0.016),-11 (-44 -- -6.6)
Berlin,236 (123 -- 509),Decreasing,0.79 (0.64 -- 0.99),-0.06 (-0.11 -- -0.0032),-12 (-210 -- -6.6)
Brandenburg,71 (30 -- 149),Decreasing,0.68 (0.51 -- 0.85),-0.094 (-0.15 -- -0.041),-7.4 (-17 -- -4.7)
Bremen,64 (31 -- 152),Likely decreasing,0.87 (0.69 -- 1.2),-0.037 (-0.089 -- 0.049),-19 (14 -- -7.8)
Dolnośląskie,44 (21 -- 93),Decreasing,0.6 (0.44 -- 0.79),-0.12 (-0.17 -- -0.06),-5.9 (-12 -- -4.1)
Germany,6139 (3651 -- 10525),Decreasing,0.76 (0.63 -- 0.9),-0.068 (-0.11 -- -0.028),-10 (-25 -- -6.5)
Hamburg,147 (77 -- 321),Likely decreasing,0.84 (0.69 -- 1.1),-0.044 (-0.089 -- 0.027),-16 (26 -- -7.8)
Hesse,510 (291 -- 945),Decreasing,0.76 (0.63 -- 0.9),-0.07 (-0.11 -- -0.028),-9.9 (-25 -- -6.3)
Kujawsko-Pomorskie,26 (11 -- 80),Likely decreasing,0.66 (0.47 -- 1.1),-0.098 (-0.16 -- 0.03),-7.1 (23 -- -4.4)
Lower Saxony,363 (195 -- 673),Decreasing,0.75 (0.6 -- 0.92),-0.071 (-0.12 -- -0.022),-9.8 (-31 -- -5.9)
Lubelskie,37 (16 -- 82),Decreasing,0.64 (0.45 -- 0.87),-0.11 (-0.17 -- -0.037),-6.6 (-19 -- -4.2)
Lubuskie,5 (1 -- 13),Decreasing,0.53 (0.33 -- 0.71),-0.14 (-0.21 -- -0.082),-4.9 (-8.4 -- -3.3)
Mazowieckie,59 (29 -- 119),Decreasing,0.6 (0.44 -- 0.79),-0.12 (-0.17 -- -0.061),-6 (-11 -- -4.1)
Małopolskie,39 (20 -- 82),Decreasing,0.61 (0.46 -- 0.81),-0.11 (-0.17 -- -0.053),-6.1 (-13 -- -4.2)
Mecklenburg-Vorpommern,24 (11 -- 49),Decreasing,0.61 (0.46 -- 0.78),-0.11 (-0.17 -- -0.061),-6.1 (-11 -- -4.2)
North Rhine-Westphalia,1520 (845 -- 2769),Decreasing,0.76 (0.6 -- 0.91),-0.069 (-0.12 -- -0.024),-10 (-29 -- -5.8)
Opolskie,33 (17 -- 69),Decreasing,0.71 (0.56 -- 0.9),-0.084 (-0.13 -- -0.029),-8.2 (-24 -- -5.3)
Podkarpackie,21 (9 -- 57),Likely decreasing,0.75 (0.55 -- 1.1),-0.073 (-0.13 -- 0.035),-9.5 (20 -- -5.2)
Podlaskie,10 (2 -- 31),Decreasing,0.53 (0.26 -- 0.87),-0.14 (-0.24 -- -0.036),-4.9 (-20 -- -2.9)
Poland,520 (274 -- 988),Decreasing,0.62 (0.47 -- 0.79),-0.11 (-0.16 -- -0.06),-6.1 (-12 -- -4.3)
Pomorskie,14 (5 -- 34),Decreasing,0.51 (0.3 -- 0.75),-0.15 (-0.22 -- -0.071),-4.7 (-9.7 -- -3.1)
Rhineland-Palatinate,373 (227 -- 617),Decreasing,0.82 (0.7 -- 0.99),-0.05 (-0.086 -- -0.0016),-14 (-430 -- -8)
Saarland,89 (41 -- 182),Decreasing,0.78 (0.6 -- 0.95),-0.064 (-0.12 -- -0.013),-11 (-52 -- -5.9)
Saxony,327 (175 -- 671),Decreasing,0.74 (0.6 -- 0.95),-0.074 (-0.12 -- -0.015),-9.3 (-46 -- -5.9)
Saxony-Anhalt,147 (81 -- 308),Likely decreasing,0.79 (0.64 -- 1),-0.059 (-0.11 -- 0.0054),-12 (130 -- -6.5)
Schleswig-Holstein,94 (51 -- 168),Decreasing,0.74 (0.6 -- 0.85),-0.075 (-0.12 -- -0.042),-9.2 (-16 -- -5.8)
Thuringia,176 (96 -- 354),Decreasing,0.74 (0.61 -- 0.95),-0.075 (-0.12 -- -0.013),-9.2 (-53 -- -6)
Warmińsko-Mazurskie,20 (9 -- 39),Decreasing,0.7 (0.55 -- 0.86),-0.087 (-0.14 -- -0.039),-7.9 (-18 -- -5.1)
Wielkopolskie,71 (32 -- 148),Decreasing,0.64 (0.46 -- 0.85),-0.11 (-0.16 -- -0.042),-6.6 (-16 -- -4.2)
Zachodniopomorskie,26 (12 -- 56),Decreasing,0.6 (0.42 -- 0.77),-0.12 (-0.18 -- -0.067),-5.8 (-10 -- -4)
Łódzkie,55 (27 -- 114),Decreasing,0.66 (0.5 -- 0.89),-0.098 (-0.15 -- -0.032),-7.1 (-22 -- -4.6)
Śląskie,61 (30 -- 124),Decreasing,0.61 (0.45 -- 0.77),-0.12 (-0.17 -- -0.065),-6 (-11 -- -4.1)
Świętokrzyskie,11 (3 -- 26),Decreasing,0.54 (0.32 -- 0.75),-0.13 (-0.21 -- -0.07),-5.1 (-9.9 -- -3.2)
