Region,New confirmed cases by infection date,Expected change in daily cases,Effective reproduction no.,Rate of growth,Doubling/halving time (days)
Baden-Wurttemberg,1469 (19 -- 4222),Likely decreasing,0.9 (0.11 -- 1.1),-0.028 (-0.29 -- 0.026),-25 (26 -- -2.4)
Bavaria,1729 (657 -- 5035),Likely decreasing,0.88 (0.71 -- 1.1),-0.033 (-0.084 -- 0.035),-21 (20 -- -8.2)
Berlin,1138 (306 -- 15250),Stable,1 (0.78 -- 2.1),0.009 (-0.062 -- 0.27),77 (2.6 -- -11)
Brandenburg,1801 (163 -- 15586),Stable,0.97 (0.47 -- 1.7),-0.0071 (-0.16 -- 0.17),-97 (4 -- -4.4)
Bremen,298 (43 -- 999),Likely decreasing,0.96 (0.62 -- 1.2),-0.011 (-0.11 -- 0.057),-63 (12 -- -6.3)
Dolnośląskie,2580 (777 -- 6747),Likely increasing,1 (0.75 -- 1.2),0.0068 (-0.073 -- 0.06),100 (12 -- -9.5)
Germany,18848 (9237 -- 50678),Likely decreasing,0.95 (0.81 -- 1.3),-0.015 (-0.054 -- 0.067),-48 (10 -- -13)
Hamburg,244 (33 -- 789),Likely decreasing,0.88 (0.56 -- 1.1),-0.033 (-0.13 -- 0.034),-21 (20 -- -5.2)
Hesse,2245 (757 -- 9523),Stable,1 (0.79 -- 1.5),0.0025 (-0.059 -- 0.13),280 (5.4 -- -12)
Kujawsko-Pomorskie,4749 (1271 -- 18014),Likely increasing,1.1 (0.7 -- 1.4),0.017 (-0.086 -- 0.11),42 (6.2 -- -8.1)
Lower Saxony,2441 (843 -- 12209),Stable,0.97 (0.76 -- 1.5),-0.0088 (-0.068 -- 0.13),-78 (5.5 -- -10)
Lubelskie,2475 (1082 -- 7051),Stable,0.99 (0.85 -- 1.2),-0.0036 (-0.043 -- 0.057),-190 (12 -- -16)
Lubuskie,3346 (856 -- 17453),Likely increasing,1.1 (0.77 -- 1.5),0.025 (-0.065 -- 0.14),28 (5 -- -11)
Mazowieckie,12495 (3493 -- 38062),Likely increasing,1.1 (0.77 -- 1.7),0.023 (-0.066 -- 0.17),30 (4.1 -- -11)
Małopolskie,7767 (2453 -- 37612),Likely increasing,1.2 (0.93 -- 1.7),0.046 (-0.019 -- 0.18),15 (3.8 -- -37)
Mecklenburg-Vorpommern,320 (58 -- 2680),Likely decreasing,0.87 (0.55 -- 1.4),-0.036 (-0.13 -- 0.11),-19 (6.4 -- -5.2)
North Rhine-Westphalia,2742 (1276 -- 5647),Likely decreasing,0.91 (0.78 -- 1.1),-0.026 (-0.064 -- 0.014),-27 (50 -- -11)
Opolskie,919 (298 -- 12067),Likely increasing,1 (0.84 -- 2),0.0098 (-0.045 -- 0.24),70 (2.9 -- -15)
Podkarpackie,6566 (1954 -- 22991),Likely increasing,1.1 (0.78 -- 1.4),0.026 (-0.061 -- 0.11),26 (6.4 -- -11)
Podlaskie,1759 (581 -- 4327),Stable,1 (0.78 -- 1.2),0.0016 (-0.063 -- 0.045),440 (15 -- -11)
Poland,91431 (38595 -- 229240),Likely increasing,1.1 (0.89 -- 1.3),0.024 (-0.032 -- 0.091),29 (7.6 -- -22)
Pomorskie,2746 (946 -- 9005),Likely decreasing,0.98 (0.77 -- 1.2),-0.0057 (-0.066 -- 0.05),-120 (14 -- -11)
Rhineland-Palatinate,461 (99 -- 2351),Likely decreasing,0.88 (0.59 -- 1.3),-0.035 (-0.12 -- 0.073),-20 (9.5 -- -5.7)
Saarland,128 (6 -- 562),Likely decreasing,0.85 (0.4 -- 1.1),-0.041 (-0.18 -- 0.021),-17 (32 -- -3.8)
Saxony,1312 (341 -- 4129),Likely decreasing,0.87 (0.64 -- 1.1),-0.038 (-0.1 -- 0.032),-18 (22 -- -6.6)
Saxony-Anhalt,917 (109 -- 4874),Likely decreasing,0.86 (0.51 -- 1.2),-0.04 (-0.15 -- 0.054),-17 (13 -- -4.8)
Schleswig-Holstein,278 (49 -- 1554),Likely decreasing,0.84 (0.5 -- 1.3),-0.045 (-0.15 -- 0.075),-15 (9.3 -- -4.6)
Thuringia,3747 (1203 -- 14801),Likely increasing,1.1 (0.85 -- 1.5),0.018 (-0.042 -- 0.13),40 (5.5 -- -17)
Warmińsko-Mazurskie,5874 (1310 -- 25983),Likely increasing,1.1 (0.75 -- 1.5),0.033 (-0.071 -- 0.14),21 (4.9 -- -9.8)
Wielkopolskie,7785 (2622 -- 26248),Likely increasing,1.1 (0.87 -- 1.6),0.04 (-0.038 -- 0.14),17 (4.8 -- -18)
Zachodniopomorskie,1759 (751 -- 6106),Likely decreasing,0.98 (0.85 -- 1.3),-0.0065 (-0.042 -- 0.074),-110 (9.4 -- -17)
Łódzkie,9230 (2507 -- 49031),Likely increasing,1.1 (0.87 -- 1.7),0.04 (-0.036 -- 0.18),17 (3.9 -- -19)
Śląskie,12268 (4853 -- 33430),Likely increasing,1.1 (0.91 -- 1.5),0.039 (-0.026 -- 0.12),18 (5.8 -- -27)
Świętokrzyskie,2062 (553 -- 11397),Likely increasing,1 (0.77 -- 1.5),0.01 (-0.067 -- 0.12),69 (5.9 -- -10)
