region,estimate,median,mean,sd,lower_90,lower_50,lower_20,upper_20,upper_50,upper_90,metric,Expected change in daily cases,prob_control
North Rhine-Westphalia,1862 (247 -- 19795),1862,6243,35207,247,804,1387,2452,4158,19795,New confirmed cases by infection date,Likely increasing,0.18
Germany,1290 (430 -- 4034),1290,1725,2181,430,875,1109,1481,1948,4034,New confirmed cases by infection date,Likely decreasing,0.6
Saxony,254 (24 -- 4511),254,1683,12110,24,105,180,373,739,4511,New confirmed cases by infection date,Likely increasing,0.34
Hesse,245 (24 -- 2217),245,734,3145,24,112,180,336,579,2217,New confirmed cases by infection date,Stable,0.52
Bavaria,234 (3 -- 3761),234,1694,13744,3,54,148,369,730,3761,New confirmed cases by infection date,Likely decreasing,0.63
Poland,125 (30 -- 690),125,223,381,30,70,101,162,232,690,New confirmed cases by infection date,Likely decreasing,0.72
Baden-Wurttemberg,102 (7 -- 452),102,459,4505,7,46,77,127,176,452,New confirmed cases by infection date,Likely decreasing,0.84
Mazowieckie,85 (2 -- 8143),85,4032,30096,2,15,47,165,509,8143,New confirmed cases by infection date,Stable,0.41
Lower Saxony,84 (13 -- 1048),84,290,998,13,43,63,116,214,1048,New confirmed cases by infection date,Likely decreasing,0.62
Śląskie,84 (0 -- 6862),84,1894,11705,0,15,45,157,438,6862,New confirmed cases by infection date,Stable,0.43
Bremen,44 (2 -- 2852),44,2706,51633,2,13,29,71,170,2852,New confirmed cases by infection date,Stable,0.49
Hamburg,40 (0 -- 418),40,143,814,0,4,20,70,127,418,New confirmed cases by infection date,Likely decreasing,0.77
Thuringia,33 (1 -- 248),33,76,214,1,13,23,42,66,248,New confirmed cases by infection date,Likely decreasing,0.82
Schleswig-Holstein,30 (0 -- 1101),30,3441,46413,0,8,21,44,92,1101,New confirmed cases by infection date,Likely decreasing,0.64
Mecklenburg-Vorpommern,29 (0 -- 48757),29,13757,91564,0,7,18,44,95,48757,New confirmed cases by infection date,Likely decreasing,0.67
Dolnośląskie,9 (0 -- 607),9,646,14060,0,3,6,13,33,607,New confirmed cases by infection date,Likely decreasing,0.71
Lubelskie,9 (0 -- 305),9,199,2097,0,3,6,12,24,305,New confirmed cases by infection date,Likely decreasing,0.76
Berlin,8 (0 -- 133),8,214,4117,0,1,5,14,24,133,New confirmed cases by infection date,Likely decreasing,0.84
Rhineland-Palatinate,7 (0 -- 1829),7,1693,32190,0,0,2,23,85,1829,New confirmed cases by infection date,Likely decreasing,0.73
Świętokrzyskie,6 (0 -- 1184),6,566,3977,0,1,3,11,38,1184,New confirmed cases by infection date,Likely decreasing,0.66
Podkarpackie,4 (0 -- 60),4,64,1721,0,0,2,6,13,60,New confirmed cases by infection date,Likely decreasing,0.85
Podlaskie,4 (0 -- 302),4,157,1382,0,0,2,9,26,302,New confirmed cases by infection date,Likely decreasing,0.67
Małopolskie,3 (0 -- 1466),3,4275,74131,0,0,1,7,36,1466,New confirmed cases by infection date,Likely decreasing,0.64
