region,estimate,median,mean,sd,lower_90,lower_50,lower_20,upper_20,upper_50,upper_90,metric,Expected change in daily cases,prob_control
Germany,25780 (14692 -- 49523),25780,28104,11988,14692,20606,23868,28018,32572,49523,New confirmed cases by infection date,Likely increasing,0.3
North Rhine-Westphalia,7699 (2898 -- 25131),7699,10077,9418,2898,5250,6581,8880,11539,25131,New confirmed cases by infection date,Likely increasing,0.31
Bavaria,5448 (2513 -- 12033),5448,6230,3801,2513,4160,4911,6045,7364,12033,New confirmed cases by infection date,Likely increasing,0.37
Poland,4726 (1444 -- 15730),4726,6185,5604,1444,3046,4031,5539,7482,15730,New confirmed cases by infection date,Likely decreasing,0.7
Lower Saxony,3956 (991 -- 17312),3956,6293,9928,991,2426,3315,4697,6524,17312,New confirmed cases by infection date,Likely increasing,0.34
Hesse,2653 (607 -- 11633),2653,4388,13553,607,1642,2214,3243,4464,11633,New confirmed cases by infection date,Stable,0.52
Saxony,2586 (543 -- 10894),2586,4123,9164,543,1475,2147,3143,4383,10894,New confirmed cases by infection date,Likely increasing,0.38
Baden-Wurttemberg,1962 (574 -- 5757),1962,2476,2146,574,1247,1681,2297,3056,5757,New confirmed cases by infection date,Likely decreasing,0.71
Pomorskie,1732 (233 -- 51013),1732,16100,92024,233,672,1143,2924,6540,51013,New confirmed cases by infection date,Likely increasing,0.34
Rhineland-Palatinate,1359 (424 -- 4560),1359,1810,1895,424,830,1123,1610,2083,4560,New confirmed cases by infection date,Stable,0.45
Thuringia,1282 (517 -- 6626),1282,3151,19502,517,865,1088,1504,2174,6626,New confirmed cases by infection date,Likely increasing,0.34
Schleswig-Holstein,1268 (406 -- 3974),1268,1661,1702,406,831,1081,1465,1990,3974,New confirmed cases by infection date,Stable,0.44
Mecklenburg-Vorpommern,1220 (425 -- 2716),1220,1373,876,425,873,1101,1378,1643,2716,New confirmed cases by infection date,Likely increasing,0.29
Saxony-Anhalt,1057 (231 -- 3426),1057,1397,1585,231,666,896,1228,1611,3426,New confirmed cases by infection date,Stable,0.48
Saarland,904 (279 -- 2613),904,1141,1208,279,615,786,1032,1315,2613,New confirmed cases by infection date,Likely increasing,0.25
Hamburg,796 (134 -- 10176),796,2966,11335,134,382,594,1085,2094,10176,New confirmed cases by infection date,Stable,0.51
Berlin,773 (115 -- 3299),773,1246,2652,115,451,634,920,1240,3299,New confirmed cases by infection date,Stable,0.5
