region,estimate,median,mean,sd,lower_90,lower_50,lower_20,upper_20,upper_50,upper_90,metric,Expected change in daily cases,prob_control
Germany,5444 (3000 -- 10288),5444,5848,2262,3000,4211,4913,6001,7049,10288,New confirmed cases by infection date,Increasing,0.038
North Rhine-Westphalia,1479 (707 -- 3229),1479,1664,820,707,1114,1317,1674,2046,3229,New confirmed cases by infection date,Likely increasing,0.06
Bavaria,1159 (503 -- 2654),1159,1327,770,503,824,1013,1322,1625,2654,New confirmed cases by infection date,Increasing,0.038
Lower Saxony,500 (220 -- 1227),500,589,343,220,358,444,573,729,1227,New confirmed cases by infection date,Likely increasing,0.062
Hesse,450 (230 -- 1004),450,509,262,230,335,404,499,609,1004,New confirmed cases by infection date,Likely increasing,0.14
Baden-Wurttemberg,302 (166 -- 770),302,355,194,166,235,272,338,414,770,New confirmed cases by infection date,Likely decreasing,0.6
Rhineland-Palatinate,280 (125 -- 619),280,315,161,125,204,248,315,388,619,New confirmed cases by infection date,Likely increasing,0.1
Poland,208 (127 -- 374),208,224,85,127,170,192,223,260,374,New confirmed cases by infection date,Likely decreasing,0.64
Berlin,144 (53 -- 471),144,193,177,53,94,121,170,227,471,New confirmed cases by infection date,Likely increasing,0.31
Brandenburg,132 (33 -- 656),132,214,304,33,76,108,163,242,656,New confirmed cases by infection date,Likely increasing,0.096
Hamburg,115 (64 -- 258),115,132,72,64,89,103,127,151,258,New confirmed cases by infection date,Likely increasing,0.3
Schleswig-Holstein,82 (41 -- 188),82,95,52,41,61,73,93,114,188,New confirmed cases by infection date,Likely increasing,0.21
Saarland,65 (26 -- 204),65,83,67,26,44,57,76,99,204,New confirmed cases by infection date,Likely increasing,0.36
Saxony,57 (23 -- 155),57,70,52,23,38,49,65,85,155,New confirmed cases by infection date,Stable,0.49
Bremen,56 (18 -- 203),56,78,79,18,34,46,66,93,203,New confirmed cases by infection date,Likely increasing,0.21
Mazowieckie,41 (19 -- 95),41,49,27,19,29,36,50,65,95,New confirmed cases by infection date,Stable,0.4
Saxony-Anhalt,22 (6 -- 92),22,33,41,6,13,18,28,38,92,New confirmed cases by infection date,Likely increasing,0.31
Kujawsko-Pomorskie,20 (6 -- 71),20,27,28,6,13,17,24,32,71,New confirmed cases by infection date,Likely increasing,0.33
Thuringia,20 (9 -- 63),20,26,20,9,14,18,24,31,63,New confirmed cases by infection date,Likely decreasing,0.65
Wielkopolskie,19 (10 -- 41),19,21,9,10,15,17,22,26,41,New confirmed cases by infection date,Likely decreasing,0.85
Dolnośląskie,17 (8 -- 40),17,20,11,8,12,15,19,24,40,New confirmed cases by infection date,Likely decreasing,0.72
Mecklenburg-Vorpommern,16 (5 -- 62),16,23,22,5,10,14,20,27,62,New confirmed cases by infection date,Likely increasing,0.36
Warmińsko-Mazurskie,16 (6 -- 43),16,19,19,6,11,14,18,23,43,New confirmed cases by infection date,Likely increasing,0.35
Podlaskie,12 (4 -- 43),12,16,17,4,8,10,15,20,43,New confirmed cases by infection date,Likely increasing,0.39
Łódzkie,10 (5 -- 23),10,12,6,5,8,9,12,15,23,New confirmed cases by infection date,Likely decreasing,0.9
Śląskie,10 (5 -- 22),10,11,5,5,7,9,11,13,22,New confirmed cases by infection date,Decreasing,0.95
Zachodniopomorskie,9 (3 -- 23),9,11,7,3,6,8,10,13,23,New confirmed cases by infection date,Likely decreasing,0.76
Małopolskie,8 (4 -- 18),8,9,5,4,6,7,9,11,18,New confirmed cases by infection date,Likely decreasing,0.92
Pomorskie,8 (2 -- 22),8,10,10,2,5,7,9,12,22,New confirmed cases by infection date,Likely decreasing,0.78
Lubelskie,7 (3 -- 14),7,8,4,3,5,6,7,9,14,New confirmed cases by infection date,Decreasing,0.95
Opolskie,4 (1 -- 19),4,6,6,1,2,3,5,7,19,New confirmed cases by infection date,Likely decreasing,0.68
Podkarpackie,4 (1 -- 8),4,4,5,1,2,3,4,5,8,New confirmed cases by infection date,Decreasing,0.96
Lubuskie,2 (0 -- 15),2,5,8,0,1,2,3,5,15,New confirmed cases by infection date,Likely decreasing,0.61
Świętokrzyskie,2 (0 -- 7),2,3,2,0,1,2,3,4,7,New confirmed cases by infection date,Decreasing,0.98
Brandenburg,1.5 (0.89 -- 2.5),1.5,1.5,0.49,0.89,1.2,1.4,1.6,1.8,2.5,Effective reproduction no.,Likely increasing,0.096
Bavaria,1.4 (1 -- 2),1.4,1.4,0.29,1,1.2,1.3,1.5,1.6,2,Effective reproduction no.,Increasing,0.038
Lower Saxony,1.4 (0.98 -- 1.9),1.4,1.4,0.28,0.98,1.2,1.3,1.4,1.5,1.9,Effective reproduction no.,Likely increasing,0.062
North Rhine-Westphalia,1.4 (0.98 -- 1.8),1.4,1.4,0.26,0.98,1.2,1.3,1.4,1.5,1.8,Effective reproduction no.,Likely increasing,0.06
Germany,1.3 (1 -- 1.6),1.3,1.3,0.19,1,1.2,1.3,1.4,1.4,1.6,Effective reproduction no.,Increasing,0.038
Rhineland-Palatinate,1.3 (0.9 -- 1.7),1.3,1.3,0.25,0.9,1.1,1.2,1.3,1.4,1.7,Effective reproduction no.,Likely increasing,0.1
Bremen,1.2 (0.83 -- 1.8),1.2,1.2,0.32,0.83,1,1.1,1.3,1.4,1.8,Effective reproduction no.,Likely increasing,0.21
Saxony-Anhalt,1.2 (0.75 -- 1.9),1.2,1.2,0.39,0.75,0.95,1.1,1.2,1.4,1.9,Effective reproduction no.,Likely increasing,0.31
Berlin,1.1 (0.8 -- 1.6),1.1,1.1,0.27,0.8,0.96,1,1.2,1.3,1.6,Effective reproduction no.,Likely increasing,0.31
Hamburg,1.1 (0.91 -- 1.4),1.1,1.1,0.18,0.91,0.99,1,1.1,1.2,1.4,Effective reproduction no.,Likely increasing,0.3
Hesse,1.1 (0.92 -- 1.5),1.1,1.2,0.19,0.92,1.1,1.1,1.2,1.3,1.5,Effective reproduction no.,Likely increasing,0.14
Kujawsko-Pomorskie,1.1 (0.72 -- 1.9),1.1,1.2,0.36,0.72,0.94,1,1.2,1.3,1.9,Effective reproduction no.,Likely increasing,0.33
Mazowieckie,1.1 (0.81 -- 1.3),1.1,1.1,0.19,0.81,0.93,1,1.1,1.2,1.3,Effective reproduction no.,Stable,0.4
Mecklenburg-Vorpommern,1.1 (0.78 -- 1.7),1.1,1.1,0.3,0.78,0.94,1,1.1,1.3,1.7,Effective reproduction no.,Likely increasing,0.36
Podlaskie,1.1 (0.74 -- 1.7),1.1,1.1,0.3,0.74,0.93,1,1.1,1.2,1.7,Effective reproduction no.,Likely increasing,0.39
Saarland,1.1 (0.81 -- 1.5),1.1,1.1,0.22,0.81,0.94,1,1.1,1.2,1.5,Effective reproduction no.,Likely increasing,0.36
Schleswig-Holstein,1.1 (0.89 -- 1.5),1.1,1.1,0.19,0.89,1,1.1,1.2,1.2,1.5,Effective reproduction no.,Likely increasing,0.21
Warmińsko-Mazurskie,1.1 (0.76 -- 1.5),1.1,1.1,0.22,0.76,0.95,1,1.1,1.2,1.5,Effective reproduction no.,Likely increasing,0.35
Saxony,1 (0.71 -- 1.5),1,1,0.24,0.71,0.88,0.96,1.1,1.2,1.5,Effective reproduction no.,Stable,0.49
Baden-Wurttemberg,0.96 (0.81 -- 1.4),0.96,1,0.18,0.81,0.89,0.93,1,1.1,1.4,Effective reproduction no.,Likely decreasing,0.6
Poland,0.95 (0.79 -- 1.2),0.95,0.97,0.13,0.79,0.88,0.93,0.98,1,1.2,Effective reproduction no.,Likely decreasing,0.64
Thuringia,0.93 (0.71 -- 1.4),0.93,0.97,0.22,0.71,0.83,0.89,0.97,1.1,1.4,Effective reproduction no.,Likely decreasing,0.65
Dolnośląskie,0.92 (0.74 -- 1.2),0.92,0.94,0.15,0.74,0.85,0.89,0.95,1,1.2,Effective reproduction no.,Likely decreasing,0.72
Lubuskie,0.92 (0.7 -- 1.6),0.92,1,0.33,0.7,0.79,0.87,0.99,1.1,1.6,Effective reproduction no.,Likely decreasing,0.61
Opolskie,0.9 (0.7 -- 1.4),0.9,0.96,0.24,0.7,0.8,0.86,0.95,1,1.4,Effective reproduction no.,Likely decreasing,0.68
Zachodniopomorskie,0.89 (0.68 -- 1.2),0.89,0.91,0.17,0.68,0.81,0.86,0.93,0.99,1.2,Effective reproduction no.,Likely decreasing,0.76
Wielkopolskie,0.88 (0.72 -- 1.1),0.88,0.89,0.12,0.72,0.82,0.86,0.91,0.96,1.1,Effective reproduction no.,Likely decreasing,0.85
Pomorskie,0.85 (0.5 -- 1.2),0.85,0.85,0.23,0.5,0.72,0.8,0.9,0.98,1.2,Effective reproduction no.,Likely decreasing,0.78
Łódzkie,0.84 (0.68 -- 1.1),0.84,0.85,0.13,0.68,0.78,0.81,0.86,0.91,1.1,Effective reproduction no.,Likely decreasing,0.9
Małopolskie,0.82 (0.69 -- 1),0.82,0.84,0.12,0.69,0.77,0.8,0.85,0.89,1,Effective reproduction no.,Likely decreasing,0.92
Podkarpackie,0.79 (0.58 -- 0.96),0.79,0.79,0.15,0.58,0.72,0.77,0.81,0.84,0.96,Effective reproduction no.,Decreasing,0.96
Śląskie,0.79 (0.64 -- 1),0.79,0.8,0.11,0.64,0.74,0.77,0.81,0.86,1,Effective reproduction no.,Decreasing,0.95
Lubelskie,0.78 (0.62 -- 1),0.78,0.79,0.13,0.62,0.74,0.77,0.79,0.83,1,Effective reproduction no.,Decreasing,0.95
Świętokrzyskie,0.75 (0.35 -- 0.94),0.75,0.7,0.18,0.35,0.6,0.7,0.77,0.82,0.94,Effective reproduction no.,Decreasing,0.98
