Region,New confirmed cases by infection date,Expected change in daily cases,Effective reproduction no.,Rate of growth,Doubling/halving time (days)
Baden-Wurttemberg,302 (166 -- 770),Likely decreasing,0.96 (0.81 -- 1.4),-0.011 (-0.055 -- 0.095),-63 (7.3 -- -13)
Bavaria,1159 (503 -- 2654),Increasing,1.4 (1 -- 2),0.1 (0.0065 -- 0.24),6.6 (2.9 -- 110)
Berlin,144 (53 -- 471),Likely increasing,1.1 (0.8 -- 1.6),0.027 (-0.056 -- 0.16),26 (4.2 -- -12)
Brandenburg,132 (33 -- 656),Likely increasing,1.5 (0.89 -- 2.5),0.12 (-0.031 -- 0.35),5.6 (2 -- -22)
Bremen,56 (18 -- 203),Likely increasing,1.2 (0.83 -- 1.8),0.051 (-0.046 -- 0.21),14 (3.3 -- -15)
Dolnośląskie,17 (8 -- 40),Likely decreasing,0.92 (0.74 -- 1.2),-0.021 (-0.073 -- 0.058),-33 (12 -- -9.4)
Germany,5444 (3000 -- 10288),Increasing,1.3 (1 -- 1.6),0.081 (0.0074 -- 0.16),8.5 (4.3 -- 94)
Hamburg,115 (64 -- 258),Likely increasing,1.1 (0.91 -- 1.4),0.017 (-0.025 -- 0.1),42 (6.9 -- -28)
Hesse,450 (230 -- 1004),Likely increasing,1.1 (0.92 -- 1.5),0.04 (-0.022 -- 0.13),17 (5.2 -- -31)
Kujawsko-Pomorskie,20 (6 -- 71),Likely increasing,1.1 (0.72 -- 1.9),0.03 (-0.08 -- 0.21),23 (3.2 -- -8.7)
Lower Saxony,500 (220 -- 1227),Likely increasing,1.4 (0.98 -- 1.9),0.094 (-0.0041 -- 0.22),7.4 (3.2 -- -170)
Lubelskie,7 (3 -- 14),Decreasing,0.78 (0.62 -- 1),-0.063 (-0.11 -- 0.0026),-11 (270 -- -6.3)
Lubuskie,2 (0 -- 15),Likely decreasing,0.92 (0.7 -- 1.6),-0.022 (-0.087 -- 0.15),-31 (4.6 -- -7.9)
Mazowieckie,41 (19 -- 95),Stable,1.1 (0.81 -- 1.3),0.016 (-0.053 -- 0.092),43 (7.5 -- -13)
Małopolskie,8 (4 -- 18),Likely decreasing,0.82 (0.69 -- 1),-0.05 (-0.089 -- 0.011),-14 (65 -- -7.8)
Mecklenburg-Vorpommern,16 (5 -- 62),Likely increasing,1.1 (0.78 -- 1.7),0.023 (-0.064 -- 0.18),30 (3.9 -- -11)
North Rhine-Westphalia,1479 (707 -- 3229),Likely increasing,1.4 (0.98 -- 1.8),0.092 (-0.0049 -- 0.21),7.6 (3.4 -- -140)
Opolskie,4 (1 -- 19),Likely decreasing,0.9 (0.7 -- 1.4),-0.028 (-0.085 -- 0.11),-25 (6.4 -- -8.2)
Podkarpackie,4 (1 -- 8),Decreasing,0.79 (0.58 -- 0.96),-0.061 (-0.12 -- -0.011),-11 (-62 -- -5.6)
Podlaskie,12 (4 -- 43),Likely increasing,1.1 (0.74 -- 1.7),0.016 (-0.075 -- 0.17),44 (4.2 -- -9.2)
Poland,208 (127 -- 374),Likely decreasing,0.95 (0.79 -- 1.2),-0.013 (-0.058 -- 0.051),-55 (14 -- -12)
Pomorskie,8 (2 -- 22),Likely decreasing,0.85 (0.5 -- 1.2),-0.042 (-0.15 -- 0.053),-17 (13 -- -4.6)
Rhineland-Palatinate,280 (125 -- 619),Likely increasing,1.3 (0.9 -- 1.7),0.072 (-0.027 -- 0.18),9.6 (3.8 -- -26)
Saarland,65 (26 -- 204),Likely increasing,1.1 (0.81 -- 1.5),0.015 (-0.054 -- 0.13),48 (5.5 -- -13)
Saxony,57 (23 -- 155),Stable,1 (0.71 -- 1.5),0.0016 (-0.082 -- 0.11),420 (6 -- -8.4)
Saxony-Anhalt,22 (6 -- 92),Likely increasing,1.2 (0.75 -- 1.9),0.041 (-0.072 -- 0.23),17 (3 -- -9.7)
Schleswig-Holstein,82 (41 -- 188),Likely increasing,1.1 (0.89 -- 1.5),0.034 (-0.031 -- 0.13),21 (5.4 -- -23)
Thuringia,20 (9 -- 63),Likely decreasing,0.93 (0.71 -- 1.4),-0.02 (-0.082 -- 0.11),-35 (6.4 -- -8.5)
Warmińsko-Mazurskie,16 (6 -- 43),Likely increasing,1.1 (0.76 -- 1.5),0.019 (-0.069 -- 0.12),37 (5.8 -- -10)
Wielkopolskie,19 (10 -- 41),Likely decreasing,0.88 (0.72 -- 1.1),-0.033 (-0.079 -- 0.027),-21 (25 -- -8.8)
Zachodniopomorskie,9 (3 -- 23),Likely decreasing,0.89 (0.68 -- 1.2),-0.03 (-0.094 -- 0.056),-23 (12 -- -7.4)
Łódzkie,10 (5 -- 23),Likely decreasing,0.84 (0.68 -- 1.1),-0.046 (-0.093 -- 0.022),-15 (32 -- -7.5)
Śląskie,10 (5 -- 22),Decreasing,0.79 (0.64 -- 1),-0.059 (-0.1 -- -0.0013),-12 (-530 -- -6.7)
Świętokrzyskie,2 (0 -- 7),Decreasing,0.75 (0.35 -- 0.94),-0.073 (-0.2 -- -0.017),-9.5 (-40 -- -3.4)
