region,estimate,median,mean,sd,lower_90,lower_50,lower_20,upper_20,upper_50,upper_90,metric,Expected change in daily cases,prob_control
Germany,47833 (19242 -- 130284),47833,59521,60129,19242,33328,41868,54750,69609,130284,New confirmed cases by infection date,Likely decreasing,0.87
Poland,25376 (10151 -- 70635),25376,32767,38109,10151,18924,22633,28694,35254,70635,New confirmed cases by infection date,Likely decreasing,0.63
Bavaria,11165 (3191 -- 36005),11165,15056,19699,3191,7154,9356,13076,17400,36005,New confirmed cases by infection date,Likely decreasing,0.79
North Rhine-Westphalia,7587 (2428 -- 21626),7587,9547,9906,2428,4993,6445,8911,11174,21626,New confirmed cases by infection date,Likely decreasing,0.83
Baden-Wurttemberg,7242 (1828 -- 30820),7242,11100,17408,1828,4229,5819,8806,12065,30820,New confirmed cases by infection date,Likely decreasing,0.79
Lower Saxony,6118 (1821 -- 17901),6118,7486,6400,1821,3932,5237,7113,9072,17901,New confirmed cases by infection date,Likely decreasing,0.62
Mazowieckie,4898 (1046 -- 14815),4898,6179,6782,1046,2765,3947,5812,7602,14815,New confirmed cases by infection date,Likely decreasing,0.63
Saxony,4701 (847 -- 23202),4701,8102,18742,847,2627,3742,5829,8373,23202,New confirmed cases by infection date,Likely decreasing,0.86
Thuringia,4373 (993 -- 25752),4373,11212,52708,993,2490,3545,5303,7783,25752,New confirmed cases by infection date,Likely decreasing,0.6
Pomorskie,4307 (1257 -- 53850),4307,16623,65593,1257,2579,3554,5497,8857,53850,New confirmed cases by infection date,Likely increasing,0.36
Hesse,3503 (1005 -- 10189),3503,4277,3549,1005,2227,3002,4048,5177,10189,New confirmed cases by infection date,Likely decreasing,0.87
Kujawsko-Pomorskie,3403 (810 -- 8872),3403,4007,2721,810,2226,2958,4043,5150,8872,New confirmed cases by infection date,Likely decreasing,0.83
Wielkopolskie,3046 (917 -- 6791),3046,3414,2395,917,2142,2691,3406,4183,6791,New confirmed cases by infection date,Likely decreasing,0.85
Schleswig-Holstein,2526 (507 -- 8978),2526,3612,7130,507,1457,2081,3052,4197,8978,New confirmed cases by infection date,Likely decreasing,0.65
Mecklenburg-Vorpommern,2451 (426 -- 10495),2451,3683,4751,426,1333,1950,3030,4402,10495,New confirmed cases by infection date,Stable,0.54
Berlin,2325 (408 -- 8830),2325,3275,3578,408,1297,1870,2899,4075,8830,New confirmed cases by infection date,Likely decreasing,0.85
Rhineland-Palatinate,2322 (264 -- 9454),2322,3347,4021,264,1160,1796,2876,4272,9454,New confirmed cases by infection date,Likely decreasing,0.85
Lubelskie,2238 (847 -- 7459),2238,3130,4713,847,1591,1982,2524,3289,7459,New confirmed cases by infection date,Stable,0.58
Opolskie,2037 (457 -- 11655),2037,4332,12391,457,1067,1568,2621,4176,11655,New confirmed cases by infection date,Likely increasing,0.23
Saxony-Anhalt,1685 (147 -- 11219),1685,4047,22199,147,725,1246,2269,3405,11219,New confirmed cases by infection date,Likely decreasing,0.84
Śląskie,1532 (354 -- 5592),1532,2292,4961,354,963,1306,1815,2387,5592,New confirmed cases by infection date,Likely decreasing,0.73
Dolnośląskie,1414 (472 -- 5163),1414,2125,3558,472,932,1186,1658,2166,5163,New confirmed cases by infection date,Likely decreasing,0.6
Zachodniopomorskie,1347 (417 -- 3021),1347,1519,1177,417,899,1200,1525,1872,3021,New confirmed cases by infection date,Likely decreasing,0.73
Warmińsko-Mazurskie,1273 (192 -- 7164),1273,3155,20657,192,689,1039,1590,2321,7164,New confirmed cases by infection date,Likely decreasing,0.8
Podlaskie,1246 (356 -- 4834),1246,1763,1864,356,813,1054,1482,2049,4834,New confirmed cases by infection date,Stable,0.48
Podkarpackie,1186 (485 -- 7536),1186,2689,9744,485,803,1011,1412,2042,7536,New confirmed cases by infection date,Stable,0.49
Łódzkie,1100 (91 -- 15957),1100,5548,33040,91,447,818,1501,2440,15957,New confirmed cases by infection date,Likely decreasing,0.64
Małopolskie,1080 (254 -- 6230),1080,2650,17121,254,681,918,1330,1868,6230,New confirmed cases by infection date,Stable,0.53
Hamburg,1063 (194 -- 5722),1063,2013,7731,194,551,835,1365,2053,5722,New confirmed cases by infection date,Likely decreasing,0.75
Świętokrzyskie,1057 (108 -- 5396),1057,1783,3019,108,541,837,1342,1907,5396,New confirmed cases by infection date,Stable,0.53
Brandenburg,982 (38 -- 7822),982,2838,16308,38,344,690,1488,2565,7822,New confirmed cases by infection date,Likely decreasing,0.91
Lubuskie,832 (72 -- 7225),832,6913,81316,72,417,668,1018,1438,7225,New confirmed cases by infection date,Likely decreasing,0.66
Bremen,586 (184 -- 2162),586,887,2144,184,375,496,678,929,2162,New confirmed cases by infection date,Likely increasing,0.39
Saarland,520 (75 -- 3241),520,1437,12013,75,258,401,682,1040,3241,New confirmed cases by infection date,Likely decreasing,0.77
Opolskie,1.2 (0.8 -- 1.8),1.2,1.2,0.34,0.8,1,1.1,1.2,1.4,1.8,Effective reproduction no.,Likely increasing,0.23
Bremen,1 (0.8 -- 1.3),1,1,0.19,0.8,0.97,1,1,1.1,1.3,Effective reproduction no.,Likely increasing,0.39
Podkarpackie,1 (0.81 -- 1.6),1,1.1,0.3,0.81,0.95,0.98,1,1.1,1.6,Effective reproduction no.,Stable,0.49
Podlaskie,1 (0.73 -- 1.3),1,1,0.18,0.73,0.94,0.98,1,1.1,1.3,Effective reproduction no.,Stable,0.48
Pomorskie,1 (0.73 -- 2),1,1.2,0.45,0.73,0.97,1,1.1,1.2,2,Effective reproduction no.,Likely increasing,0.36
Lubelskie,0.99 (0.77 -- 1.3),0.99,1,0.19,0.77,0.93,0.97,1,1,1.3,Effective reproduction no.,Stable,0.58
Małopolskie,0.99 (0.66 -- 1.5),0.99,1,0.31,0.66,0.89,0.96,1,1.1,1.5,Effective reproduction no.,Stable,0.53
Świętokrzyskie,0.99 (0.51 -- 1.4),0.99,0.98,0.29,0.51,0.84,0.94,1,1.1,1.4,Effective reproduction no.,Stable,0.53
Mecklenburg-Vorpommern,0.98 (0.63 -- 1.2),0.98,0.96,0.19,0.63,0.85,0.94,1,1.1,1.2,Effective reproduction no.,Stable,0.54
Dolnośląskie,0.97 (0.74 -- 1.3),0.97,1,0.21,0.74,0.91,0.95,1,1.1,1.3,Effective reproduction no.,Likely decreasing,0.6
Lower Saxony,0.97 (0.74 -- 1.2),0.97,0.96,0.15,0.74,0.89,0.94,1,1,1.2,Effective reproduction no.,Likely decreasing,0.62
Poland,0.97 (0.74 -- 1.3),0.97,0.99,0.18,0.74,0.91,0.95,0.99,1,1.3,Effective reproduction no.,Likely decreasing,0.63
Lubuskie,0.96 (0.51 -- 1.8),0.96,1,0.57,0.51,0.84,0.93,0.98,1,1.8,Effective reproduction no.,Likely decreasing,0.66
Thuringia,0.96 (0.67 -- 1.6),0.96,1,0.35,0.67,0.85,0.92,1,1.1,1.6,Effective reproduction no.,Likely decreasing,0.6
