region,estimate,median,mean,sd,lower_90,lower_50,lower_20,upper_20,upper_50,upper_90,metric,Expected change in daily cases,prob_control
Berlin,30826 (2752 -- 1224550),30826,255812,800587,2752,10272,20513,52219,134430,1224550,New confirmed cases by infection date,Increasing,0.014
Germany,24182 (9748 -- 58165),24182,28923,26796,9748,17391,21237,27420,33508,58165,New confirmed cases by infection date,Stable,0.57
Poland,22706 (6631 -- 103548),22706,42855,132407,6631,14065,19122,27911,37523,103548,New confirmed cases by infection date,Likely decreasing,0.79
Śląskie,7889 (1643 -- 34614),7889,12694,23870,1643,4471,6444,9587,13942,34614,New confirmed cases by infection date,Likely decreasing,0.74
North Rhine-Westphalia,4397 (1060 -- 12849),4397,5972,25746,1060,2560,3695,5104,6857,12849,New confirmed cases by infection date,Likely decreasing,0.69
Dolnośląskie,4167 (989 -- 16595),4167,6903,21449,989,2399,3414,5112,7181,16595,New confirmed cases by infection date,Likely decreasing,0.68
Bavaria,3955 (1449 -- 10829),3955,5045,7701,1449,2857,3509,4429,5427,10829,New confirmed cases by infection date,Stable,0.45
Wielkopolskie,3856 (768 -- 100761),3856,46978,388397,768,1867,2898,5367,10790,100761,New confirmed cases by infection date,Stable,0.55
Baden-Wurttemberg,3035 (772 -- 8126),3035,4207,19960,772,2012,2632,3450,4299,8126,New confirmed cases by infection date,Stable,0.52
Hesse,2969 (1580 -- 6339),2969,3347,1708,1580,2316,2701,3263,3942,6339,New confirmed cases by infection date,Likely increasing,0.26
Pomorskie,2866 (864 -- 24114),2866,15459,137762,864,1740,2361,3382,4539,24114,New confirmed cases by infection date,Stable,0.55
Thuringia,2631 (1228 -- 7600),2631,3546,4701,1228,2003,2392,2978,3697,7600,New confirmed cases by infection date,Likely increasing,0.34
Świętokrzyskie,2252 (445 -- 10056),2252,3672,7719,445,1245,1815,2737,3896,10056,New confirmed cases by infection date,Likely decreasing,0.63
Mazowieckie,1731 (393 -- 9470),1731,4087,37695,393,959,1376,2126,3087,9470,New confirmed cases by infection date,Likely decreasing,0.83
Kujawsko-Pomorskie,1639 (369 -- 6668),1639,2478,3535,369,939,1326,1998,2891,6668,New confirmed cases by infection date,Likely decreasing,0.79
Małopolskie,1459 (207 -- 8799),1459,3288,14804,207,719,1125,1902,2825,8799,New confirmed cases by infection date,Likely decreasing,0.8
Lower Saxony,1370 (402 -- 3525),1370,1641,1419,402,952,1207,1561,1921,3525,New confirmed cases by infection date,Likely decreasing,0.7
Zachodniopomorskie,1283 (183 -- 4582),1283,1855,3143,183,661,1003,1583,2173,4582,New confirmed cases by infection date,Likely decreasing,0.76
Brandenburg,1244 (261 -- 3965),1244,1660,1822,261,794,1062,1476,1985,3965,New confirmed cases by infection date,Stable,0.49
Łódzkie,1113 (150 -- 5370),1113,1861,3898,150,560,860,1390,2040,5370,New confirmed cases by infection date,Likely decreasing,0.86
Mecklenburg-Vorpommern,1061 (359 -- 4432),1061,1856,7122,359,676,885,1266,1743,4432,New confirmed cases by infection date,Likely increasing,0.27
Lubelskie,980 (143 -- 13725),980,4993,22558,143,489,757,1305,2126,13725,New confirmed cases by infection date,Likely decreasing,0.73
Warmińsko-Mazurskie,698 (64 -- 3081),698,1180,3321,64,372,574,877,1250,3081,New confirmed cases by infection date,Likely decreasing,0.8
Podkarpackie,696 (102 -- 3248),696,1095,1627,102,374,563,884,1288,3248,New confirmed cases by infection date,Likely decreasing,0.9
Saxony,625 (31 -- 5058),625,1746,7117,31,229,441,931,1522,5058,New confirmed cases by infection date,Likely decreasing,0.86
Rhineland-Palatinate,610 (98 -- 2388),610,1101,5846,98,309,486,739,1019,2388,New confirmed cases by infection date,Likely decreasing,0.67
