Region,New confirmed cases by infection date,Expected change in daily cases,Effective reproduction no.,Rate of growth,Doubling/halving time (days)
Baden-Wurttemberg,231 (130 -- 456),Likely decreasing,0.85 (0.71 -- 1.1),-0.043 (-0.085 -- 0.031),-16 (23 -- -8.2)
Bavaria,204 (128 -- 368),Decreasing,0.81 (0.72 -- 1),-0.053 (-0.08 -- 0.0012),-13 (600 -- -8.7)
Berlin,40 (20 -- 90),Decreasing,0.79 (0.67 -- 0.99),-0.058 (-0.096 -- -0.0027),-12 (-260 -- -7.2)
Brandenburg,19 (5 -- 110),Stable,0.97 (0.65 -- 1.8),-0.0082 (-0.1 -- 0.2),-84 (3.5 -- -6.8)
Bremen,14 (7 -- 48),Likely decreasing,0.86 (0.74 -- 1.3),-0.039 (-0.075 -- 0.073),-18 (9.5 -- -9.2)
Dolnośląskie,14 (7 -- 32),Likely decreasing,0.82 (0.64 -- 1.1),-0.051 (-0.1 -- 0.02),-14 (35 -- -6.7)
Germany,2090 (1181 -- 4147),Stable,1 (0.83 -- 1.4),0.008 (-0.048 -- 0.091),87 (7.6 -- -14)
Hamburg,73 (41 -- 149),Likely decreasing,0.93 (0.82 -- 1.2),-0.02 (-0.052 -- 0.04),-34 (17 -- -13)
Hesse,236 (131 -- 497),Likely decreasing,0.96 (0.81 -- 1.2),-0.011 (-0.054 -- 0.065),-61 (11 -- -13)
Kujawsko-Pomorskie,11 (3 -- 64),Stable,0.98 (0.59 -- 2.1),-0.0057 (-0.12 -- 0.27),-120 (2.6 -- -5.7)
Lower Saxony,182 (69 -- 512),Likely increasing,1.1 (0.73 -- 1.6),0.026 (-0.076 -- 0.16),27 (4.3 -- -9.1)
Lubelskie,4 (0 -- 13),Decreasing,0.6 (0.28 -- 0.91),-0.12 (-0.23 -- -0.026),-5.9 (-26 -- -3)
Lubuskie,1 (0 -- 2),Decreasing,0.7 (0.56 -- 0.87),-0.086 (-0.13 -- -0.037),-8.1 (-19 -- -5.3)
Mazowieckie,33 (14 -- 123),Stable,0.97 (0.72 -- 1.7),-0.0096 (-0.083 -- 0.19),-72 (3.7 -- -8.4)
Małopolskie,9 (4 -- 19),Decreasing,0.77 (0.63 -- 0.98),-0.064 (-0.11 -- -0.0049),-11 (-140 -- -6.4)
Mecklenburg-Vorpommern,8 (3 -- 26),Likely decreasing,0.88 (0.62 -- 1.2),-0.034 (-0.11 -- 0.064),-20 (11 -- -6.2)
North Rhine-Westphalia,632 (302 -- 1506),Likely increasing,1.1 (0.84 -- 1.6),0.031 (-0.046 -- 0.16),23 (4.4 -- -15)
Opolskie,2 (1 -- 6),Decreasing,0.73 (0.61 -- 0.95),-0.077 (-0.12 -- -0.014),-9 (-49 -- -6)
Podkarpackie,6 (1 -- 12),Decreasing,0.79 (0.48 -- 0.95),-0.059 (-0.15 -- -0.013),-12 (-55 -- -4.5)
Podlaskie,1 (0 -- 8),Likely decreasing,0.56 (0.17 -- 1.1),-0.13 (-0.28 -- 0.029),-5.3 (24 -- -2.5)
Poland,164 (94 -- 297),Likely decreasing,0.82 (0.65 -- 1),-0.05 (-0.1 -- 0.013),-14 (53 -- -6.7)
Pomorskie,12 (3 -- 46),Stable,0.96 (0.58 -- 1.6),-0.01 (-0.12 -- 0.16),-69 (4.2 -- -5.6)
Rhineland-Palatinate,77 (42 -- 185),Likely decreasing,0.89 (0.75 -- 1.3),-0.032 (-0.073 -- 0.068),-22 (10 -- -9.5)
Saarland,19 (9 -- 45),Likely decreasing,0.82 (0.66 -- 1.1),-0.052 (-0.1 -- 0.016),-13 (43 -- -6.9)
Saxony,35 (16 -- 97),Likely decreasing,0.84 (0.64 -- 1.2),-0.045 (-0.11 -- 0.06),-15 (12 -- -6.6)
Saxony-Anhalt,3 (1 -- 8),Decreasing,0.61 (0.44 -- 0.82),-0.12 (-0.17 -- -0.052),-6 (-13 -- -4)
Schleswig-Holstein,47 (24 -- 125),Stable,0.99 (0.81 -- 1.4),-0.0041 (-0.055 -- 0.097),-170 (7.1 -- -13)
Thuringia,14 (7 -- 30),Decreasing,0.75 (0.6 -- 1),-0.071 (-0.12 -- -0.00087),-9.8 (-790 -- -6)
Warmińsko-Mazurskie,5 (2 -- 17),Likely decreasing,0.84 (0.64 -- 1.2),-0.044 (-0.1 -- 0.058),-16 (12 -- -6.7)
Wielkopolskie,20 (10 -- 42),Likely decreasing,0.82 (0.63 -- 1),-0.05 (-0.11 -- 0.013),-14 (54 -- -6.4)
Zachodniopomorskie,8 (3 -- 19),Likely decreasing,0.81 (0.6 -- 1.1),-0.052 (-0.12 -- 0.027),-13 (26 -- -6)
Łódzkie,10 (5 -- 20),Decreasing,0.77 (0.59 -- 0.95),-0.066 (-0.12 -- -0.013),-10 (-52 -- -5.7)
Śląskie,13 (6 -- 27),Decreasing,0.76 (0.6 -- 0.94),-0.068 (-0.12 -- -0.018),-10 (-39 -- -5.8)
Świętokrzyskie,6 (2 -- 16),Likely decreasing,0.82 (0.52 -- 1.1),-0.051 (-0.14 -- 0.03),-14 (23 -- -4.8)
