region,estimate,median,mean,sd,lower_90,lower_50,lower_20,upper_20,upper_50,upper_90,metric,Expected change in daily cases,prob_control
Germany,2090 (1181 -- 4147),2090,2315,983,1181,1650,1912,2304,2737,4147,New confirmed cases by infection date,Stable,0.43
North Rhine-Westphalia,632 (302 -- 1506),632,738,409,302,467,569,715,892,1506,New confirmed cases by infection date,Likely increasing,0.26
Hesse,236 (131 -- 497),236,266,128,131,183,213,259,313,497,New confirmed cases by infection date,Likely decreasing,0.63
Baden-Wurttemberg,231 (130 -- 456),231,257,116,130,184,212,253,298,456,New confirmed cases by infection date,Likely decreasing,0.87
Bavaria,204 (128 -- 368),204,219,83,128,166,187,220,251,368,New confirmed cases by infection date,Decreasing,0.95
Lower Saxony,182 (69 -- 512),182,222,163,69,119,155,215,275,512,New confirmed cases by infection date,Likely increasing,0.33
Poland,164 (94 -- 297),164,176,68,94,133,151,179,206,297,New confirmed cases by infection date,Likely decreasing,0.92
Rhineland-Palatinate,77 (42 -- 185),77,91,55,42,58,69,85,104,185,New confirmed cases by infection date,Likely decreasing,0.76
Hamburg,73 (41 -- 149),73,81,36,41,57,67,80,94,149,New confirmed cases by infection date,Likely decreasing,0.77
Schleswig-Holstein,47 (24 -- 125),47,57,36,24,35,42,54,67,125,New confirmed cases by infection date,Stable,0.54
Berlin,40 (20 -- 90),40,46,26,20,31,36,45,55,90,New confirmed cases by infection date,Decreasing,0.95
Saxony,35 (16 -- 97),35,44,32,16,25,31,40,52,97,New confirmed cases by infection date,Likely decreasing,0.8
Mazowieckie,33 (14 -- 123),33,48,52,14,23,29,39,53,123,New confirmed cases by infection date,Stable,0.55
Wielkopolskie,20 (10 -- 42),20,22,10,10,15,17,22,27,42,New confirmed cases by infection date,Likely decreasing,0.91
Brandenburg,19 (5 -- 110),19,35,63,5,11,16,25,39,110,New confirmed cases by infection date,Stable,0.54
Saarland,19 (9 -- 45),19,22,12,9,15,17,22,27,45,New confirmed cases by infection date,Likely decreasing,0.92
Bremen,14 (7 -- 48),14,19,17,7,10,13,16,21,48,New confirmed cases by infection date,Likely decreasing,0.8
Dolnośląskie,14 (7 -- 32),14,16,8,7,10,12,16,19,32,New confirmed cases by infection date,Likely decreasing,0.89
Thuringia,14 (7 -- 30),14,16,9,7,10,12,15,19,30,New confirmed cases by infection date,Decreasing,0.95
Śląskie,13 (6 -- 27),13,14,6,6,10,12,14,17,27,New confirmed cases by infection date,Decreasing,0.98
Pomorskie,12 (3 -- 46),12,17,19,3,7,10,15,20,46,New confirmed cases by infection date,Stable,0.55
Kujawsko-Pomorskie,11 (3 -- 64),11,19,29,3,6,9,14,21,64,New confirmed cases by infection date,Stable,0.52
Łódzkie,10 (5 -- 20),10,11,5,5,8,9,11,13,20,New confirmed cases by infection date,Decreasing,0.97
Małopolskie,9 (4 -- 19),9,10,5,4,7,8,10,12,19,New confirmed cases by infection date,Decreasing,0.96
Mecklenburg-Vorpommern,8 (3 -- 26),8,11,9,3,5,7,10,14,26,New confirmed cases by infection date,Likely decreasing,0.74
