region,estimate,median,mean,sd,lower_90,lower_50,lower_20,upper_20,upper_50,upper_90,metric,Expected change in daily cases,prob_control
Germany,30800 (12483 -- 100936),30800,41104,49402,12483,21454,26736,35857,45278,100936,New confirmed cases by infection date,Likely decreasing,0.8
Poland,24309 (12323 -- 112937),24309,51104,285013,12323,18812,21940,27287,35428,112937,New confirmed cases by infection date,Stable,0.54
Saxony,10940 (2784 -- 124651),10940,59893,553351,2784,5850,8705,14051,23495,124651,New confirmed cases by infection date,Stable,0.51
North Rhine-Westphalia,6577 (2337 -- 18927),6577,8465,11846,2337,4372,5635,7652,9898,18927,New confirmed cases by infection date,Likely decreasing,0.79
Lower Saxony,3481 (722 -- 10692),3481,4343,3710,722,2051,2876,4146,5438,10692,New confirmed cases by infection date,Likely decreasing,0.85
Bavaria,2448 (502 -- 8083),2448,3446,9367,502,1393,2006,2939,3959,8083,New confirmed cases by infection date,Likely decreasing,0.91
Saxony-Anhalt,2426 (418 -- 19098),2426,7243,34309,418,1205,1871,3195,5378,19098,New confirmed cases by infection date,Likely decreasing,0.7
Thuringia,2001 (440 -- 9603),2001,3506,12512,440,1129,1625,2447,3471,9603,New confirmed cases by infection date,Likely decreasing,0.75
Hesse,1669 (440 -- 5261),1669,2159,2058,440,1037,1412,1973,2627,5261,New confirmed cases by infection date,Likely decreasing,0.92
Baden-Wurttemberg,1249 (269 -- 4852),1249,2168,13315,269,687,1006,1510,2113,4852,New confirmed cases by infection date,Likely decreasing,0.89
Brandenburg,1175 (102 -- 20014),1175,8523,74374,102,445,822,1688,3288,20014,New confirmed cases by infection date,Likely decreasing,0.77
Berlin,1052 (233 -- 4560),1052,1634,3813,233,599,844,1295,1748,4560,New confirmed cases by infection date,Likely decreasing,0.84
Śląskie,1029 (154 -- 2493),1029,1161,845,154,585,862,1211,1551,2493,New confirmed cases by infection date,Likely decreasing,0.88
Rhineland-Palatinate,1023 (203 -- 4901),1023,2017,7454,203,558,801,1266,1864,4901,New confirmed cases by infection date,Likely decreasing,0.82
Podlaskie,838 (87 -- 2564),838,1006,867,87,434,693,1000,1318,2564,New confirmed cases by infection date,Likely decreasing,0.68
Schleswig-Holstein,807 (102 -- 4486),807,1428,2754,102,405,628,1002,1530,4486,New confirmed cases by infection date,Likely decreasing,0.85
Hamburg,786 (153 -- 6607),786,3203,36615,153,428,620,994,1620,6607,New confirmed cases by infection date,Likely decreasing,0.61
Dolnośląskie,779 (80 -- 2283),779,957,1395,80,431,652,923,1203,2283,New confirmed cases by infection date,Likely decreasing,0.85
Pomorskie,711 (15 -- 3532),711,1132,1521,15,230,473,978,1521,3532,New confirmed cases by infection date,Likely decreasing,0.87
Podkarpackie,687 (54 -- 1842),687,791,678,54,359,568,817,1046,1842,New confirmed cases by infection date,Likely decreasing,0.86
Warmińsko-Mazurskie,561 (85 -- 2092),561,910,3624,85,303,453,674,912,2092,New confirmed cases by infection date,Likely decreasing,0.86
Mecklenburg-Vorpommern,546 (79 -- 2989),546,1023,3013,79,274,418,686,1007,2989,New confirmed cases by infection date,Likely decreasing,0.81
Łódzkie,395 (17 -- 1968),395,707,1914,17,163,294,517,770,1968,New confirmed cases by infection date,Likely decreasing,0.89
Bremen,364 (65 -- 1431),364,535,850,65,223,301,435,584,1431,New confirmed cases by infection date,Stable,0.59
Lubelskie,325 (9 -- 1686),325,523,659,9,120,229,462,700,1686,New confirmed cases by infection date,Likely decreasing,0.94
Małopolskie,320 (4 -- 1598),320,513,626,4,94,207,469,728,1598,New confirmed cases by infection date,Likely decreasing,0.9
Zachodniopomorskie,311 (27 -- 1428),311,470,577,27,148,243,408,584,1428,New confirmed cases by infection date,Likely decreasing,0.92
Saarland,280 (41 -- 1811),280,605,1733,41,148,222,368,558,1811,New confirmed cases by infection date,Likely decreasing,0.79
Mazowieckie,270 (7 -- 2294),270,607,1130,7,89,181,399,658,2294,New confirmed cases by infection date,Decreasing,0.95
Lubuskie,205 (5 -- 1110),205,421,2041,5,64,138,291,460,1110,New confirmed cases by infection date,Likely decreasing,0.87
Kujawsko-Pomorskie,150 (3 -- 1029),150,289,484,3,53,103,215,357,1029,New confirmed cases by infection date,Decreasing,0.97
Świętokrzyskie,143 (2 -- 1078),143,347,1434,2,32,78,238,401,1078,New confirmed cases by infection date,Likely decreasing,0.86
Wielkopolskie,101 (1 -- 778),101,243,916,1,29,67,143,266,778,New confirmed cases by infection date,Decreasing,0.97
Opolskie,57 (0 -- 834),57,357,4268,0,6,27,115,265,834,New confirmed cases by infection date,Likely decreasing,0.87
