region,estimate,median,mean,sd,lower_90,lower_50,lower_20,upper_20,upper_50,upper_90,metric,Expected change in daily cases,prob_control
Germany,1300 (778 -- 2305),1300,1386,487,778,1054,1201,1413,1622,2305,New confirmed cases by infection date,Decreasing,0.99
Baden-Wurttemberg,269 (149 -- 522),269,296,126,149,211,244,300,353,522,New confirmed cases by infection date,Decreasing,0.97
North Rhine-Westphalia,263 (147 -- 523),263,290,136,147,205,237,287,341,523,New confirmed cases by infection date,Decreasing,0.97
Poland,200 (87 -- 381),200,213,95,87,150,179,223,260,381,New confirmed cases by infection date,Decreasing,0.98
Bavaria,186 (82 -- 365),186,201,89,82,137,165,208,247,365,New confirmed cases by infection date,Decreasing,1
Hesse,169 (95 -- 332),169,186,81,95,133,155,186,221,332,New confirmed cases by infection date,Likely decreasing,0.94
Hamburg,83 (45 -- 157),83,90,39,45,65,76,90,107,157,New confirmed cases by infection date,Likely decreasing,0.86
Lower Saxony,67 (37 -- 135),67,74,32,37,52,61,74,89,135,New confirmed cases by infection date,Decreasing,0.98
Rhineland-Palatinate,56 (30 -- 106),56,61,24,30,44,51,61,73,106,New confirmed cases by infection date,Decreasing,0.99
Berlin,54 (22 -- 127),54,62,36,22,39,48,61,74,127,New confirmed cases by infection date,Decreasing,0.95
Wielkopolskie,33 (15 -- 75),33,37,19,15,23,28,38,47,75,New confirmed cases by infection date,Likely decreasing,0.86
Schleswig-Holstein,27 (15 -- 50),27,29,11,15,22,25,30,35,50,New confirmed cases by infection date,Decreasing,0.98
Lubelskie,25 (9 -- 56),25,28,15,9,18,22,28,34,56,New confirmed cases by infection date,Likely decreasing,0.94
Saxony,23 (10 -- 52),23,26,15,10,16,20,25,31,52,New confirmed cases by infection date,Decreasing,0.99
Śląskie,21 (10 -- 42),21,23,10,10,16,19,23,27,42,New confirmed cases by infection date,Decreasing,0.98
Łódzkie,19 (10 -- 43),19,22,11,10,14,17,21,25,43,New confirmed cases by infection date,Decreasing,0.95
Saarland,18 (7 -- 39),18,20,10,7,13,16,20,24,39,New confirmed cases by infection date,Decreasing,0.98
Thuringia,18 (8 -- 39),18,21,11,8,14,17,21,25,39,New confirmed cases by infection date,Decreasing,1
Dolnośląskie,15 (8 -- 33),15,17,8,8,12,14,17,20,33,New confirmed cases by infection date,Decreasing,0.98
Mazowieckie,14 (3 -- 36),14,16,11,3,8,12,18,22,36,New confirmed cases by infection date,Decreasing,0.99
Małopolskie,14 (7 -- 29),14,16,7,7,11,13,16,19,29,New confirmed cases by infection date,Decreasing,0.98
Podkarpackie,12 (5 -- 29),12,14,9,5,9,11,14,17,29,New confirmed cases by infection date,Likely decreasing,0.91
Bremen,11 (4 -- 30),11,13,10,4,8,10,13,16,30,New confirmed cases by infection date,Decreasing,0.95
Pomorskie,11 (3 -- 42),11,16,23,3,7,9,14,19,42,New confirmed cases by infection date,Likely decreasing,0.74
Zachodniopomorskie,11 (3 -- 25),11,12,7,3,7,9,12,15,25,New confirmed cases by infection date,Decreasing,0.95
Brandenburg,9 (2 -- 45),9,15,21,2,5,7,11,15,45,New confirmed cases by infection date,Likely decreasing,0.85
Świętokrzyskie,9 (4 -- 28),9,12,10,4,6,8,10,14,28,New confirmed cases by infection date,Likely decreasing,0.85
