region,estimate,median,mean,sd,lower_90,lower_50,lower_20,upper_20,upper_50,upper_90,metric,Expected change in daily cases,prob_control
Germany,32124 (21562 -- 58311),32124,34943,12555,21562,26636,29951,34512,40140,58311,New confirmed cases by infection date,Likely increasing,0.25
Bavaria,8956 (4620 -- 19282),8956,10177,5574,4620,6988,8084,9964,11959,19282,New confirmed cases by infection date,Likely increasing,0.28
North Rhine-Westphalia,5787 (1567 -- 14433),5787,6823,5877,1567,3701,4932,6787,8642,14433,New confirmed cases by infection date,Likely decreasing,0.62
Lower Saxony,5218 (1025 -- 21273),5218,7723,9936,1025,3022,4312,6272,8837,21273,New confirmed cases by infection date,Likely increasing,0.36
Saxony,4851 (1082 -- 19319),4851,7703,18569,1082,2911,3943,5952,8202,19319,New confirmed cases by infection date,Likely increasing,0.28
Baden-Wurttemberg,4669 (1586 -- 14290),4669,6278,8730,1586,3127,4057,5360,7097,14290,New confirmed cases by infection date,Stable,0.49
Hamburg,2513 (407 -- 24346),2513,8507,63553,407,1227,1879,3448,5992,24346,New confirmed cases by infection date,Likely increasing,0.22
Hesse,1966 (622 -- 7494),1966,2970,5828,622,1277,1670,2371,3300,7494,New confirmed cases by infection date,Likely decreasing,0.64
Rhineland-Palatinate,1805 (509 -- 5523),1805,2365,2610,509,1203,1568,2112,2664,5523,New confirmed cases by infection date,Likely increasing,0.37
Thuringia,1712 (602 -- 6300),1712,2519,3684,602,1137,1469,2062,2760,6300,New confirmed cases by infection date,Likely increasing,0.28
Saxony-Anhalt,1457 (666 -- 3713),1457,1791,1482,666,1128,1323,1629,2005,3713,New confirmed cases by infection date,Likely increasing,0.24
Pomorskie,1195 (186 -- 16417),1195,4618,23235,186,553,878,1665,2946,16417,New confirmed cases by infection date,Stable,0.52
Mecklenburg-Vorpommern,1087 (325 -- 2829),1087,1275,884,325,675,931,1268,1614,2829,New confirmed cases by infection date,Stable,0.5
Poland,1058 (136 -- 4068),1058,1462,1905,136,492,814,1320,1908,4068,New confirmed cases by infection date,Decreasing,0.96
Schleswig-Holstein,849 (150 -- 2622),849,1060,1052,150,484,712,1009,1354,2622,New confirmed cases by infection date,Likely decreasing,0.64
Saarland,690 (94 -- 2076),690,855,884,94,370,565,849,1084,2076,New confirmed cases by infection date,Stable,0.5
Brandenburg,504 (99 -- 1556),504,626,529,99,291,423,602,803,1556,New confirmed cases by infection date,Likely decreasing,0.77
Berlin,495 (60 -- 1900),495,691,826,60,289,407,593,814,1900,New confirmed cases by infection date,Likely decreasing,0.7
Wielkopolskie,445 (121 -- 1253),445,544,507,121,284,375,523,650,1253,New confirmed cases by infection date,Likely decreasing,0.88
Zachodniopomorskie,420 (104 -- 2645),420,925,2830,104,253,349,528,816,2645,New confirmed cases by infection date,Likely decreasing,0.61
Śląskie,279 (45 -- 1385),279,471,814,45,139,218,354,519,1385,New confirmed cases by infection date,Likely decreasing,0.87
Lubuskie,267 (23 -- 1547),267,511,1250,23,125,208,350,538,1547,New confirmed cases by infection date,Likely decreasing,0.8
Lubelskie,217 (41 -- 1612),217,599,3002,41,109,167,284,430,1612,New confirmed cases by infection date,Likely decreasing,0.72
Łódzkie,172 (24 -- 710),172,254,330,24,84,132,215,308,710,New confirmed cases by infection date,Likely decreasing,0.92
Bremen,133 (22 -- 627),133,214,323,22,76,107,164,234,627,New confirmed cases by infection date,Likely decreasing,0.62
Mazowieckie,124 (2 -- 692),124,220,429,2,32,81,172,269,692,New confirmed cases by infection date,Likely decreasing,0.92
Dolnośląskie,105 (5 -- 712),105,281,1971,5,40,78,141,222,712,New confirmed cases by infection date,Likely decreasing,0.87
Podlaskie,96 (7 -- 557),96,172,283,7,42,72,123,190,557,New confirmed cases by infection date,Likely decreasing,0.85
Podkarpackie,69 (5 -- 419),69,128,243,5,30,51,93,143,419,New confirmed cases by infection date,Likely decreasing,0.92
Świętokrzyskie,62 (5 -- 360),62,143,756,5,27,46,81,126,360,New confirmed cases by infection date,Likely decreasing,0.89
Warmińsko-Mazurskie,48 (4 -- 283),48,89,194,4,22,35,64,100,283,New confirmed cases by infection date,Likely decreasing,0.93
