Region,New confirmed cases by infection date,Expected change in daily cases,Effective reproduction no.,Rate of growth,Doubling/halving time (days)
Baden-Wurttemberg,10631 (3339 -- 51410),Likely increasing,1.1 (0.87 -- 1.5),0.035 (-0.037 -- 0.13),20 (5.5 -- -19)
Bavaria,22163 (3716 -- 85267),Likely increasing,1.2 (0.68 -- 1.6),0.044 (-0.092 -- 0.14),16 (4.9 -- -7.5)
Berlin,686 (43 -- 3099),Stable,0.99 (0.5 -- 1.2),-0.0036 (-0.15 -- 0.057),-190 (12 -- -4.6)
Brandenburg,3022 (868 -- 16903),Likely increasing,1.1 (0.92 -- 1.6),0.041 (-0.021 -- 0.15),17 (4.5 -- -33)
Bremen,119 (12 -- 3113),Stable,1 (0.67 -- 2),0.0011 (-0.097 -- 0.25),640 (2.8 -- -7.1)
Dolnośląskie,6953 (2161 -- 48453),Likely increasing,1.3 (0.92 -- 1.9),0.07 (-0.022 -- 0.22),9.9 (3.1 -- -31)
Germany,74209 (22297 -- 213096),Likely increasing,1.2 (0.84 -- 1.4),0.04 (-0.044 -- 0.12),17 (6 -- -16)
Hamburg,557 (92 -- 4466),Stable,0.99 (0.67 -- 1.5),-0.0039 (-0.098 -- 0.13),-180 (5.4 -- -7.1)
Hesse,4888 (932 -- 28915),Likely increasing,1.2 (0.76 -- 1.7),0.041 (-0.069 -- 0.17),17 (4.1 -- -10)
Kujawsko-Pomorskie,11449 (3042 -- 64622),Likely increasing,1.3 (0.93 -- 1.8),0.075 (-0.02 -- 0.2),9.2 (3.5 -- -34)
Lower Saxony,3802 (1101 -- 20488),Likely increasing,1.1 (0.84 -- 1.6),0.038 (-0.044 -- 0.15),18 (4.6 -- -16)
Lubelskie,19494 (4520 -- 67174),Likely increasing,1.2 (0.85 -- 1.4),0.045 (-0.043 -- 0.11),15 (6.3 -- -16)
Lubuskie,1509 (218 -- 16629),Likely increasing,1.3 (0.79 -- 2.1),0.074 (-0.06 -- 0.27),9.3 (2.6 -- -12)
Mazowieckie,27045 (10568 -- 98414),Increasing,1.3 (1.1 -- 1.5),0.069 (0.021 -- 0.14),10 (5.1 -- 33)
Małopolskie,15837 (4167 -- 100238),Increasing,1.3 (1 -- 1.9),0.085 (0.0091 -- 0.23),8.2 (3.1 -- 76)
Mecklenburg-Vorpommern,460 (28 -- 2825),Stable,1 (0.49 -- 1.4),-0.00036 (-0.15 -- 0.095),-1900 (7.3 -- -4.5)
North Rhine-Westphalia,7185 (2450 -- 24340),Likely increasing,1.1 (0.83 -- 1.4),0.024 (-0.049 -- 0.098),29 (7 -- -14)
Opolskie,3941 (870 -- 50387),Likely increasing,1.2 (0.86 -- 2),0.064 (-0.039 -- 0.26),11 (2.7 -- -18)
Podkarpackie,15266 (3635 -- 119740),Likely increasing,1.3 (0.97 -- 2),0.084 (-0.0082 -- 0.25),8.2 (2.8 -- -85)
Podlaskie,8676 (1883 -- 32481),Likely increasing,1.2 (0.85 -- 1.5),0.054 (-0.042 -- 0.13),13 (5.4 -- -17)
Poland,125241 (61227 -- 320072),Increasing,1.2 (1.1 -- 1.4),0.06 (0.024 -- 0.11),12 (6.4 -- 29)
Pomorskie,14657 (1962 -- 214644),Likely increasing,1.5 (0.95 -- 2.6),0.13 (-0.015 -- 0.37),5.4 (1.9 -- -48)
Rhineland-Palatinate,1606 (545 -- 4887),Likely increasing,1.1 (0.85 -- 1.3),0.019 (-0.042 -- 0.075),36 (9.3 -- -17)
Saarland,432 (65 -- 2837),Likely increasing,1.1 (0.66 -- 1.5),0.026 (-0.097 -- 0.14),27 (4.9 -- -7.1)
Saxony,9617 (1569 -- 51524),Likely increasing,1.2 (0.74 -- 1.6),0.048 (-0.075 -- 0.15),14 (4.7 -- -9.2)
Saxony-Anhalt,3085 (304 -- 29253),Likely increasing,1.2 (0.57 -- 1.9),0.053 (-0.13 -- 0.22),13 (3.1 -- -5.5)
Schleswig-Holstein,678 (173 -- 4417),Likely increasing,1.1 (0.83 -- 1.5),0.023 (-0.048 -- 0.14),30 (5 -- -14)
Thuringia,11695 (3826 -- 44789),Likely increasing,1.2 (0.97 -- 1.5),0.064 (-0.0091 -- 0.12),11 (5.6 -- -77)
Warmińsko-Mazurskie,4695 (1113 -- 21414),Likely increasing,1.2 (0.89 -- 1.6),0.059 (-0.031 -- 0.14),12 (4.8 -- -22)
Wielkopolskie,4144 (1216 -- 18530),Likely increasing,1.2 (0.9 -- 1.4),0.047 (-0.027 -- 0.12),15 (6 -- -25)
Zachodniopomorskie,5709 (1813 -- 29406),Increasing,1.3 (1 -- 1.8),0.072 (0.012 -- 0.2),9.7 (3.4 -- 57)
Łódzkie,4687 (676 -- 19099),Likely increasing,1.1 (0.68 -- 1.5),0.039 (-0.095 -- 0.12),18 (5.6 -- -7.3)
Śląskie,10151 (3082 -- 64601),Likely increasing,1.2 (0.96 -- 1.7),0.062 (-0.01 -- 0.17),11 (4 -- -66)
Świętokrzyskie,3503 (643 -- 23478),Likely increasing,1.2 (0.78 -- 1.8),0.06 (-0.061 -- 0.21),11 (3.4 -- -11)
