region,estimate,median,mean,sd,lower_90,lower_50,lower_20,upper_20,upper_50,upper_90,metric,Expected change in daily cases,prob_control
Germany,152988 (71897 -- 307233),152988,166887,78564,71897,115293,138020,169910,201915,307233,New confirmed cases by infection date,Likely decreasing,0.93
North Rhine-Westphalia,35201 (19242 -- 58658),35201,36714,12541,19242,27932,32707,38007,43571,58658,New confirmed cases by infection date,Decreasing,0.96
Bavaria,30140 (10768 -- 82326),30140,35802,26366,10768,20200,25592,34645,43982,82326,New confirmed cases by infection date,Likely decreasing,0.87
Lower Saxony,26916 (7169 -- 102444),26916,38437,47872,7169,16097,22462,32782,44853,102444,New confirmed cases by infection date,Likely decreasing,0.78
Baden-Wurttemberg,21830 (6341 -- 91946),21830,34508,62421,6341,13760,18690,26749,34921,91946,New confirmed cases by infection date,Likely decreasing,0.8
Hesse,14223 (4661 -- 35565),14223,16537,11012,4661,9492,12388,16266,20529,35565,New confirmed cases by infection date,Likely decreasing,0.9
Schleswig-Holstein,9199 (3362 -- 19988),9199,10125,5559,3362,6334,7931,10496,12637,19988,New confirmed cases by infection date,Likely decreasing,0.84
Rhineland-Palatinate,7301 (2652 -- 19681),7301,8915,6506,2652,5014,6281,8586,10791,19681,New confirmed cases by infection date,Likely decreasing,0.88
Berlin,5389 (2570 -- 11641),5389,6000,3019,2570,4100,4861,5971,7149,11641,New confirmed cases by infection date,Likely decreasing,0.89
Saxony,5176 (1297 -- 20170),5176,7883,13053,1297,2983,4220,6249,8947,20170,New confirmed cases by infection date,Likely decreasing,0.82
Hamburg,3511 (1677 -- 6578),3511,3754,1598,1677,2689,3169,3890,4527,6578,New confirmed cases by infection date,Decreasing,0.96
Brandenburg,3314 (1137 -- 13025),3314,4721,5335,1137,2192,2796,3794,5032,13025,New confirmed cases by infection date,Likely decreasing,0.82
Saxony-Anhalt,3076 (1299 -- 6710),3076,3407,1780,1299,2274,2759,3448,4119,6710,New confirmed cases by infection date,Likely decreasing,0.93
Bremen,2258 (674 -- 7868),2258,3248,4956,674,1392,1852,2715,3662,7868,New confirmed cases by infection date,Likely decreasing,0.74
Saarland,2044 (684 -- 6347),2044,2654,2469,684,1308,1742,2376,3227,6347,New confirmed cases by infection date,Likely decreasing,0.81
Thuringia,1799 (440 -- 7951),1799,2958,8829,440,1035,1477,2225,3115,7951,New confirmed cases by infection date,Likely decreasing,0.86
Mecklenburg-Vorpommern,1414 (385 -- 4539),1414,1802,1540,385,901,1205,1696,2224,4539,New confirmed cases by infection date,Likely decreasing,0.94
Poland,1000 (309 -- 3383),1000,1342,1261,309,622,826,1235,1661,3383,New confirmed cases by infection date,Likely decreasing,0.79
Mazowieckie,247 (83 -- 827),247,333,357,83,162,208,292,379,827,New confirmed cases by infection date,Likely decreasing,0.72
Śląskie,127 (34 -- 465),127,174,172,34,72,102,155,211,465,New confirmed cases by infection date,Likely decreasing,0.82
Małopolskie,123 (38 -- 392),123,160,151,38,79,103,144,193,392,New confirmed cases by infection date,Likely decreasing,0.74
Dolnośląskie,72 (21 -- 254),72,102,112,21,46,62,89,119,254,New confirmed cases by infection date,Likely decreasing,0.76
Podkarpackie,43 (12 -- 129),43,54,42,12,26,35,51,69,129,New confirmed cases by infection date,Likely decreasing,0.88
Pomorskie,39 (8 -- 195),39,65,99,8,21,31,49,72,195,New confirmed cases by infection date,Likely decreasing,0.74
Podlaskie,37 (11 -- 132),37,50,49,11,23,31,45,60,132,New confirmed cases by infection date,Likely decreasing,0.81
Opolskie,34 (8 -- 127),34,49,76,8,20,28,42,59,127,New confirmed cases by infection date,Likely decreasing,0.82
Wielkopolskie,33 (7 -- 139),33,50,67,7,18,26,40,59,139,New confirmed cases by infection date,Likely decreasing,0.86
Kujawsko-Pomorskie,32 (7 -- 125),32,46,49,7,19,27,39,55,125,New confirmed cases by infection date,Likely decreasing,0.76
Łódzkie,29 (8 -- 111),29,41,45,8,17,24,34,49,111,New confirmed cases by infection date,Likely decreasing,0.89
Warmińsko-Mazurskie,26 (7 -- 88),26,34,31,7,15,22,32,43,88,New confirmed cases by infection date,Likely decreasing,0.77
Lubelskie,24 (5 -- 103),24,36,36,5,13,20,32,45,103,New confirmed cases by infection date,Likely decreasing,0.94
Lubuskie,22 (5 -- 103),22,37,74,5,12,18,28,40,103,New confirmed cases by infection date,Likely decreasing,0.69
Zachodniopomorskie,20 (4 -- 79),20,29,38,4,11,16,25,35,79,New confirmed cases by infection date,Likely decreasing,0.9
Świętokrzyskie,19 (6 -- 64),19,25,21,6,12,16,24,31,64,New confirmed cases by infection date,Likely decreasing,0.91
Bremen,0.91 (0.64 -- 1.3),0.91,0.93,0.23,0.64,0.81,0.87,0.95,1,1.3,Effective reproduction no.,Likely decreasing,0.74
Lower Saxony,0.91 (0.63 -- 1.2),0.91,0.92,0.2,0.63,0.82,0.88,0.94,0.98,1.2,Effective reproduction no.,Likely decreasing,0.78
Berlin,0.9 (0.73 -- 1.1),0.9,0.9,0.11,0.73,0.85,0.89,0.92,0.94,1.1,Effective reproduction no.,Likely decreasing,0.89
Baden-Wurttemberg,0.89 (0.62 -- 1.3),0.89,0.91,0.22,0.62,0.81,0.86,0.91,0.97,1.3,Effective reproduction no.,Likely decreasing,0.8
Brandenburg,0.88 (0.67 -- 1.2),0.88,0.9,0.18,0.67,0.83,0.86,0.9,0.95,1.2,Effective reproduction no.,Likely decreasing,0.82
Bavaria,0.87 (0.64 -- 1.1),0.87,0.87,0.15,0.64,0.79,0.84,0.89,0.94,1.1,Effective reproduction no.,Likely decreasing,0.87
