region,estimate,median,mean,sd,lower_90,lower_50,lower_20,upper_20,upper_50,upper_90,metric,Expected change in daily cases,prob_control
Poland,39245 (5503 -- 188112),39245,65386,131454,5503,18753,30863,50180,75759,188112,New confirmed cases by infection date,Likely decreasing,0.9
Germany,29375 (9842 -- 124313),29375,47987,90956,9842,18832,24612,34879,49091,124313,New confirmed cases by infection date,Likely decreasing,0.71
Saxony,7341 (1277 -- 44072),7341,15147,38036,1277,3707,5580,9034,13984,44072,New confirmed cases by infection date,Likely decreasing,0.68
Thuringia,4293 (1025 -- 25797),4293,8602,24371,1025,2416,3410,5364,7970,25797,New confirmed cases by infection date,Stable,0.54
Śląskie,4100 (592 -- 18429),4100,6307,7316,592,2086,3176,5309,7877,18429,New confirmed cases by infection date,Likely decreasing,0.85
Wielkopolskie,3673 (590 -- 19408),3673,6121,8333,590,1884,2881,4831,7208,19408,New confirmed cases by infection date,Likely decreasing,0.72
North Rhine-Westphalia,3542 (1064 -- 12068),3542,4696,4176,1064,2209,2972,4325,5740,12068,New confirmed cases by infection date,Likely decreasing,0.76
Pomorskie,3318 (524 -- 23926),3318,7818,27132,524,1665,2563,4383,6848,23926,New confirmed cases by infection date,Stable,0.57
Baden-Wurttemberg,3017 (689 -- 12293),3017,4521,6284,689,1762,2444,3653,5209,12293,New confirmed cases by infection date,Likely decreasing,0.81
Lubuskie,2835 (237 -- 29313),2835,9176,33267,237,1160,2055,4057,7453,29313,New confirmed cases by infection date,Stable,0.48
Łódzkie,2710 (107 -- 14428),2710,4470,5825,107,1159,1956,3525,5701,14428,New confirmed cases by infection date,Likely decreasing,0.75
Mazowieckie,2430 (392 -- 10382),2430,3677,5032,392,1331,1957,3070,4347,10382,New confirmed cases by infection date,Likely decreasing,0.88
Bavaria,2390 (566 -- 11242),2390,4906,19386,566,1381,1973,2967,4226,11242,New confirmed cases by infection date,Likely decreasing,0.77
Saxony-Anhalt,2194 (490 -- 10948),2194,3713,5969,490,1241,1769,2714,4028,10948,New confirmed cases by infection date,Likely decreasing,0.62
Kujawsko-Pomorskie,1900 (258 -- 9410),1900,3258,5283,258,984,1530,2451,3688,9410,New confirmed cases by infection date,Likely decreasing,0.81
Zachodniopomorskie,1769 (351 -- 8190),1769,2796,4753,351,1005,1434,2197,3272,8190,New confirmed cases by infection date,Likely decreasing,0.68
Brandenburg,1699 (313 -- 8889),1699,3844,27771,313,856,1346,2109,3118,8889,New confirmed cases by infection date,Likely decreasing,0.65
Lower Saxony,1605 (342 -- 15456),1605,5546,31870,342,916,1307,2081,3322,15456,New confirmed cases by infection date,Stable,0.52
Małopolskie,1601 (26 -- 10452),1601,3151,5603,26,525,1076,2252,3741,10452,New confirmed cases by infection date,Likely decreasing,0.88
Podkarpackie,1388 (138 -- 9329),1388,2816,5319,138,611,1035,1882,3025,9329,New confirmed cases by infection date,Likely decreasing,0.79
Lubelskie,1358 (161 -- 7844),1358,2419,3898,161,664,1032,1733,2771,7844,New confirmed cases by infection date,Likely decreasing,0.86
Świętokrzyskie,1263 (159 -- 7736),1263,2632,10527,159,612,987,1686,2624,7736,New confirmed cases by infection date,Likely decreasing,0.73
Rhineland-Palatinate,1115 (181 -- 4661),1115,1693,3238,181,597,876,1379,2023,4661,New confirmed cases by infection date,Likely decreasing,0.74
Warmińsko-Mazurskie,1104 (132 -- 5436),1104,1843,6662,132,537,846,1416,2067,5436,New confirmed cases by infection date,Likely decreasing,0.83
Dolnośląskie,1043 (43 -- 7986),1043,2275,5897,43,378,723,1500,2454,7986,New confirmed cases by infection date,Likely decreasing,0.87
