region,estimate,median,mean,sd,lower_90,lower_50,lower_20,upper_20,upper_50,upper_90,metric,Expected change in daily cases,prob_control
Poland,7494 (3168 -- 20327),7494,9164,6702,3168,5332,6600,8565,10845,20327,New confirmed cases by infection date,Likely increasing,0.096
Germany,7122 (1990 -- 30114),7122,11156,19281,1990,4288,5808,8595,11599,30114,New confirmed cases by infection date,Stable,0.56
Bavaria,3117 (543 -- 12354),3117,4397,5440,543,1739,2576,3707,5018,12354,New confirmed cases by infection date,Likely increasing,0.38
Lubelskie,2909 (605 -- 16618),2909,5378,9596,605,1703,2391,3643,5587,16618,New confirmed cases by infection date,Likely increasing,0.096
Baden-Wurttemberg,1695 (178 -- 10529),1695,5786,43942,178,822,1334,2118,2926,10529,New confirmed cases by infection date,Stable,0.41
Mazowieckie,1394 (367 -- 9268),1394,2764,5483,367,821,1117,1754,2708,9268,New confirmed cases by infection date,Likely increasing,0.11
Lower Saxony,1251 (230 -- 4783),1251,1814,3604,230,719,1015,1523,2106,4783,New confirmed cases by infection date,Likely increasing,0.31
Śląskie,1021 (162 -- 11940),1021,3901,36369,162,472,758,1390,2354,11940,New confirmed cases by infection date,Likely increasing,0.13
Kujawsko-Pomorskie,938 (135 -- 7334),938,2356,7447,135,503,766,1205,1973,7334,New confirmed cases by infection date,Likely increasing,0.16
Małopolskie,902 (106 -- 5279),902,1869,9331,106,460,698,1119,1663,5279,New confirmed cases by infection date,Likely increasing,0.19
North Rhine-Westphalia,858 (157 -- 3407),858,1262,1880,157,465,699,1065,1557,3407,New confirmed cases by infection date,Likely decreasing,0.77
Podkarpackie,792 (69 -- 5596),792,1922,8202,69,377,594,1060,1705,5596,New confirmed cases by infection date,Likely increasing,0.2
Rhineland-Palatinate,771 (88 -- 3360),771,1259,3106,88,399,605,948,1378,3360,New confirmed cases by infection date,Likely increasing,0.31
Brandenburg,712 (102 -- 3933),712,1368,5252,102,375,574,904,1301,3933,New confirmed cases by infection date,Likely increasing,0.19
Hesse,670 (47 -- 2309),670,887,1103,47,299,518,811,1147,2309,New confirmed cases by infection date,Stable,0.49
Podlaskie,633 (58 -- 6963),633,2208,9639,58,295,475,834,1371,6963,New confirmed cases by infection date,Likely increasing,0.2
Thuringia,632 (26 -- 10614),632,3414,17444,26,220,429,940,1898,10614,New confirmed cases by infection date,Likely increasing,0.33
Opolskie,611 (23 -- 7266),611,2147,7703,23,232,436,847,1553,7266,New confirmed cases by infection date,Likely increasing,0.23
Berlin,570 (139 -- 4310),570,2157,23725,139,324,456,713,1063,4310,New confirmed cases by infection date,Likely increasing,0.16
Pomorskie,370 (29 -- 3703),370,1300,6468,29,165,274,483,843,3703,New confirmed cases by infection date,Likely increasing,0.23
Łódzkie,336 (22 -- 3539),336,1935,18445,22,142,241,444,721,3539,New confirmed cases by infection date,Likely increasing,0.34
