region,estimate,median,mean,sd,lower_90,lower_50,lower_20,upper_20,upper_50,upper_90,metric,Expected change in daily cases,prob_control
Germany,5095 (1612 -- 31084),5095,9829,16866,1612,3214,4266,6404,9667,31084,New confirmed cases by infection date,Likely increasing,0.16
North Rhine-Westphalia,2190 (226 -- 13518),2190,4268,9459,226,1022,1678,2931,4412,13518,New confirmed cases by infection date,Likely increasing,0.25
Lower Saxony,967 (82 -- 18400),967,8408,54702,82,330,649,1423,3078,18400,New confirmed cases by infection date,Likely increasing,0.21
Baden-Wurttemberg,686 (127 -- 30185),686,10089,75771,127,283,463,1075,2790,30185,New confirmed cases by infection date,Likely increasing,0.35
Poland,397 (87 -- 2115),397,672,964,87,224,317,503,768,2115,New confirmed cases by infection date,Likely increasing,0.35
Berlin,376 (27 -- 16806),376,9917,120352,27,121,238,623,1454,16806,New confirmed cases by infection date,Likely increasing,0.29
Hesse,267 (8 -- 2140),267,673,1874,8,106,186,370,639,2140,New confirmed cases by infection date,Stable,0.56
Schleswig-Holstein,212 (38 -- 10663),212,8832,115993,38,99,156,296,696,10663,New confirmed cases by infection date,Likely increasing,0.21
Bavaria,196 (3 -- 5809),196,6198,74636,3,45,115,280,581,5809,New confirmed cases by infection date,Stable,0.58
Saxony,133 (21 -- 1260),133,369,1146,21,65,101,177,296,1260,New confirmed cases by infection date,Stable,0.47
Brandenburg,123 (1 -- 13907),123,10185,177969,1,18,58,266,798,13907,New confirmed cases by infection date,Stable,0.41
Zachodniopomorskie,101 (1 -- 8235),101,2971,21270,1,18,50,186,563,8235,New confirmed cases by infection date,Likely increasing,0.36
Hamburg,94 (1 -- 695),94,260,1288,1,27,62,122,202,695,New confirmed cases by infection date,Likely decreasing,0.65
Śląskie,60 (0 -- 3680),60,2761,40385,0,11,32,103,263,3680,New confirmed cases by infection date,Stable,0.51
Warmińsko-Mazurskie,53 (1 -- 3298),53,1649,18572,1,13,31,95,255,3298,New confirmed cases by infection date,Stable,0.43
Rhineland-Palatinate,50 (0 -- 10379),50,10446,107842,0,5,25,101,335,10379,New confirmed cases by infection date,Stable,0.58
Saxony-Anhalt,47 (0 -- 481),47,625,7667,0,14,31,65,106,481,New confirmed cases by infection date,Likely decreasing,0.74
Bremen,37 (1 -- 1141),37,333,2801,1,14,25,55,115,1141,New confirmed cases by infection date,Stable,0.52
Mecklenburg-Vorpommern,33 (1 -- 498),33,321,5770,1,12,23,45,81,498,New confirmed cases by infection date,Likely decreasing,0.68
Thuringia,27 (1 -- 209),27,93,679,1,11,20,36,55,209,New confirmed cases by infection date,Likely decreasing,0.83
Małopolskie,19 (0 -- 3013),19,1149,10694,0,2,9,40,135,3013,New confirmed cases by infection date,Stable,0.55
Mazowieckie,13 (0 -- 458),13,155,1067,0,3,8,22,50,458,New confirmed cases by infection date,Likely decreasing,0.67
Łódzkie,9 (0 -- 5011),9,2495,22447,0,2,5,22,104,5011,New confirmed cases by infection date,Stable,0.53
Podlaskie,8 (0 -- 272),8,110,1150,0,1,5,13,26,272,New confirmed cases by infection date,Likely decreasing,0.64
Wielkopolskie,8 (0 -- 439),8,1889,50712,0,3,6,12,26,439,New confirmed cases by infection date,Likely decreasing,0.72
Świętokrzyskie,8 (0 -- 1542),8,991,12683,0,2,5,14,50,1542,New confirmed cases by infection date,Likely decreasing,0.61
Podkarpackie,7 (0 -- 164),7,201,4248,0,1,4,11,21,164,New confirmed cases by infection date,Likely decreasing,0.78
Kujawsko-Pomorskie,6 (0 -- 281),6,277,3092,0,1,4,9,22,281,New confirmed cases by infection date,Likely decreasing,0.72
Lubelskie,6 (0 -- 159),6,143,2304,0,2,4,9,18,159,New confirmed cases by infection date,Likely decreasing,0.79
Lubuskie,4 (0 -- 386),4,1809,56154,0,0,2,7,18,386,New confirmed cases by infection date,Likely decreasing,0.71
Saarland,3 (0 -- 1473),3,1532,15288,0,0,1,7,24,1473,New confirmed cases by infection date,Likely decreasing,0.64
Dolnośląskie,2 (0 -- 61),2,50,666,0,0,1,3,8,61,New confirmed cases by infection date,Likely decreasing,0.83
Lower Saxony,1.3 (0.67 -- 2.6),1.3,1.4,0.71,0.67,1,1.2,1.4,1.6,2.6,Effective reproduction no.,Likely increasing,0.21
Berlin,1.2 (0.61 -- 2.8),1.2,1.4,0.77,0.61,0.96,1.1,1.3,1.6,2.8,Effective reproduction no.,Likely increasing,0.29
Germany,1.2 (0.84 -- 1.9),1.2,1.3,0.37,0.84,1.1,1.1,1.2,1.4,1.9,Effective reproduction no.,Likely increasing,0.16
North Rhine-Westphalia,1.2 (0.59 -- 1.9),1.2,1.2,0.4,0.59,1,1.1,1.3,1.4,1.9,Effective reproduction no.,Likely increasing,0.25
Zachodniopomorskie,1.2 (0.38 -- 3.3),1.2,1.5,1,0.38,0.88,1.1,1.4,1.7,3.3,Effective reproduction no.,Likely increasing,0.36
Baden-Wurttemberg,1.1 (0.8 -- 2.7),1.1,1.4,0.71,0.8,0.95,1,1.2,1.5,2.7,Effective reproduction no.,Likely increasing,0.35
Brandenburg,1.1 (0.3 -- 3.2),1.1,1.4,0.99,0.3,0.78,0.98,1.3,1.8,3.2,Effective reproduction no.,Stable,0.41
Poland,1.1 (0.72 -- 1.6),1.1,1.1,0.27,0.72,0.95,1,1.1,1.3,1.6,Effective reproduction no.,Likely increasing,0.35
Schleswig-Holstein,1.1 (0.82 -- 2.7),1.1,1.4,0.74,0.82,1,1.1,1.2,1.4,2.7,Effective reproduction no.,Likely increasing,0.21
Warmińsko-Mazurskie,1.1 (0.42 -- 2.6),1.1,1.3,0.77,0.42,0.88,0.98,1.2,1.4,2.6,Effective reproduction no.,Stable,0.43
Saxony,1 (0.65 -- 1.7),1,1.1,0.37,0.65,0.89,0.97,1.1,1.2,1.7,Effective reproduction no.,Stable,0.47
Bremen,0.99 (0.46 -- 1.7),0.99,1,0.43,0.46,0.86,0.95,1,1.1,1.7,Effective reproduction no.,Stable,0.52
Śląskie,0.98 (0.21 -- 2.8),0.98,1.2,0.94,0.21,0.66,0.87,1.1,1.4,2.8,Effective reproduction no.,Stable,0.51
Hesse,0.97 (0.33 -- 1.6),0.97,0.97,0.37,0.33,0.79,0.92,1,1.1,1.6,Effective reproduction no.,Stable,0.56
Łódzkie,0.96 (0.46 -- 3.5),0.96,1.3,1.1,0.46,0.77,0.86,1.1,1.5,3.5,Effective reproduction no.,Stable,0.53
Hamburg,0.94 (0.32 -- 1.3),0.94,0.91,0.36,0.32,0.75,0.89,0.99,1,1.3,Effective reproduction no.,Likely decreasing,0.65
Małopolskie,0.93 (0.19 -- 2.8),0.93,1.2,0.94,0.19,0.63,0.82,1.1,1.4,2.8,Effective reproduction no.,Stable,0.55
Mecklenburg-Vorpommern,0.93 (0.45 -- 1.6),0.93,0.97,0.42,0.45,0.79,0.89,0.96,1,1.6,Effective reproduction no.,Likely decreasing,0.68
Podlaskie,0.93 (0.19 -- 1.7),0.93,0.96,0.64,0.19,0.73,0.87,0.98,1.1,1.7,Effective reproduction no.,Likely decreasing,0.64
Bavaria,0.91 (0.23 -- 2.5),0.91,1.1,0.93,0.23,0.62,0.81,1,1.2,2.5,Effective reproduction no.,Stable,0.58
Saxony-Anhalt,0.91 (0.34 -- 1.6),0.91,0.94,0.54,0.34,0.74,0.86,0.95,1,1.6,Effective reproduction no.,Likely decreasing,0.74
