Region,New confirmed cases by infection date,Expected change in daily cases,Effective reproduction no.,Rate of growth,Doubling/halving time (days)
Baden-Wurttemberg,686 (127 -- 30185),Likely increasing,1.1 (0.8 -- 2.7),0.03 (-0.056 -- 0.4),23 (1.7 -- -12)
Bavaria,196 (3 -- 5809),Stable,0.91 (0.23 -- 2.5),-0.026 (-0.25 -- 0.36),-27 (1.9 -- -2.8)
Berlin,376 (27 -- 16806),Likely increasing,1.2 (0.61 -- 2.8),0.053 (-0.12 -- 0.4),13 (1.7 -- -6)
Brandenburg,123 (1 -- 13907),Stable,1.1 (0.3 -- 3.2),0.038 (-0.22 -- 0.49),18 (1.4 -- -3.1)
Bremen,37 (1 -- 1141),Stable,0.99 (0.46 -- 1.7),-0.0028 (-0.16 -- 0.19),-240 (3.7 -- -4.3)
Dolnośląskie,2 (0 -- 61),Likely decreasing,0.76 (0.22 -- 1.4),-0.067 (-0.25 -- 0.098),-10 (7.1 -- -2.8)
Germany,5095 (1612 -- 31084),Likely increasing,1.2 (0.84 -- 1.9),0.049 (-0.045 -- 0.23),14 (3.1 -- -16)
Hamburg,94 (1 -- 695),Likely decreasing,0.94 (0.32 -- 1.3),-0.015 (-0.21 -- 0.087),-45 (7.9 -- -3.2)
Hesse,267 (8 -- 2140),Stable,0.97 (0.33 -- 1.6),-0.0079 (-0.21 -- 0.14),-88 (4.8 -- -3.4)
Kujawsko-Pomorskie,6 (0 -- 281),Likely decreasing,0.86 (0.24 -- 1.8),-0.041 (-0.25 -- 0.21),-17 (3.2 -- -2.8)
Lower Saxony,967 (82 -- 18400),Likely increasing,1.3 (0.67 -- 2.6),0.075 (-0.096 -- 0.39),9.3 (1.8 -- -7.2)
Lubelskie,6 (0 -- 159),Likely decreasing,0.83 (0.35 -- 1.5),-0.047 (-0.2 -- 0.12),-15 (5.7 -- -3.4)
Lubuskie,4 (0 -- 386),Likely decreasing,0.87 (0.27 -- 2.1),-0.037 (-0.24 -- 0.27),-19 (2.6 -- -2.9)
Mazowieckie,13 (0 -- 458),Likely decreasing,0.87 (0.24 -- 1.8),-0.037 (-0.25 -- 0.19),-19 (3.6 -- -2.8)
Małopolskie,19 (0 -- 3013),Stable,0.93 (0.19 -- 2.8),-0.019 (-0.27 -- 0.41),-37 (1.7 -- -2.6)
Mecklenburg-Vorpommern,33 (1 -- 498),Likely decreasing,0.93 (0.45 -- 1.6),-0.02 (-0.17 -- 0.16),-35 (4.4 -- -4.1)
North Rhine-Westphalia,2190 (226 -- 13518),Likely increasing,1.2 (0.59 -- 1.9),0.054 (-0.12 -- 0.22),13 (3.1 -- -5.8)
Opolskie,0 (0 -- 31),Likely decreasing,0.63 (0.012 -- 1.9),-0.11 (-0.36 -- 0.23),-6.4 (3 -- -1.9)
Podkarpackie,7 (0 -- 164),Likely decreasing,0.86 (0.35 -- 1.6),-0.039 (-0.2 -- 0.16),-18 (4.2 -- -3.4)
Podlaskie,8 (0 -- 272),Likely decreasing,0.93 (0.19 -- 1.7),-0.018 (-0.26 -- 0.18),-38 (3.9 -- -2.6)
Poland,397 (87 -- 2115),Likely increasing,1.1 (0.72 -- 1.6),0.02 (-0.081 -- 0.15),35 (4.6 -- -8.6)
Pomorskie,0 (0 -- 76),Likely decreasing,0.71 (0.059 -- 1.7),-0.085 (-0.34 -- 0.17),-8.2 (4 -- -2.1)
Rhineland-Palatinate,50 (0 -- 10379),Stable,0.89 (0.09 -- 3.4),-0.03 (-0.32 -- 0.55),-23 (1.3 -- -2.2)
Saarland,3 (0 -- 1473),Likely decreasing,0.87 (0.2 -- 2.9),-0.037 (-0.26 -- 0.44),-19 (1.6 -- -2.6)
Saxony,133 (21 -- 1260),Stable,1 (0.65 -- 1.7),0.0043 (-0.1 -- 0.18),160 (3.8 -- -6.7)
Saxony-Anhalt,47 (0 -- 481),Likely decreasing,0.91 (0.34 -- 1.6),-0.025 (-0.2 -- 0.15),-28 (4.6 -- -3.4)
Schleswig-Holstein,212 (38 -- 10663),Likely increasing,1.1 (0.82 -- 2.7),0.034 (-0.052 -- 0.41),20 (1.7 -- -13)
Thuringia,27 (1 -- 209),Likely decreasing,0.87 (0.42 -- 1.3),-0.038 (-0.17 -- 0.079),-18 (8.8 -- -4)
Warmińsko-Mazurskie,53 (1 -- 3298),Stable,1.1 (0.42 -- 2.6),0.019 (-0.18 -- 0.38),37 (1.8 -- -3.9)
Wielkopolskie,8 (0 -- 439),Likely decreasing,0.86 (0.35 -- 1.9),-0.039 (-0.2 -- 0.24),-18 (2.9 -- -3.4)
Zachodniopomorskie,101 (1 -- 8235),Likely increasing,1.2 (0.38 -- 3.3),0.053 (-0.19 -- 0.52),13 (1.3 -- -3.6)
Łódzkie,9 (0 -- 5011),Stable,0.96 (0.46 -- 3.5),-0.012 (-0.16 -- 0.55),-60 (1.3 -- -4.2)
Śląskie,60 (0 -- 3680),Stable,0.98 (0.21 -- 2.8),-0.0061 (-0.26 -- 0.4),-110 (1.7 -- -2.7)
Świętokrzyskie,8 (0 -- 1542),Likely decreasing,0.9 (0.35 -- 2.7),-0.027 (-0.2 -- 0.4),-26 (1.7 -- -3.4)
