Region,New confirmed cases by infection date,Expected change in daily cases,Effective reproduction no.,Rate of growth,Doubling/halving time (days)
Baden-Wurttemberg,29673 (8425 -- 95990),Likely decreasing,0.9 (0.67 -- 1.2),-0.028 (-0.096 -- 0.05),-24 (14 -- -7.2)
Bavaria,30809 (14130 -- 68585),Likely decreasing,0.85 (0.63 -- 1.1),-0.043 (-0.11 -- 0.027),-16 (25 -- -6.4)
Berlin,7208 (3698 -- 16179),Likely decreasing,0.93 (0.8 -- 1.2),-0.019 (-0.056 -- 0.05),-36 (14 -- -12)
Brandenburg,4523 (1681 -- 15516),Likely decreasing,0.9 (0.71 -- 1.2),-0.029 (-0.083 -- 0.053),-24 (13 -- -8.3)
Bremen,2884 (687 -- 8681),Likely decreasing,0.93 (0.58 -- 1.2),-0.021 (-0.12 -- 0.054),-33 (13 -- -5.6)
Dolnośląskie,69 (19 -- 203),Likely decreasing,0.63 (0.29 -- 1),-0.11 (-0.22 -- 0.0073),-6.3 (95 -- -3.1)
Germany,216618 (103812 -- 441455),Likely decreasing,0.88 (0.65 -- 1.1),-0.034 (-0.1 -- 0.026),-21 (26 -- -6.8)
Hamburg,8544 (4000 -- 16949),Likely decreasing,0.89 (0.6 -- 1.1),-0.032 (-0.12 -- 0.04),-22 (17 -- -5.9)
Hesse,17111 (6481 -- 39242),Likely decreasing,0.86 (0.6 -- 1.1),-0.039 (-0.12 -- 0.023),-18 (31 -- -5.8)
Kujawsko-Pomorskie,38 (9 -- 131),Likely decreasing,0.7 (0.32 -- 1.2),-0.087 (-0.21 -- 0.057),-8 (12 -- -3.2)
Lower Saxony,39770 (11013 -- 124834),Likely decreasing,0.94 (0.69 -- 1.2),-0.017 (-0.091 -- 0.05),-40 (14 -- -7.7)
Lubelskie,55 (12 -- 184),Decreasing,0.53 (0.21 -- 0.98),-0.14 (-0.26 -- -0.0066),-4.9 (-110 -- -2.7)
Lubuskie,19 (3 -- 68),Likely decreasing,0.68 (0.29 -- 1.2),-0.091 (-0.22 -- 0.043),-7.6 (16 -- -3.1)
Mazowieckie,242 (73 -- 726),Likely decreasing,0.76 (0.4 -- 1.2),-0.07 (-0.18 -- 0.063),-9.9 (11 -- -3.8)
Małopolskie,142 (43 -- 404),Likely decreasing,0.77 (0.42 -- 1.2),-0.066 (-0.18 -- 0.063),-11 (11 -- -3.9)
Mecklenburg-Vorpommern,2225 (768 -- 5538),Decreasing,0.77 (0.53 -- 0.98),-0.067 (-0.14 -- -0.0055),-10 (-130 -- -5)
North Rhine-Westphalia,46505 (22986 -- 82749),Likely decreasing,0.89 (0.67 -- 1.1),-0.03 (-0.097 -- 0.024),-23 (29 -- -7.2)
Opolskie,79 (20 -- 260),Likely decreasing,0.88 (0.43 -- 1.5),-0.033 (-0.17 -- 0.12),-21 (5.7 -- -4)
Podkarpackie,111 (39 -- 291),Likely decreasing,0.93 (0.56 -- 1.4),-0.019 (-0.13 -- 0.11),-36 (6.4 -- -5.3)
Podlaskie,56 (18 -- 156),Likely decreasing,0.72 (0.39 -- 1.2),-0.079 (-0.19 -- 0.047),-8.8 (15 -- -3.7)
Poland,1276 (375 -- 3462),Likely decreasing,0.7 (0.35 -- 1.1),-0.088 (-0.2 -- 0.039),-7.9 (18 -- -3.5)
Pomorskie,40 (8 -- 147),Likely decreasing,0.58 (0.24 -- 1.1),-0.12 (-0.25 -- 0.026),-5.6 (27 -- -2.8)
Rhineland-Palatinate,10565 (4717 -- 22625),Likely decreasing,0.86 (0.67 -- 1.1),-0.039 (-0.095 -- 0.022),-18 (32 -- -7.3)
Saarland,3032 (1098 -- 8780),Likely decreasing,0.87 (0.64 -- 1.2),-0.037 (-0.1 -- 0.045),-19 (15 -- -6.6)
Saxony,7079 (2012 -- 28849),Likely decreasing,0.83 (0.59 -- 1.2),-0.048 (-0.12 -- 0.065),-15 (11 -- -5.6)
Saxony-Anhalt,4978 (2367 -- 11001),Likely decreasing,0.88 (0.68 -- 1.1),-0.034 (-0.093 -- 0.033),-20 (21 -- -7.5)
Schleswig-Holstein,14304 (7016 -- 32403),Likely decreasing,0.97 (0.73 -- 1.2),-0.0095 (-0.078 -- 0.065),-73 (11 -- -8.8)
Thuringia,2734 (557 -- 10302),Likely decreasing,0.78 (0.47 -- 1.1),-0.063 (-0.16 -- 0.032),-11 (22 -- -4.4)
Warmińsko-Mazurskie,36 (11 -- 101),Likely decreasing,0.79 (0.44 -- 1.3),-0.059 (-0.17 -- 0.071),-12 (9.8 -- -4)
Wielkopolskie,60 (16 -- 200),Likely decreasing,0.68 (0.32 -- 1.3),-0.092 (-0.21 -- 0.067),-7.5 (10 -- -3.2)
Zachodniopomorskie,70 (20 -- 212),Likely decreasing,0.85 (0.45 -- 1.4),-0.042 (-0.17 -- 0.11),-16 (6.4 -- -4.2)
Łódzkie,66 (18 -- 190),Likely decreasing,0.67 (0.34 -- 1.1),-0.095 (-0.21 -- 0.037),-7.3 (19 -- -3.4)
Śląskie,244 (66 -- 738),Likely decreasing,0.81 (0.4 -- 1.4),-0.054 (-0.18 -- 0.094),-13 (7.4 -- -3.8)
Świętokrzyskie,61 (22 -- 149),Likely decreasing,0.87 (0.52 -- 1.3),-0.035 (-0.14 -- 0.078),-20 (8.9 -- -4.8)
