region,estimate,median,mean,sd,lower_90,lower_50,lower_20,upper_20,upper_50,upper_90,metric,Expected change in daily cases,prob_control
Germany,9678 (5781 -- 18387),9678,10542,4253,5781,7715,8871,10552,12236,18387,New confirmed cases by infection date,Decreasing,0.95
North Rhine-Westphalia,2651 (1475 -- 5454),2651,2930,1321,1475,2040,2388,2919,3474,5454,New confirmed cases by infection date,Likely decreasing,0.91
Baden-Wurttemberg,1671 (900 -- 3425),1671,1862,915,900,1305,1518,1828,2177,3425,New confirmed cases by infection date,Likely decreasing,0.94
Bavaria,1517 (861 -- 2689),1517,1605,578,861,1216,1407,1640,1871,2689,New confirmed cases by infection date,Decreasing,0.97
Poland,1030 (516 -- 2025),1030,1119,509,516,788,927,1133,1345,2025,New confirmed cases by infection date,Decreasing,0.99
Hesse,945 (570 -- 1767),945,1025,384,570,759,872,1035,1197,1767,New confirmed cases by infection date,Decreasing,0.96
Lower Saxony,584 (324 -- 1115),584,635,273,324,454,532,639,759,1115,New confirmed cases by infection date,Decreasing,0.97
Saxony,516 (278 -- 1019),516,565,256,278,401,469,563,671,1019,New confirmed cases by infection date,Decreasing,0.97
Rhineland-Palatinate,471 (267 -- 914),471,522,279,267,374,429,506,596,914,New confirmed cases by infection date,Likely decreasing,0.94
Berlin,296 (124 -- 681),296,336,187,124,214,263,335,410,681,New confirmed cases by infection date,Decreasing,0.98
Thuringia,278 (147 -- 539),278,301,124,147,215,254,309,355,539,New confirmed cases by infection date,Decreasing,0.99
Saxony-Anhalt,206 (117 -- 419),206,231,115,117,163,189,225,266,419,New confirmed cases by infection date,Likely decreasing,0.93
Schleswig-Holstein,181 (106 -- 295),181,189,61,106,147,167,194,222,295,New confirmed cases by infection date,Decreasing,0.99
Hamburg,161 (74 -- 341),161,178,87,74,118,144,180,217,341,New confirmed cases by infection date,Decreasing,0.95
Śląskie,158 (80 -- 313),158,171,78,80,119,141,173,204,313,New confirmed cases by infection date,Decreasing,1
Mazowieckie,142 (68 -- 272),142,152,66,68,105,127,156,184,272,New confirmed cases by infection date,Decreasing,0.99
Brandenburg,140 (54 -- 334),140,163,104,54,98,123,162,201,334,New confirmed cases by infection date,Decreasing,0.99
Wielkopolskie,134 (62 -- 283),134,149,71,62,99,120,151,182,283,New confirmed cases by infection date,Decreasing,0.99
Saarland,94 (37 -- 210),94,106,67,37,66,83,107,131,210,New confirmed cases by infection date,Decreasing,0.98
Bremen,92 (46 -- 243),92,112,76,46,68,83,103,128,243,New confirmed cases by infection date,Likely decreasing,0.82
Dolnośląskie,89 (43 -- 177),89,97,46,43,66,79,98,118,177,New confirmed cases by infection date,Decreasing,1
Łódzkie,89 (40 -- 187),89,99,50,40,65,79,101,120,187,New confirmed cases by infection date,Decreasing,0.99
Lubelskie,67 (27 -- 146),67,74,39,27,47,59,76,91,146,New confirmed cases by infection date,Decreasing,0.98
Małopolskie,67 (29 -- 141),67,74,36,29,49,60,75,91,141,New confirmed cases by infection date,Decreasing,1
Zachodniopomorskie,64 (30 -- 124),64,68,31,30,47,58,71,84,124,New confirmed cases by infection date,Decreasing,1
