Region,New confirmed cases by infection date,Expected change in daily cases,Effective reproduction no.,Rate of growth,Doubling/halving time (days)
Baden-Wurttemberg,1671 (900 -- 3425),Likely decreasing,0.77 (0.62 -- 1),-0.064 (-0.11 -- 0.0031),-11 (220 -- -6.3)
Bavaria,1517 (861 -- 2689),Decreasing,0.77 (0.63 -- 0.94),-0.065 (-0.11 -- -0.016),-11 (-44 -- -6.4)
Berlin,296 (124 -- 681),Decreasing,0.73 (0.53 -- 0.92),-0.078 (-0.14 -- -0.023),-8.9 (-31 -- -5)
Brandenburg,140 (54 -- 334),Decreasing,0.7 (0.48 -- 0.89),-0.087 (-0.16 -- -0.032),-8 (-22 -- -4.3)
Bremen,92 (46 -- 243),Likely decreasing,0.85 (0.69 -- 1.2),-0.041 (-0.088 -- 0.057),-17 (12 -- -7.8)
Dolnośląskie,89 (43 -- 177),Decreasing,0.59 (0.43 -- 0.76),-0.12 (-0.18 -- -0.067),-5.7 (-10 -- -4)
Germany,9678 (5781 -- 18387),Decreasing,0.78 (0.65 -- 1),-0.063 (-0.1 -- -0.00033),-11 (-2100 -- -6.7)
Hamburg,161 (74 -- 341),Decreasing,0.79 (0.61 -- 1),-0.06 (-0.11 -- -0.00097),-11 (-710 -- -6.1)
Hesse,945 (570 -- 1767),Decreasing,0.81 (0.69 -- 0.99),-0.054 (-0.09 -- -0.0031),-13 (-220 -- -7.7)
Kujawsko-Pomorskie,33 (12 -- 87),Decreasing,0.54 (0.33 -- 0.81),-0.14 (-0.21 -- -0.053),-5 (-13 -- -3.3)
Lower Saxony,584 (324 -- 1115),Decreasing,0.76 (0.61 -- 0.94),-0.07 (-0.12 -- -0.017),-9.9 (-42 -- -6)
Lubelskie,67 (27 -- 146),Decreasing,0.64 (0.43 -- 0.87),-0.11 (-0.18 -- -0.038),-6.5 (-18 -- -4)
Lubuskie,22 (9 -- 45),Decreasing,0.64 (0.45 -- 0.83),-0.11 (-0.17 -- -0.049),-6.5 (-14 -- -4.1)
Mazowieckie,142 (68 -- 272),Decreasing,0.63 (0.45 -- 0.84),-0.11 (-0.17 -- -0.044),-6.5 (-16 -- -4.1)
Małopolskie,67 (29 -- 141),Decreasing,0.57 (0.38 -- 0.75),-0.13 (-0.19 -- -0.07),-5.5 (-9.9 -- -3.6)
Mecklenburg-Vorpommern,55 (25 -- 117),Decreasing,0.64 (0.45 -- 0.81),-0.11 (-0.17 -- -0.055),-6.6 (-13 -- -4.2)
North Rhine-Westphalia,2651 (1475 -- 5454),Likely decreasing,0.8 (0.64 -- 1.1),-0.055 (-0.1 -- 0.02),-13 (34 -- -6.7)
Opolskie,55 (28 -- 107),Decreasing,0.7 (0.54 -- 0.89),-0.085 (-0.14 -- -0.029),-8.1 (-24 -- -5.1)
Podkarpackie,26 (10 -- 61),Decreasing,0.65 (0.43 -- 0.89),-0.1 (-0.18 -- -0.03),-6.9 (-23 -- -4)
Podlaskie,31 (8 -- 100),Likely decreasing,0.62 (0.32 -- 1.1),-0.11 (-0.21 -- 0.034),-6.2 (20 -- -3.2)
Poland,1030 (516 -- 2025),Decreasing,0.61 (0.44 -- 0.83),-0.11 (-0.17 -- -0.048),-6 (-14 -- -4.1)
Pomorskie,31 (11 -- 80),Decreasing,0.49 (0.28 -- 0.76),-0.15 (-0.23 -- -0.068),-4.6 (-10 -- -3)
Rhineland-Palatinate,471 (267 -- 914),Likely decreasing,0.78 (0.64 -- 1),-0.062 (-0.11 -- 0.0048),-11 (150 -- -6.5)
Saarland,94 (37 -- 210),Decreasing,0.73 (0.51 -- 0.92),-0.078 (-0.15 -- -0.022),-8.8 (-32 -- -4.7)
Saxony,516 (278 -- 1019),Decreasing,0.73 (0.59 -- 0.94),-0.078 (-0.12 -- -0.017),-8.9 (-40 -- -5.7)
Saxony-Anhalt,206 (117 -- 419),Likely decreasing,0.77 (0.63 -- 1),-0.065 (-0.11 -- 0.0068),-11 (100 -- -6.5)
Schleswig-Holstein,181 (106 -- 295),Decreasing,0.79 (0.67 -- 0.91),-0.059 (-0.095 -- -0.027),-12 (-26 -- -7.3)
Thuringia,278 (147 -- 539),Decreasing,0.71 (0.56 -- 0.89),-0.084 (-0.13 -- -0.031),-8.3 (-22 -- -5.4)
Warmińsko-Mazurskie,37 (16 -- 73),Decreasing,0.69 (0.5 -- 0.84),-0.089 (-0.15 -- -0.044),-7.8 (-16 -- -4.6)
Wielkopolskie,134 (62 -- 283),Decreasing,0.63 (0.44 -- 0.85),-0.11 (-0.17 -- -0.043),-6.5 (-16 -- -4.1)
Zachodniopomorskie,64 (30 -- 124),Decreasing,0.63 (0.44 -- 0.78),-0.11 (-0.17 -- -0.063),-6.4 (-11 -- -4.1)
Łódzkie,89 (40 -- 187),Decreasing,0.62 (0.43 -- 0.82),-0.11 (-0.17 -- -0.051),-6.2 (-13 -- -4)
Śląskie,158 (80 -- 313),Decreasing,0.65 (0.48 -- 0.83),-0.1 (-0.15 -- -0.049),-6.8 (-14 -- -4.5)
Świętokrzyskie,37 (15 -- 82),Decreasing,0.67 (0.45 -- 0.94),-0.095 (-0.17 -- -0.017),-7.3 (-40 -- -4.1)
