region,estimate,median,mean,sd,lower_90,lower_50,lower_20,upper_20,upper_50,upper_90,metric,Expected change in daily cases,prob_control
Germany,12550 (4791 -- 36007),12550,15728,14780,4791,8803,10841,14204,17809,36007,New confirmed cases by infection date,Likely decreasing,0.76
Poland,6514 (1463 -- 23291),6514,9056,10659,1463,3849,5463,7697,10434,23291,New confirmed cases by infection date,Likely decreasing,0.9
Hesse,3766 (954 -- 88348),3766,48498,478233,954,2016,2869,5391,11410,88348,New confirmed cases by infection date,Likely increasing,0.37
Saxony,3360 (793 -- 25193),3360,7255,15100,793,1848,2690,4178,6527,25193,New confirmed cases by infection date,Stable,0.5
North Rhine-Westphalia,3034 (851 -- 14547),3034,5114,9001,851,1872,2547,3652,5154,14547,New confirmed cases by infection date,Likely decreasing,0.67
Bavaria,2295 (801 -- 5561),2295,2704,1808,801,1586,1997,2626,3368,5561,New confirmed cases by infection date,Likely decreasing,0.79
Śląskie,1385 (193 -- 6592),1385,2421,6116,193,721,1112,1760,2697,6592,New confirmed cases by infection date,Likely decreasing,0.87
Baden-Wurttemberg,1299 (372 -- 3713),1299,1639,1672,372,839,1098,1521,1981,3713,New confirmed cases by infection date,Likely decreasing,0.82
Thuringia,1218 (186 -- 4482),1218,1744,2271,186,653,997,1521,2114,4482,New confirmed cases by infection date,Likely decreasing,0.82
Mazowieckie,944 (149 -- 4256),944,1565,3397,149,500,752,1176,1730,4256,New confirmed cases by infection date,Likely decreasing,0.83
Warmińsko-Mazurskie,743 (207 -- 2870),743,1094,1614,207,466,622,872,1152,2870,New confirmed cases by infection date,Likely decreasing,0.77
Dolnośląskie,729 (141 -- 3106),729,1131,2617,141,400,574,897,1255,3106,New confirmed cases by infection date,Likely decreasing,0.88
Lower Saxony,723 (151 -- 2040),723,908,1088,151,431,597,872,1125,2040,New confirmed cases by infection date,Likely decreasing,0.87
Wielkopolskie,695 (119 -- 3482),695,1293,4203,119,373,560,887,1285,3482,New confirmed cases by infection date,Likely decreasing,0.84
Rhineland-Palatinate,688 (129 -- 2443),688,934,991,129,404,576,835,1135,2443,New confirmed cases by infection date,Likely decreasing,0.8
Berlin,660 (7 -- 5645),660,1988,8424,7,158,410,994,1651,5645,New confirmed cases by infection date,Likely decreasing,0.71
Małopolskie,579 (76 -- 3290),579,1161,3578,76,286,451,735,1158,3290,New confirmed cases by infection date,Likely decreasing,0.83
Świętokrzyskie,521 (35 -- 3065),521,891,1302,35,221,404,688,1052,3065,New confirmed cases by infection date,Likely decreasing,0.9
Brandenburg,449 (65 -- 6562),449,3660,29467,65,217,343,599,977,6562,New confirmed cases by infection date,Likely decreasing,0.64
Hamburg,430 (53 -- 27264),430,13094,118801,53,195,312,583,1112,27264,New confirmed cases by infection date,Stable,0.55
Łódzkie,412 (64 -- 2346),412,789,1941,64,216,324,531,814,2346,New confirmed cases by infection date,Likely decreasing,0.88
Saxony-Anhalt,362 (41 -- 1997),362,702,1869,41,178,284,474,728,1997,New confirmed cases by infection date,Likely decreasing,0.8
Saarland,355 (49 -- 1538),355,604,1641,49,217,299,436,606,1538,New confirmed cases by infection date,Likely increasing,0.33
Lubelskie,341 (49 -- 1736),341,580,968,49,169,269,436,667,1736,New confirmed cases by infection date,Likely decreasing,0.84
Schleswig-Holstein,309 (40 -- 989),309,415,660,40,186,264,362,480,989,New confirmed cases by infection date,Likely decreasing,0.6
Zachodniopomorskie,307 (49 -- 1449),307,530,1738,49,167,250,379,547,1449,New confirmed cases by infection date,Likely decreasing,0.89
Kujawsko-Pomorskie,246 (32 -- 1450),246,514,1855,32,121,189,317,493,1450,New confirmed cases by infection date,Likely decreasing,0.91
Opolskie,210 (12 -- 1683),210,792,10231,12,89,154,288,475,1683,New confirmed cases by infection date,Likely decreasing,0.81
Podlaskie,177 (31 -- 1118),177,426,1927,31,94,139,227,346,1118,New confirmed cases by infection date,Likely decreasing,0.78
Podkarpackie,176 (24 -- 1206),176,382,1014,24,86,130,230,372,1206,New confirmed cases by infection date,Likely decreasing,0.88
Pomorskie,173 (9 -- 932),173,298,465,9,66,126,228,359,932,New confirmed cases by infection date,Likely decreasing,0.94
Lubuskie,110 (8 -- 747),110,235,826,8,42,77,149,254,747,New confirmed cases by infection date,Likely decreasing,0.89
