Region,New confirmed cases by infection date,Expected change in daily cases,Effective reproduction no.,Rate of growth,Doubling/halving time (days)
Baden-Wurttemberg,977 (51 -- 6421),Likely increasing,1.1 (0.41 -- 1.6),0.018 (-0.18 -- 0.16),38 (4.5 -- -3.8)
Bavaria,1295 (340 -- 8924),Likely increasing,1.1 (0.85 -- 1.7),0.036 (-0.042 -- 0.18),19 (3.8 -- -17)
Berlin,131 (6 -- 1338),Stable,1 (0.45 -- 1.6),0.0019 (-0.17 -- 0.16),370 (4.4 -- -4.1)
Brandenburg,29 (0 -- 3247),Likely decreasing,0.74 (0.035 -- 2.4),-0.074 (-0.35 -- 0.34),-9.4 (2 -- -2)
Bremen,41 (0 -- 653),Stable,1 (0.33 -- 1.8),0.0015 (-0.21 -- 0.2),450 (3.5 -- -3.3)
Dolnośląskie,10 (0 -- 1141),Likely decreasing,0.88 (0.12 -- 2.3),-0.035 (-0.3 -- 0.31),-20 (2.2 -- -2.3)
Germany,7951 (1690 -- 22550),Likely increasing,1.1 (0.67 -- 1.4),0.03 (-0.096 -- 0.11),23 (6.4 -- -7.2)
Hamburg,222 (17 -- 1582),Stable,1 (0.52 -- 1.4),0.0036 (-0.14 -- 0.11),190 (6.1 -- -4.8)
Hesse,523 (121 -- 5059),Likely increasing,1.1 (0.8 -- 1.7),0.026 (-0.058 -- 0.19),27 (3.7 -- -12)
Kujawsko-Pomorskie,81 (6 -- 4720),Likely increasing,1.1 (0.65 -- 2.5),0.029 (-0.1 -- 0.34),24 (2 -- -6.7)
Lower Saxony,604 (30 -- 7784),Likely increasing,1.1 (0.43 -- 1.9),0.022 (-0.17 -- 0.22),32 (3.2 -- -4)
Lubelskie,40 (1 -- 652),Stable,0.97 (0.41 -- 1.7),-0.0087 (-0.18 -- 0.18),-80 (3.8 -- -3.8)
Lubuskie,99 (3 -- 9543),Likely increasing,1.1 (0.53 -- 2.9),0.036 (-0.14 -- 0.44),20 (1.6 -- -4.9)
Mazowieckie,382 (11 -- 15739),Likely increasing,1.2 (0.4 -- 2.8),0.055 (-0.19 -- 0.41),13 (1.7 -- -3.7)
Małopolskie,576 (2 -- 72370),Likely increasing,1.4 (0.28 -- 4.6),0.12 (-0.23 -- 0.77),6 (0.9 -- -3)
Mecklenburg-Vorpommern,40 (1 -- 492),Likely decreasing,0.93 (0.4 -- 1.5),-0.021 (-0.19 -- 0.13),-34 (5.4 -- -3.7)
North Rhine-Westphalia,3723 (489 -- 21075),Likely increasing,1.2 (0.6 -- 1.9),0.042 (-0.12 -- 0.22),17 (3.1 -- -6)
Opolskie,1 (0 -- 109),Likely decreasing,0.83 (0.096 -- 1.7),-0.048 (-0.31 -- 0.18),-15 (3.8 -- -2.2)
Podkarpackie,111 (8 -- 6957),Likely increasing,1.1 (0.62 -- 2.6),0.027 (-0.11 -- 0.38),26 (1.8 -- -6.3)
Podlaskie,21 (0 -- 445),Stable,0.98 (0.34 -- 1.6),-0.0059 (-0.2 -- 0.16),-120 (4.2 -- -3.4)
Poland,1368 (211 -- 6626),Likely increasing,1.1 (0.63 -- 1.7),0.024 (-0.11 -- 0.17),29 (4 -- -6.3)
Pomorskie,25 (0 -- 1043),Likely decreasing,0.93 (0.2 -- 1.8),-0.02 (-0.26 -- 0.21),-34 (3.3 -- -2.6)
Rhineland-Palatinate,923 (140 -- 13267),Likely increasing,1.2 (0.8 -- 2.1),0.055 (-0.055 -- 0.27),13 (2.6 -- -13)
Saarland,305 (3 -- 16693),Likely increasing,1.2 (0.3 -- 3),0.066 (-0.22 -- 0.45),10 (1.5 -- -3.1)
Saxony,307 (56 -- 2507),Likely increasing,1.1 (0.72 -- 1.7),0.025 (-0.082 -- 0.19),28 (3.6 -- -8.5)
Saxony-Anhalt,134 (4 -- 1129),Likely decreasing,0.97 (0.48 -- 1.4),-0.0092 (-0.16 -- 0.098),-76 (7.1 -- -4.4)
Schleswig-Holstein,342 (41 -- 3305),Likely increasing,1.1 (0.6 -- 1.7),0.023 (-0.12 -- 0.18),30 (3.9 -- -5.9)
Thuringia,15 (0 -- 176),Likely decreasing,0.86 (0.4 -- 1.4),-0.04 (-0.18 -- 0.11),-17 (6.4 -- -3.8)
Warmińsko-Mazurskie,12 (0 -- 269),Likely decreasing,0.91 (0.14 -- 1.5),-0.024 (-0.29 -- 0.14),-29 (5 -- -2.4)
Wielkopolskie,9 (0 -- 217),Likely decreasing,0.87 (0.38 -- 1.6),-0.036 (-0.19 -- 0.16),-19 (4.3 -- -3.7)
Zachodniopomorskie,22 (0 -- 426),Likely decreasing,0.93 (0.13 -- 1.7),-0.018 (-0.29 -- 0.17),-38 (4.1 -- -2.4)
Łódzkie,677 (3 -- 28539),Likely increasing,1.3 (0.18 -- 3.6),0.07 (-0.27 -- 0.57),9.9 (1.2 -- -2.5)
Śląskie,21 (0 -- 262),Likely decreasing,0.89 (0.12 -- 1.5),-0.03 (-0.3 -- 0.13),-23 (5.2 -- -2.3)
Świętokrzyskie,146 (1 -- 5698),Stable,1.1 (0.29 -- 2.7),0.035 (-0.22 -- 0.4),20 (1.7 -- -3.1)
