region,estimate,median,mean,sd,lower_90,lower_50,lower_20,upper_20,upper_50,upper_90,metric,Expected change in daily cases,prob_control
Germany,7951 (1690 -- 22550),7951,9629,7844,1690,4812,6708,9402,12354,22550,New confirmed cases by infection date,Likely increasing,0.29
North Rhine-Westphalia,3723 (489 -- 21075),3723,6866,13540,489,1747,2793,4948,7592,21075,New confirmed cases by infection date,Likely increasing,0.32
Poland,1368 (211 -- 6626),1368,2224,3715,211,704,1098,1716,2509,6626,New confirmed cases by infection date,Likely increasing,0.36
Bavaria,1295 (340 -- 8924),1295,3128,15356,340,736,1017,1636,2527,8924,New confirmed cases by infection date,Likely increasing,0.18
Baden-Wurttemberg,977 (51 -- 6421),977,1911,3780,51,447,742,1296,2023,6421,New confirmed cases by infection date,Likely increasing,0.39
Rhineland-Palatinate,923 (140 -- 13267),923,4291,19947,140,396,650,1304,2472,13267,New confirmed cases by infection date,Likely increasing,0.15
Łódzkie,677 (3 -- 28539),677,10719,80823,3,117,352,1260,3047,28539,New confirmed cases by infection date,Likely increasing,0.38
Lower Saxony,604 (30 -- 7784),604,2420,11369,30,241,435,845,1469,7784,New confirmed cases by infection date,Likely increasing,0.38
Małopolskie,576 (2 -- 72370),576,29449,258497,2,86,291,1087,3806,72370,New confirmed cases by infection date,Likely increasing,0.28
Hesse,523 (121 -- 5059),523,1607,8094,121,284,410,677,1108,5059,New confirmed cases by infection date,Likely increasing,0.27
Mazowieckie,382 (11 -- 15739),382,7814,76735,11,104,234,656,1591,15739,New confirmed cases by infection date,Likely increasing,0.31
Schleswig-Holstein,342 (41 -- 3305),342,1149,4356,41,168,262,446,785,3305,New confirmed cases by infection date,Likely increasing,0.28
Saxony,307 (56 -- 2507),307,986,6555,56,153,237,401,646,2507,New confirmed cases by infection date,Likely increasing,0.31
Saarland,305 (3 -- 16693),305,10111,150813,3,80,192,511,1229,16693,New confirmed cases by infection date,Likely increasing,0.29
Hamburg,222 (17 -- 1582),222,741,6744,17,111,172,285,424,1582,New confirmed cases by infection date,Stable,0.46
Świętokrzyskie,146 (1 -- 5698),146,2305,22516,1,31,82,274,631,5698,New confirmed cases by infection date,Stable,0.4
Saxony-Anhalt,134 (4 -- 1129),134,474,3647,4,48,94,182,288,1129,New confirmed cases by infection date,Likely decreasing,0.6
Berlin,131 (6 -- 1338),131,433,1886,6,64,103,176,306,1338,New confirmed cases by infection date,Stable,0.48
Podkarpackie,111 (8 -- 6957),111,3525,36972,8,38,71,190,547,6957,New confirmed cases by infection date,Likely increasing,0.35
Lubuskie,99 (3 -- 9543),99,3326,21089,3,25,59,174,518,9543,New confirmed cases by infection date,Likely increasing,0.34
Kujawsko-Pomorskie,81 (6 -- 4720),81,2295,25598,6,28,52,138,346,4720,New confirmed cases by infection date,Likely increasing,0.36
Bremen,41 (0 -- 653),41,746,17271,0,13,27,59,104,653,New confirmed cases by infection date,Stable,0.49
Lubelskie,40 (1 -- 652),40,295,3113,1,16,29,57,112,652,New confirmed cases by infection date,Stable,0.56
Mecklenburg-Vorpommern,40 (1 -- 492),40,487,7463,1,14,28,53,93,492,New confirmed cases by infection date,Likely decreasing,0.7
Brandenburg,29 (0 -- 3247),29,2473,33583,0,1,10,64,228,3247,New confirmed cases by infection date,Likely decreasing,0.65
Pomorskie,25 (0 -- 1043),25,651,12887,0,6,15,40,92,1043,New confirmed cases by infection date,Likely decreasing,0.61
Zachodniopomorskie,22 (0 -- 426),22,335,6157,0,4,13,34,66,426,New confirmed cases by infection date,Likely decreasing,0.61
Podlaskie,21 (0 -- 445),21,333,6690,0,5,13,32,65,445,New confirmed cases by infection date,Stable,0.55
Śląskie,21 (0 -- 262),21,184,2047,0,4,13,31,54,262,New confirmed cases by infection date,Likely decreasing,0.7
Thuringia,15 (0 -- 176),15,343,10464,0,5,10,22,36,176,New confirmed cases by infection date,Likely decreasing,0.81
Warmińsko-Mazurskie,12 (0 -- 269),12,263,4067,0,2,7,20,41,269,New confirmed cases by infection date,Likely decreasing,0.68
