region,estimate,median,mean,sd,lower_90,lower_50,lower_20,upper_20,upper_50,upper_90,metric,Expected change in daily cases,prob_control
Germany,17138 (5238 -- 54948),17138,22685,24630,5238,10955,14604,20129,27051,54948,New confirmed cases by infection date,Likely increasing,0.27
Bavaria,6029 (1507 -- 40548),6029,18112,150208,1507,3437,4840,7789,11667,40548,New confirmed cases by infection date,Likely increasing,0.084
Baden-Wurttemberg,4137 (276 -- 36697),4137,15748,105778,276,1734,2999,5350,8731,36697,New confirmed cases by infection date,Likely increasing,0.38
Poland,3298 (728 -- 16394),3298,5897,15309,728,1810,2666,4117,6012,16394,New confirmed cases by infection date,Likely increasing,0.25
North Rhine-Westphalia,3003 (496 -- 27756),3003,7488,18378,496,1463,2273,3832,5860,27756,New confirmed cases by infection date,Stable,0.4
Hamburg,2321 (203 -- 25858),2321,8442,52366,203,995,1647,3284,5608,25858,New confirmed cases by infection date,Likely increasing,0.22
Wielkopolskie,1514 (89 -- 38062),1514,11588,59433,89,472,1016,2495,5375,38062,New confirmed cases by infection date,Likely increasing,0.13
Hesse,1060 (278 -- 4247),1060,1567,2087,278,670,894,1275,1766,4247,New confirmed cases by infection date,Likely increasing,0.21
Rhineland-Palatinate,990 (100 -- 6418),990,3968,76485,100,488,762,1255,1911,6418,New confirmed cases by infection date,Likely increasing,0.25
Lower Saxony,986 (126 -- 4567),986,1563,2437,126,535,791,1205,1705,4567,New confirmed cases by infection date,Likely increasing,0.28
Małopolskie,681 (76 -- 9780),681,2767,10949,76,312,497,960,1797,9780,New confirmed cases by infection date,Likely increasing,0.17
Saxony-Anhalt,678 (41 -- 8771),678,11257,316310,41,295,487,941,1671,8771,New confirmed cases by infection date,Likely increasing,0.32
Zachodniopomorskie,528 (66 -- 19124),528,13857,189407,66,209,354,802,1661,19124,New confirmed cases by infection date,Likely increasing,0.13
Lubelskie,464 (23 -- 6849),464,3706,45956,23,191,324,652,1210,6849,New confirmed cases by infection date,Likely increasing,0.3
