Region,New confirmed cases by infection date,Expected change in daily cases,Effective reproduction no.,Rate of growth,Doubling/halving time (days)
Baden-Wurttemberg,577 (171 -- 2144),Likely decreasing,0.91 (0.72 -- 1.2),-0.025 (-0.082 -- 0.048),-27 (14 -- -8.4)
Bavaria,836 (270 -- 3166),Likely decreasing,0.9 (0.72 -- 1.2),-0.027 (-0.079 -- 0.044),-26 (16 -- -8.7)
Berlin,108 (4 -- 936),Likely decreasing,0.85 (0.4 -- 1.4),-0.042 (-0.18 -- 0.1),-16 (6.8 -- -3.8)
Brandenburg,171 (21 -- 728),Likely decreasing,0.91 (0.59 -- 1.3),-0.024 (-0.12 -- 0.07),-29 (9.9 -- -5.7)
Bremen,30 (0 -- 485),Likely decreasing,0.88 (0.42 -- 1.6),-0.034 (-0.18 -- 0.14),-20 (4.9 -- -3.9)
Dolnośląskie,10 (0 -- 70),Likely decreasing,0.82 (0.33 -- 1.1),-0.051 (-0.21 -- 0.037),-14 (19 -- -3.3)
Germany,5089 (1464 -- 16831),Likely decreasing,0.9 (0.69 -- 1.1),-0.029 (-0.089 -- 0.033),-24 (21 -- -7.8)
Hamburg,311 (40 -- 3549),Likely decreasing,0.93 (0.61 -- 1.7),-0.02 (-0.12 -- 0.17),-35 (4 -- -6)
Hesse,965 (241 -- 5089),Likely decreasing,0.97 (0.69 -- 1.3),-0.0084 (-0.091 -- 0.073),-83 (9.5 -- -7.7)
Kujawsko-Pomorskie,4 (0 -- 190),Likely decreasing,0.79 (0.14 -- 1.6),-0.058 (-0.29 -- 0.16),-12 (4.4 -- -2.4)
Lower Saxony,1142 (233 -- 4585),Likely decreasing,0.92 (0.66 -- 1.2),-0.021 (-0.097 -- 0.059),-32 (12 -- -7.2)
Lubelskie,67 (5 -- 2655),Stable,1 (0.57 -- 2.2),0.0045 (-0.13 -- 0.3),150 (2.3 -- -5.4)
Lubuskie,0 (0 -- 15),Likely decreasing,0.57 (0.026 -- 1.3),-0.13 (-0.36 -- 0.092),-5.4 (7.5 -- -2)
Mazowieckie,8 (0 -- 179),Likely decreasing,0.65 (0.072 -- 1.4),-0.1 (-0.33 -- 0.1),-6.9 (6.6 -- -2.1)
Małopolskie,3 (0 -- 45),Likely decreasing,0.76 (0.18 -- 1.2),-0.07 (-0.27 -- 0.055),-10 (13 -- -2.5)
Mecklenburg-Vorpommern,94 (19 -- 646),Likely decreasing,0.89 (0.65 -- 1.3),-0.03 (-0.1 -- 0.082),-23 (8.4 -- -6.7)
North Rhine-Westphalia,540 (94 -- 1742),Likely decreasing,0.85 (0.56 -- 1.1),-0.043 (-0.13 -- 0.029),-16 (24 -- -5.2)
Opolskie,3 (0 -- 78),Likely decreasing,0.74 (0.087 -- 1.2),-0.074 (-0.32 -- 0.064),-9.3 (11 -- -2.2)
Podkarpackie,20 (0 -- 300),Likely decreasing,0.91 (0.4 -- 1.5),-0.025 (-0.19 -- 0.13),-28 (5.3 -- -3.7)
Podlaskie,0 (0 -- 10),Likely decreasing,0.61 (0.065 -- 1.3),-0.12 (-0.33 -- 0.082),-6 (8.5 -- -2.1)
Poland,123 (8 -- 539),Likely decreasing,0.8 (0.38 -- 1.2),-0.058 (-0.19 -- 0.042),-12 (16 -- -3.6)
Pomorskie,2 (0 -- 70),Likely decreasing,0.71 (0.13 -- 1.3),-0.085 (-0.3 -- 0.082),-8.1 (8.5 -- -2.3)
Rhineland-Palatinate,29 (0 -- 272),Likely decreasing,0.68 (0.23 -- 1.1),-0.092 (-0.25 -- 0.026),-7.6 (27 -- -2.8)
Saarland,150 (31 -- 1187),Likely decreasing,0.93 (0.66 -- 1.3),-0.019 (-0.1 -- 0.092),-36 (7.5 -- -6.9)
Saxony,222 (34 -- 1104),Likely decreasing,0.85 (0.57 -- 1.2),-0.042 (-0.13 -- 0.063),-17 (11 -- -5.4)
Saxony-Anhalt,151 (27 -- 652),Likely decreasing,0.89 (0.62 -- 1.2),-0.031 (-0.11 -- 0.052),-22 (13 -- -6.2)
Schleswig-Holstein,345 (88 -- 4009),Likely decreasing,0.96 (0.75 -- 1.7),-0.011 (-0.07 -- 0.19),-65 (3.7 -- -9.9)
Thuringia,460 (99 -- 4292),Likely decreasing,0.94 (0.72 -- 1.5),-0.018 (-0.082 -- 0.14),-39 (5.1 -- -8.5)
Warmińsko-Mazurskie,6 (0 -- 398),Likely decreasing,0.8 (0.094 -- 1.8),-0.055 (-0.32 -- 0.21),-13 (3.3 -- -2.2)
Wielkopolskie,2 (0 -- 32),Likely decreasing,0.74 (0.18 -- 1.2),-0.075 (-0.27 -- 0.045),-9.2 (16 -- -2.5)
Zachodniopomorskie,1 (0 -- 51),Likely decreasing,0.72 (0.16 -- 1.4),-0.081 (-0.28 -- 0.12),-8.5 (5.9 -- -2.4)
Łódzkie,201 (9 -- 3022),Likely increasing,1.1 (0.47 -- 2.1),0.025 (-0.16 -- 0.27),28 (2.6 -- -4.3)
Śląskie,12 (0 -- 131),Likely decreasing,0.83 (0.48 -- 1.3),-0.049 (-0.16 -- 0.077),-14 (9 -- -4.4)
Świętokrzyskie,10 (0 -- 104),Likely decreasing,0.84 (0.3 -- 1.2),-0.046 (-0.22 -- 0.058),-15 (12 -- -3.1)
