region,estimate,median,mean,sd,lower_90,lower_50,lower_20,upper_20,upper_50,upper_90,metric,Expected change in daily cases,prob_control
Germany,40423 (27402 -- 62272),40423,41998,10738,27402,34538,38340,42822,47575,62272,New confirmed cases by infection date,Likely increasing,0.097
Poland,19470 (13707 -- 29531),19470,20281,5038,13707,16740,18465,20714,22718,29531,New confirmed cases by infection date,Increasing,0
Bavaria,9430 (5323 -- 17068),9430,10035,3783,5323,7504,8670,10298,11802,17068,New confirmed cases by infection date,Likely increasing,0.14
Baden-Wurttemberg,7585 (3547 -- 19730),7585,9071,5604,3547,5672,6769,8675,10814,19730,New confirmed cases by infection date,Likely increasing,0.3
Lubelskie,5972 (3174 -- 13193),5972,6746,3211,3174,4572,5429,6641,8019,13193,New confirmed cases by infection date,Increasing,0.022
North Rhine-Westphalia,5809 (3336 -- 10667),5809,6227,2417,3336,4583,5307,6346,7442,10667,New confirmed cases by infection date,Stable,0.47
Saxony,3961 (2258 -- 7701),3961,4380,2056,2258,3204,3684,4313,4986,7701,New confirmed cases by infection date,Increasing,0.026
Mazowieckie,3168 (2254 -- 4660),3168,3276,760,2254,2734,2989,3343,3670,4660,New confirmed cases by infection date,Increasing,5e-04
Berlin,2932 (1695 -- 5565),2932,3184,1242,1695,2332,2692,3173,3712,5565,New confirmed cases by infection date,Likely increasing,0.076
Lower Saxony,2890 (1600 -- 5265),2890,3088,1172,1600,2283,2657,3144,3677,5265,New confirmed cases by infection date,Likely increasing,0.27
Thuringia,2524 (1408 -- 5426),2524,2861,1540,1408,1932,2284,2781,3350,5426,New confirmed cases by infection date,Increasing,0.046
Podlaskie,2352 (1419 -- 3826),2352,2445,751,1419,1950,2195,2513,2814,3826,New confirmed cases by infection date,Increasing,0.011
Hesse,2273 (1185 -- 4491),2273,2487,1135,1185,1752,2050,2489,2939,4491,New confirmed cases by infection date,Stable,0.54
Saxony-Anhalt,1151 (731 -- 2179),1151,1258,471,731,947,1070,1249,1437,2179,New confirmed cases by infection date,Increasing,0.032
Rhineland-Palatinate,1076 (543 -- 2015),1076,1152,472,543,830,969,1175,1391,2015,New confirmed cases by infection date,Likely decreasing,0.71
Łódzkie,1038 (611 -- 1976),1038,1133,455,611,813,952,1137,1337,1976,New confirmed cases by infection date,Increasing,0.0035
