region,estimate,median,mean,sd,lower_90,lower_50,lower_20,upper_20,upper_50,upper_90,metric,Expected change in daily cases,prob_control
Germany,37661 (14406 -- 98666),37661,45126,30590,14406,26406,32804,43557,54844,98666,New confirmed cases by infection date,Likely decreasing,0.85
Poland,18371 (5838 -- 53279),18371,23759,43703,5838,12847,16136,20494,25180,53279,New confirmed cases by infection date,Likely decreasing,0.74
Lower Saxony,8331 (2458 -- 27044),8331,11126,11081,2458,5181,6880,10035,13962,27044,New confirmed cases by infection date,Likely decreasing,0.64
North Rhine-Westphalia,8240 (2968 -- 27035),8240,10986,11028,2968,5566,7170,9755,12592,27035,New confirmed cases by infection date,Likely decreasing,0.75
Bavaria,6228 (1648 -- 21000),6228,8202,8520,1648,3775,5251,7362,9819,21000,New confirmed cases by infection date,Likely decreasing,0.85
Saxony,4052 (949 -- 20630),4052,9223,69503,949,2387,3358,5010,7062,20630,New confirmed cases by infection date,Likely decreasing,0.76
Thuringia,3876 (960 -- 17099),3876,6028,8843,960,2225,3187,4709,6624,17099,New confirmed cases by infection date,Likely decreasing,0.68
Hesse,2926 (877 -- 9073),2926,3803,3643,877,1903,2478,3490,4577,9073,New confirmed cases by infection date,Likely decreasing,0.88
Saxony-Anhalt,2899 (543 -- 24610),2899,7668,34376,543,1473,2291,3727,6145,24610,New confirmed cases by infection date,Likely decreasing,0.69
Baden-Wurttemberg,2664 (650 -- 9509),2664,3634,3472,650,1617,2241,3227,4480,9509,New confirmed cases by infection date,Likely decreasing,0.88
Pomorskie,2492 (520 -- 7413),2492,3162,4115,520,1620,2189,2854,3572,7413,New confirmed cases by infection date,Stable,0.59
Mazowieckie,2123 (350 -- 8114),2123,3068,4141,350,1123,1699,2640,3680,8114,New confirmed cases by infection date,Likely decreasing,0.79
Wielkopolskie,2066 (560 -- 4681),2066,2351,1898,560,1334,1769,2387,2957,4681,New confirmed cases by infection date,Likely decreasing,0.87
Śląskie,1783 (712 -- 7096),1783,2672,3517,712,1304,1581,2040,2707,7096,New confirmed cases by infection date,Likely decreasing,0.61
Lubelskie,1673 (570 -- 3547),1673,1862,1282,570,1175,1469,1878,2261,3547,New confirmed cases by infection date,Likely decreasing,0.74
Łódzkie,1541 (311 -- 27965),1541,18469,242012,311,937,1284,1945,3313,27965,New confirmed cases by infection date,Stable,0.56
Małopolskie,1440 (283 -- 7710),1440,2977,9751,283,902,1228,1766,2579,7710,New confirmed cases by infection date,Stable,0.53
Berlin,1382 (352 -- 5152),1382,2036,3713,352,827,1144,1627,2256,5152,New confirmed cases by infection date,Likely decreasing,0.82
Podlaskie,1361 (447 -- 4963),1361,2107,7874,447,903,1167,1604,2207,4963,New confirmed cases by infection date,Stable,0.48
