region,estimate,median,mean,sd,lower_90,lower_50,lower_20,upper_20,upper_50,upper_90,metric,Expected change in daily cases,prob_control
Germany,1509 (873 -- 2521),1509,1582,517,873,1227,1405,1636,1852,2521,New confirmed cases by infection date,Decreasing,1
Bavaria,383 (215 -- 655),383,401,138,215,307,353,414,471,655,New confirmed cases by infection date,Decreasing,0.99
North Rhine-Westphalia,342 (181 -- 603),342,361,139,181,266,308,371,427,603,New confirmed cases by infection date,Decreasing,1
Poland,303 (175 -- 522),303,319,110,175,246,282,325,373,522,New confirmed cases by infection date,Decreasing,0.99
Baden-Wurttemberg,277 (123 -- 534),277,298,136,123,204,250,306,366,534,New confirmed cases by infection date,Decreasing,0.99
Hesse,194 (111 -- 361),194,211,83,111,154,180,215,250,361,New confirmed cases by infection date,Decreasing,0.97
Lower Saxony,88 (46 -- 165),88,95,37,46,70,81,97,113,165,New confirmed cases by infection date,Decreasing,0.99
Hamburg,85 (48 -- 155),85,91,34,48,69,79,93,107,155,New confirmed cases by infection date,Likely decreasing,0.93
Rhineland-Palatinate,85 (43 -- 145),85,88,32,43,65,77,92,106,145,New confirmed cases by infection date,Decreasing,1
Berlin,51 (19 -- 124),51,59,36,19,35,44,58,72,124,New confirmed cases by infection date,Decreasing,0.99
Mazowieckie,42 (21 -- 69),42,43,15,21,33,38,45,51,69,New confirmed cases by infection date,Decreasing,0.99
Lubelskie,41 (20 -- 99),41,48,26,20,31,37,47,58,99,New confirmed cases by infection date,Likely decreasing,0.81
Saarland,39 (18 -- 82),39,44,23,18,29,35,44,53,82,New confirmed cases by infection date,Decreasing,0.96
Saxony,39 (18 -- 77),39,42,18,18,29,35,43,51,77,New confirmed cases by infection date,Decreasing,1
Schleswig-Holstein,37 (21 -- 64),37,39,13,21,29,34,40,46,64,New confirmed cases by infection date,Decreasing,0.99
Śląskie,33 (18 -- 69),33,36,16,18,26,30,36,42,69,New confirmed cases by infection date,Decreasing,0.96
Thuringia,30 (14 -- 58),30,32,14,14,22,27,33,39,58,New confirmed cases by infection date,Decreasing,1
