region,estimate,median,mean,sd,lower_90,lower_50,lower_20,upper_20,upper_50,upper_90,metric,Expected change in daily cases,prob_control
Germany,21976 (12852 -- 35271),21976,22879,7296,12852,17762,20469,23651,26904,35271,New confirmed cases by infection date,Decreasing,0.95
Baden-Wurttemberg,8499 (2221 -- 17983),8499,9138,5025,2221,5355,7349,9890,12254,17983,New confirmed cases by infection date,Stable,0.42
Bavaria,7654 (3588 -- 15062),7654,8372,3740,3588,5747,6983,8633,10372,15062,New confirmed cases by infection date,Stable,0.49
North Rhine-Westphalia,4312 (2221 -- 7914),4312,4588,1811,2221,3324,3943,4731,5551,7914,New confirmed cases by infection date,Decreasing,0.95
Poland,3190 (2213 -- 4644),3190,3285,780,2213,2747,3021,3371,3717,4644,New confirmed cases by infection date,Likely increasing,0.06
Berlin,1814 (888 -- 3783),1814,2008,967,888,1349,1634,2020,2422,3783,New confirmed cases by infection date,Stable,0.54
Lower Saxony,1668 (781 -- 3682),1668,1864,936,781,1214,1481,1878,2282,3682,New confirmed cases by infection date,Likely decreasing,0.89
Saxony,1481 (542 -- 2843),1481,1552,729,542,1067,1335,1629,1901,2843,New confirmed cases by infection date,Likely increasing,0.19
Hesse,1422 (718 -- 2635),1422,1518,628,718,1090,1285,1553,1826,2635,New confirmed cases by infection date,Decreasing,0.96
Thuringia,1165 (559 -- 2213),1165,1247,540,559,901,1050,1279,1497,2213,New confirmed cases by infection date,Likely increasing,0.12
Brandenburg,928 (494 -- 1503),928,961,326,494,744,862,1007,1134,1503,New confirmed cases by infection date,Likely increasing,0.16
Lubelskie,747 (315 -- 1753),747,864,496,315,531,663,858,1067,1753,New confirmed cases by infection date,Likely increasing,0.17
Rhineland-Palatinate,725 (345 -- 1446),725,791,367,345,548,653,804,953,1446,New confirmed cases by infection date,Decreasing,0.98
Saxony-Anhalt,682 (440 -- 1178),682,728,242,440,569,637,734,832,1178,New confirmed cases by infection date,Increasing,0.028
Hamburg,643 (268 -- 1433),643,723,400,268,458,569,726,877,1433,New confirmed cases by infection date,Likely decreasing,0.78
Mazowieckie,558 (377 -- 915),558,590,171,377,467,521,598,677,915,New confirmed cases by infection date,Increasing,0.0015
Bremen,427 (200 -- 899),427,470,228,200,308,377,478,571,899,New confirmed cases by infection date,Likely decreasing,0.66
Schleswig-Holstein,421 (242 -- 753),421,448,160,242,341,390,459,532,753,New confirmed cases by infection date,Likely decreasing,0.91
Dolnośląskie,316 (184 -- 575),316,340,133,184,251,290,346,400,575,New confirmed cases by infection date,Increasing,0.032
Saarland,310 (123 -- 724),310,360,231,123,215,273,357,444,724,New confirmed cases by infection date,Likely decreasing,0.76
Zachodniopomorskie,266 (147 -- 475),266,284,108,147,210,242,288,334,475,New confirmed cases by infection date,Likely increasing,0.098
Mecklenburg-Vorpommern,258 (131 -- 478),258,277,111,131,199,236,283,336,478,New confirmed cases by infection date,Likely decreasing,0.77
Podkarpackie,245 (171 -- 386),245,259,69,171,208,230,261,296,386,New confirmed cases by infection date,Increasing,0.0055
Łódzkie,245 (138 -- 421),245,257,86,138,198,228,264,304,421,New confirmed cases by infection date,Likely increasing,0.088
Wielkopolskie,209 (112 -- 401),209,226,93,112,165,191,229,264,401,New confirmed cases by infection date,Likely increasing,0.062
Małopolskie,204 (98 -- 417),204,224,109,98,152,184,227,267,417,New confirmed cases by infection date,Stable,0.48
Podlaskie,187 (116 -- 332),187,201,72,116,153,174,203,234,332,New confirmed cases by infection date,Increasing,0.02
