Region,New confirmed cases by infection date,Expected change in daily cases,Effective reproduction no.,Rate of growth,Doubling/halving time (days)
Baden-Wurttemberg,8499 (2221 -- 17983),Stable,1 (0.67 -- 1.2),0.011 (-0.097 -- 0.059),63 (12 -- -7.1)
Bavaria,7654 (3588 -- 15062),Stable,1 (0.75 -- 1.3),0.0012 (-0.072 -- 0.068),560 (10 -- -9.7)
Berlin,1814 (888 -- 3783),Stable,0.99 (0.8 -- 1.2),-0.0019 (-0.057 -- 0.049),-360 (14 -- -12)
Brandenburg,928 (494 -- 1503),Likely increasing,1.1 (0.92 -- 1.2),0.022 (-0.024 -- 0.05),32 (14 -- -29)
Bremen,427 (200 -- 899),Likely decreasing,0.95 (0.71 -- 1.1),-0.015 (-0.084 -- 0.038),-46 (18 -- -8.2)
Dolnośląskie,316 (184 -- 575),Increasing,1.2 (1 -- 1.4),0.06 (0.0093 -- 0.11),11 (6.3 -- 75)
Germany,21976 (12852 -- 35271),Decreasing,0.82 (0.64 -- 1),-0.05 (-0.11 -- 0.0011),-14 (640 -- -6.5)
Hamburg,643 (268 -- 1433),Likely decreasing,0.91 (0.69 -- 1.1),-0.026 (-0.091 -- 0.036),-27 (19 -- -7.6)
Hesse,1422 (718 -- 2635),Decreasing,0.75 (0.54 -- 0.98),-0.072 (-0.14 -- -0.0043),-9.6 (-160 -- -5.1)
Kujawsko-Pomorskie,119 (67 -- 236),Likely increasing,1.1 (0.95 -- 1.3),0.038 (-0.015 -- 0.091),18 (7.6 -- -47)
Lower Saxony,1668 (781 -- 3682),Likely decreasing,0.79 (0.55 -- 1.1),-0.061 (-0.13 -- 0.023),-11 (30 -- -5.3)
Lubelskie,747 (315 -- 1753),Likely increasing,1.2 (0.85 -- 1.7),0.062 (-0.042 -- 0.17),11 (4 -- -16)
Lubuskie,54 (31 -- 113),Increasing,1.1 (1 -- 1.3),0.036 (0.0018 -- 0.091),19 (7.6 -- 380)
Mazowieckie,558 (377 -- 915),Increasing,1.2 (1.1 -- 1.3),0.053 (0.028 -- 0.092),13 (7.6 -- 25)
Małopolskie,204 (98 -- 417),Stable,1 (0.73 -- 1.3),0.0035 (-0.077 -- 0.087),200 (8 -- -9)
Mecklenburg-Vorpommern,258 (131 -- 478),Likely decreasing,0.92 (0.72 -- 1.1),-0.022 (-0.08 -- 0.031),-31 (22 -- -8.7)
North Rhine-Westphalia,4312 (2221 -- 7914),Decreasing,0.77 (0.55 -- 0.99),-0.066 (-0.13 -- -0.0019),-11 (-360 -- -5.2)
Opolskie,64 (36 -- 127),Likely increasing,1.1 (0.97 -- 1.3),0.031 (-0.0094 -- 0.092),22 (7.5 -- -74)
Podkarpackie,245 (171 -- 386),Increasing,1.2 (1.1 -- 1.3),0.043 (0.027 -- 0.082),16 (8.5 -- 26)
Podlaskie,187 (116 -- 332),Increasing,1.2 (1.1 -- 1.3),0.045 (0.015 -- 0.089),15 (7.8 -- 45)
Poland,3190 (2213 -- 4644),Likely increasing,1.1 (0.99 -- 1.3),0.037 (-0.0016 -- 0.073),19 (9.5 -- -420)
Pomorskie,153 (96 -- 255),Likely increasing,1.1 (0.97 -- 1.2),0.027 (-0.0074 -- 0.048),25 (15 -- -94)
Rhineland-Palatinate,725 (345 -- 1446),Decreasing,0.67 (0.46 -- 0.9),-0.097 (-0.17 -- -0.027),-7.2 (-26 -- -4.2)
Saarland,310 (123 -- 724),Likely decreasing,0.91 (0.67 -- 1.2),-0.026 (-0.094 -- 0.043),-27 (16 -- -7.3)
Saxony,1481 (542 -- 2843),Likely increasing,1.1 (0.83 -- 1.2),0.033 (-0.048 -- 0.062),21 (11 -- -14)
Saxony-Anhalt,682 (440 -- 1178),Increasing,1.1 (1 -- 1.3),0.038 (0.0079 -- 0.08),18 (8.7 -- 87)
Schleswig-Holstein,421 (242 -- 753),Likely decreasing,0.86 (0.68 -- 1),-0.038 (-0.092 -- 0.0096),-18 (72 -- -7.6)
Thuringia,1165 (559 -- 2213),Likely increasing,1.2 (0.92 -- 1.3),0.044 (-0.023 -- 0.092),16 (7.5 -- -30)
Warmińsko-Mazurskie,138 (69 -- 294),Likely increasing,1.2 (0.99 -- 1.5),0.059 (-0.0021 -- 0.14),12 (5.1 -- -320)
Wielkopolskie,209 (112 -- 401),Likely increasing,1.2 (0.98 -- 1.4),0.044 (-0.0066 -- 0.098),16 (7.1 -- -100)
Zachodniopomorskie,266 (147 -- 475),Likely increasing,1.2 (0.95 -- 1.3),0.045 (-0.014 -- 0.09),15 (7.7 -- -50)
Łódzkie,245 (138 -- 421),Likely increasing,1.2 (0.94 -- 1.3),0.044 (-0.017 -- 0.086),16 (8.1 -- -42)
Śląskie,174 (125 -- 260),Increasing,1.1 (1 -- 1.2),0.026 (0.013 -- 0.049),26 (14 -- 54)
Świętokrzyskie,51 (29 -- 95),Likely increasing,1.1 (0.97 -- 1.3),0.027 (-0.0069 -- 0.077),26 (9 -- -100)
