Region,New confirmed cases by infection date,Expected change in daily cases,Effective reproduction no.,Rate of growth,Doubling/halving time (days)
Baden-Wurttemberg,51467 (22156 -- 116189),Likely increasing,1.1 (0.86 -- 1.4),0.035 (-0.038 -- 0.099),20 (7 -- -18)
Bavaria,62399 (25636 -- 127497),Stable,1 (0.74 -- 1.2),0.0039 (-0.074 -- 0.062),180 (11 -- -9.4)
Berlin,11787 (4821 -- 25589),Likely increasing,1.1 (0.83 -- 1.3),0.024 (-0.048 -- 0.078),28 (8.9 -- -14)
Brandenburg,17031 (7920 -- 34288),Likely increasing,1.1 (0.86 -- 1.3),0.033 (-0.041 -- 0.091),21 (7.6 -- -17)
Bremen,1465 (814 -- 2661),Likely increasing,1.2 (0.97 -- 1.4),0.052 (-0.0088 -- 0.11),13 (6.3 -- -79)
Dolnośląskie,12727 (7703 -- 22473),Likely increasing,1.2 (1 -- 1.4),0.045 (-0.001 -- 0.097),15 (7.2 -- -700)
Germany,348789 (152548 -- 757590),Likely increasing,1.1 (0.87 -- 1.3),0.031 (-0.036 -- 0.091),22 (7.6 -- -19)
Hamburg,3540 (1891 -- 6765),Likely increasing,1.1 (0.93 -- 1.3),0.028 (-0.02 -- 0.08),25 (8.7 -- -35)
Hesse,13038 (6745 -- 25481),Likely increasing,1.1 (0.85 -- 1.3),0.017 (-0.041 -- 0.081),40 (8.6 -- -17)
Kujawsko-Pomorskie,6326 (3731 -- 10594),Likely increasing,1.1 (0.91 -- 1.2),0.025 (-0.024 -- 0.064),28 (11 -- -28)
Lower Saxony,17280 (8971 -- 32328),Likely increasing,1.2 (0.94 -- 1.4),0.043 (-0.015 -- 0.096),16 (7.2 -- -45)
Lubelskie,4167 (2293 -- 7961),Likely decreasing,0.87 (0.71 -- 1),-0.038 (-0.083 -- 0.0079),-18 (88 -- -8.3)
Lubuskie,3880 (2437 -- 6643),Increasing,1.2 (1 -- 1.4),0.053 (0.0084 -- 0.099),13 (7 -- 83)
Mazowieckie,14690 (9265 -- 23792),Likely decreasing,0.94 (0.81 -- 1.1),-0.017 (-0.054 -- 0.02),-40 (35 -- -13)
Małopolskie,10149 (6397 -- 17009),Likely increasing,1.1 (0.96 -- 1.3),0.028 (-0.01 -- 0.07),25 (10 -- -66)
Mecklenburg-Vorpommern,6862 (3812 -- 12132),Increasing,1.2 (1 -- 1.4),0.059 (0.002 -- 0.1),12 (6.7 -- 340)
North Rhine-Westphalia,41678 (20211 -- 85390),Likely increasing,1.1 (0.88 -- 1.4),0.031 (-0.035 -- 0.098),23 (7.1 -- -20)
Opolskie,4723 (2729 -- 8040),Likely increasing,1.2 (0.96 -- 1.4),0.048 (-0.0099 -- 0.096),14 (7.2 -- -70)
Podkarpackie,4099 (2464 -- 7055),Stable,1 (0.85 -- 1.2),0.0065 (-0.043 -- 0.059),110 (12 -- -16)
Podlaskie,1761 (1006 -- 3023),Likely decreasing,0.88 (0.72 -- 1),-0.035 (-0.081 -- 0.01),-20 (69 -- -8.6)
Poland,118699 (80018 -- 185212),Likely increasing,1.1 (0.94 -- 1.2),0.017 (-0.016 -- 0.048),41 (14 -- -42)
Pomorskie,8287 (5091 -- 13907),Likely increasing,1.1 (0.98 -- 1.3),0.034 (-0.0043 -- 0.08),20 (8.7 -- -160)
Rhineland-Palatinate,10728 (5713 -- 21149),Likely increasing,1.1 (0.94 -- 1.4),0.04 (-0.017 -- 0.1),17 (6.8 -- -42)
Saarland,3269 (1282 -- 7069),Likely increasing,1.1 (0.72 -- 1.4),0.025 (-0.082 -- 0.1),28 (6.8 -- -8.4)
Saxony,73947 (31877 -- 169669),Likely increasing,1.2 (0.96 -- 1.4),0.06 (-0.01 -- 0.12),12 (5.9 -- -68)
Saxony-Anhalt,22948 (11559 -- 45564),Increasing,1.3 (1 -- 1.5),0.069 (0.0038 -- 0.12),10 (5.8 -- 180)
Schleswig-Holstein,3321 (1732 -- 6454),Likely increasing,1.1 (0.85 -- 1.3),0.023 (-0.04 -- 0.08),30 (8.7 -- -17)
Thuringia,17669 (9494 -- 32123),Likely increasing,1.2 (0.98 -- 1.3),0.041 (-0.0062 -- 0.074),17 (9.4 -- -110)
Warmińsko-Mazurskie,4135 (2391 -- 7799),Likely increasing,1 (0.87 -- 1.2),0.011 (-0.036 -- 0.066),63 (10 -- -19)
Wielkopolskie,12496 (7497 -- 20354),Likely increasing,1.1 (0.96 -- 1.3),0.034 (-0.012 -- 0.074),20 (9.4 -- -58)
Zachodniopomorskie,5799 (3754 -- 9169),Likely increasing,1.1 (0.93 -- 1.2),0.017 (-0.021 -- 0.049),40 (14 -- -34)
Łódzkie,7155 (4062 -- 13089),Likely increasing,1.1 (0.89 -- 1.3),0.015 (-0.032 -- 0.076),46 (9.1 -- -21)
Śląskie,16537 (10523 -- 26700),Increasing,1.2 (1 -- 1.3),0.043 (0.0024 -- 0.082),16 (8.5 -- 290)
Świętokrzyskie,2513 (1471 -- 4344),Likely increasing,1.1 (0.91 -- 1.3),0.024 (-0.024 -- 0.071),29 (9.7 -- -28)
