region,estimate,median,mean,sd,lower_90,lower_50,lower_20,upper_20,upper_50,upper_90,metric,Expected change in daily cases,prob_control
Germany,348789 (152548 -- 757590),348789,385742,194091,152548,254837,311613,386238,468345,757590,New confirmed cases by infection date,Likely increasing,0.2
Poland,118699 (80018 -- 185212),118699,124111,33972,80018,100607,111642,127055,141329,185212,New confirmed cases by infection date,Likely increasing,0.16
Saxony,73947 (31877 -- 169669),73947,84461,47583,31877,54629,65521,83883,103188,169669,New confirmed cases by infection date,Likely increasing,0.072
Bavaria,62399 (25636 -- 127497),62399,67862,33029,25636,44525,55497,69662,83887,127497,New confirmed cases by infection date,Stable,0.46
Baden-Wurttemberg,51467 (22156 -- 116189),51467,58254,33923,22156,36840,44968,57971,70743,116189,New confirmed cases by infection date,Likely increasing,0.19
North Rhine-Westphalia,41678 (20211 -- 85390),41678,45839,21989,20211,30867,37466,46179,55981,85390,New confirmed cases by infection date,Likely increasing,0.22
Saxony-Anhalt,22948 (11559 -- 45564),22948,25129,11768,11559,17754,20856,25172,29649,45564,New confirmed cases by infection date,Increasing,0.04
Thuringia,17669 (9494 -- 32123),17669,18784,7297,9494,14005,16258,19104,21969,32123,New confirmed cases by infection date,Likely increasing,0.076
Lower Saxony,17280 (8971 -- 32328),17280,18590,7646,8971,13407,15786,19063,22263,32328,New confirmed cases by infection date,Likely increasing,0.095
Brandenburg,17031 (7920 -- 34288),17031,18653,8577,7920,12722,15302,18919,22852,34288,New confirmed cases by infection date,Likely increasing,0.2
Śląskie,16537 (10523 -- 26700),16537,17315,5155,10523,13810,15542,17758,19886,26700,New confirmed cases by infection date,Increasing,0.044
Mazowieckie,14690 (9265 -- 23792),14690,15374,4438,9265,12371,13791,15794,17844,23792,New confirmed cases by infection date,Likely decreasing,0.78
Hesse,13038 (6745 -- 25481),13038,14298,7515,6745,9958,11847,14419,17047,25481,New confirmed cases by infection date,Likely increasing,0.29
Dolnośląskie,12727 (7703 -- 22473),12727,13655,4757,7703,10374,11791,13849,16089,22473,New confirmed cases by infection date,Likely increasing,0.053
Wielkopolskie,12496 (7497 -- 20354),12496,13046,4123,7497,10241,11568,13419,15225,20354,New confirmed cases by infection date,Likely increasing,0.1
Berlin,11787 (4821 -- 25589),11787,12950,6667,4821,8511,10427,13156,15757,25589,New confirmed cases by infection date,Likely increasing,0.24
Rhineland-Palatinate,10728 (5713 -- 21149),10728,11633,4824,5713,8396,9796,11760,13687,21149,New confirmed cases by infection date,Likely increasing,0.11
Małopolskie,10149 (6397 -- 17009),10149,10685,3371,6397,8264,9349,10972,12413,17009,New confirmed cases by infection date,Likely increasing,0.12
Pomorskie,8287 (5091 -- 13907),8287,8753,2892,5091,6786,7667,8938,10120,13907,New confirmed cases by infection date,Likely increasing,0.072
Łódzkie,7155 (4062 -- 13089),7155,7752,3119,4062,5629,6583,7852,9179,13089,New confirmed cases by infection date,Likely increasing,0.3
Mecklenburg-Vorpommern,6862 (3812 -- 12132),6862,7264,2645,3812,5496,6327,7420,8496,12132,New confirmed cases by infection date,Increasing,0.048
Kujawsko-Pomorskie,6326 (3731 -- 10594),6326,6657,2159,3731,5165,5870,6829,7841,10594,New confirmed cases by infection date,Likely increasing,0.18
Zachodniopomorskie,5799 (3754 -- 9169),5799,6026,1665,3754,4861,5444,6200,6925,9169,New confirmed cases by infection date,Likely increasing,0.21
Opolskie,4723 (2729 -- 8040),4723,4990,1690,2729,3865,4435,5097,5800,8040,New confirmed cases by infection date,Likely increasing,0.071
Lubelskie,4167 (2293 -- 7961),4167,4822,5795,2293,3233,3849,4584,5401,7961,New confirmed cases by infection date,Likely decreasing,0.92
Warmińsko-Mazurskie,4135 (2391 -- 7799),4135,4520,1920,2391,3281,3800,4538,5310,7799,New confirmed cases by infection date,Likely increasing,0.33
Podkarpackie,4099 (2464 -- 7055),4099,4353,1476,2464,3318,3785,4465,5133,7055,New confirmed cases by infection date,Stable,0.42
Lubuskie,3880 (2437 -- 6643),3880,4116,1359,2437,3161,3584,4217,4759,6643,New confirmed cases by infection date,Increasing,0.028
Hamburg,3540 (1891 -- 6765),3540,3837,1634,1891,2798,3238,3872,4506,6765,New confirmed cases by infection date,Likely increasing,0.15
Schleswig-Holstein,3321 (1732 -- 6454),3321,3605,1511,1732,2550,3020,3657,4353,6454,New confirmed cases by infection date,Likely increasing,0.25
Saarland,3269 (1282 -- 7069),3269,3632,1957,1282,2312,2853,3717,4564,7069,New confirmed cases by infection date,Likely increasing,0.33
