Region,New confirmed cases by infection date,Expected change in daily cases,Effective reproduction no.,Rate of growth,Doubling/halving time (days)
Baden-Wurttemberg,6319 (3888 -- 10916),Likely increasing,1.2 (0.99 -- 1.4),0.046 (-0.0024 -- 0.1),15 (6.6 -- -290)
Bavaria,8495 (4916 -- 15555),Likely increasing,1.1 (0.95 -- 1.3),0.036 (-0.016 -- 0.091),19 (7.6 -- -45)
Berlin,2127 (1110 -- 4567),Likely increasing,1.1 (0.91 -- 1.4),0.031 (-0.024 -- 0.11),22 (6.4 -- -29)
Brandenburg,1647 (727 -- 4184),Likely increasing,1.2 (0.88 -- 1.7),0.051 (-0.034 -- 0.18),14 (3.8 -- -20)
Bremen,244 (156 -- 386),Likely decreasing,0.99 (0.9 -- 1.1),-0.0021 (-0.027 -- 0.021),-330 (33 -- -25)
Dolnośląskie,7100 (4164 -- 12229),Likely increasing,1.2 (1 -- 1.4),0.053 (-0.00011 -- 0.11),13 (6.4 -- -6400)
Germany,43089 (28619 -- 72644),Likely increasing,1.1 (0.98 -- 1.4),0.037 (-0.0043 -- 0.11),19 (6.5 -- -160)
Hamburg,1168 (723 -- 2074),Likely increasing,1.1 (0.93 -- 1.2),0.019 (-0.018 -- 0.065),36 (11 -- -38)
Hesse,3725 (2290 -- 6463),Likely increasing,1.1 (0.96 -- 1.3),0.035 (-0.012 -- 0.089),20 (7.7 -- -59)
Kujawsko-Pomorskie,4611 (2872 -- 7778),Likely increasing,1.1 (0.97 -- 1.3),0.035 (-0.0085 -- 0.09),20 (7.7 -- -82)
Lower Saxony,2757 (1837 -- 4429),Stable,0.99 (0.9 -- 1.1),-0.0014 (-0.029 -- 0.033),-500 (21 -- -24)
Lubelskie,2555 (1657 -- 4013),Increasing,1.1 (1 -- 1.3),0.038 (0.0034 -- 0.077),18 (9 -- 210)
Lubuskie,2754 (1603 -- 5114),Likely increasing,1.1 (0.94 -- 1.3),0.035 (-0.016 -- 0.085),20 (8.2 -- -44)
Mazowieckie,15622 (9848 -- 25330),Likely increasing,1.1 (0.98 -- 1.4),0.039 (-0.005 -- 0.094),18 (7.4 -- -140)
Małopolskie,8352 (4773 -- 14103),Increasing,1.2 (1 -- 1.5),0.062 (0.007 -- 0.12),11 (5.7 -- 99)
Mecklenburg-Vorpommern,560 (342 -- 956),Stable,1 (0.86 -- 1.2),0.0017 (-0.039 -- 0.05),400 (14 -- -18)
North Rhine-Westphalia,8917 (5606 -- 15221),Likely increasing,1.1 (0.96 -- 1.3),0.031 (-0.01 -- 0.085),22 (8.2 -- -66)
Opolskie,1727 (995 -- 2976),Increasing,1.2 (1 -- 1.5),0.063 (0.0093 -- 0.12),11 (5.7 -- 74)
Podkarpackie,5314 (2470 -- 13103),Likely increasing,1.2 (0.86 -- 1.8),0.046 (-0.04 -- 0.19),15 (3.6 -- -17)
Podlaskie,1613 (1090 -- 2404),Likely increasing,1.1 (0.95 -- 1.2),0.019 (-0.014 -- 0.045),37 (15 -- -50)
Poland,87861 (55568 -- 140806),Increasing,1.2 (1 -- 1.4),0.046 (0.0014 -- 0.1),15 (6.7 -- 480)
Pomorskie,5236 (3321 -- 8646),Likely increasing,1.1 (0.9 -- 1.3),0.021 (-0.027 -- 0.079),34 (8.7 -- -26)
Rhineland-Palatinate,1152 (666 -- 2233),Stable,1 (0.88 -- 1.2),0.0018 (-0.033 -- 0.059),380 (12 -- -21)
Saarland,279 (154 -- 470),Likely decreasing,0.95 (0.83 -- 1.1),-0.014 (-0.048 -- 0.019),-50 (37 -- -15)
Saxony,3396 (1915 -- 6188),Likely increasing,1.1 (0.95 -- 1.4),0.038 (-0.014 -- 0.11),18 (6.6 -- -50)
Saxony-Anhalt,1866 (924 -- 4162),Likely increasing,1.1 (0.9 -- 1.5),0.037 (-0.028 -- 0.13),19 (5.2 -- -25)
Schleswig-Holstein,834 (522 -- 1459),Likely increasing,1 (0.92 -- 1.2),0.0094 (-0.022 -- 0.062),73 (11 -- -31)
Thuringia,2445 (1535 -- 4850),Likely increasing,1.2 (0.98 -- 1.5),0.043 (-0.0042 -- 0.13),16 (5.1 -- -160)
Warmińsko-Mazurskie,3670 (2060 -- 6609),Likely increasing,1 (0.83 -- 1.3),0.01 (-0.046 -- 0.076),67 (9.1 -- -15)
Wielkopolskie,8251 (5108 -- 14741),Increasing,1.2 (1 -- 1.5),0.06 (0.0061 -- 0.13),12 (5.5 -- 110)
Zachodniopomorskie,2356 (1365 -- 4313),Likely increasing,1.1 (0.92 -- 1.4),0.034 (-0.022 -- 0.1),20 (6.8 -- -31)
Łódzkie,4991 (3017 -- 8610),Likely increasing,1.2 (0.98 -- 1.4),0.046 (-0.0056 -- 0.1),15 (6.7 -- -120)
Śląskie,14448 (8662 -- 24671),Increasing,1.3 (1.1 -- 1.5),0.067 (0.019 -- 0.13),10 (5.3 -- 37)
Świętokrzyskie,2036 (1239 -- 3425),Likely increasing,1.2 (0.99 -- 1.4),0.049 (-0.0022 -- 0.097),14 (7.1 -- -320)
