Region,New confirmed cases by infection date,Expected change in daily cases,Effective reproduction no.,Rate of growth,Doubling/halving time (days)
Baden-Wurttemberg,4382 (747 -- 16532),Likely decreasing,0.84 (0.51 -- 1.1),-0.045 (-0.15 -- 0.026),-15 (27 -- -4.8)
Bavaria,12021 (2665 -- 35497),Likely decreasing,0.91 (0.63 -- 1.1),-0.026 (-0.11 -- 0.031),-26 (22 -- -6.3)
Berlin,4820 (1056 -- 14202),Likely decreasing,0.96 (0.68 -- 1.2),-0.01 (-0.095 -- 0.042),-67 (16 -- -7.3)
Brandenburg,6140 (811 -- 26973),Likely decreasing,0.93 (0.52 -- 1.2),-0.02 (-0.14 -- 0.045),-35 (15 -- -4.8)
Bremen,474 (143 -- 1677),Stable,1 (0.77 -- 1.3),0.0037 (-0.064 -- 0.067),190 (10 -- -11)
Dolnośląskie,1398 (324 -- 4692),Likely decreasing,0.95 (0.64 -- 1.2),-0.014 (-0.1 -- 0.05),-51 (14 -- -6.6)
Germany,63561 (23940 -- 149501),Likely decreasing,0.87 (0.66 -- 1.1),-0.036 (-0.099 -- 0.022),-19 (32 -- -7)
Hamburg,1552 (240 -- 8271),Likely decreasing,0.93 (0.59 -- 1.3),-0.02 (-0.12 -- 0.075),-35 (9.3 -- -5.8)
Hesse,5144 (1520 -- 13764),Likely decreasing,0.9 (0.64 -- 1.1),-0.029 (-0.11 -- 0.036),-24 (19 -- -6.5)
Kujawsko-Pomorskie,5174 (2103 -- 12459),Stable,1 (0.87 -- 1.2),-0.0011 (-0.038 -- 0.053),-630 (13 -- -18)
Lower Saxony,11023 (3983 -- 29790),Likely increasing,1 (0.84 -- 1.2),0.0081 (-0.044 -- 0.048),86 (14 -- -16)
Lubelskie,1876 (515 -- 6217),Likely decreasing,0.97 (0.67 -- 1.3),-0.0082 (-0.096 -- 0.08),-84 (8.7 -- -7.2)
Lubuskie,658 (7 -- 4072),Likely decreasing,0.89 (0.22 -- 1.4),-0.032 (-0.25 -- 0.1),-22 (6.6 -- -2.7)
Mazowieckie,9239 (3049 -- 25405),Likely increasing,1.1 (0.77 -- 1.3),0.015 (-0.065 -- 0.08),47 (8.7 -- -11)
Małopolskie,784 (57 -- 5170),Likely decreasing,0.87 (0.38 -- 1.4),-0.038 (-0.19 -- 0.1),-18 (6.9 -- -3.6)
Mecklenburg-Vorpommern,3749 (1166 -- 10649),Likely increasing,1.1 (0.84 -- 1.3),0.024 (-0.045 -- 0.078),29 (8.9 -- -15)
North Rhine-Westphalia,11759 (4199 -- 32130),Likely decreasing,0.9 (0.69 -- 1.1),-0.027 (-0.091 -- 0.04),-25 (17 -- -7.6)
Opolskie,1933 (371 -- 40143),Likely increasing,1.2 (0.86 -- 2.5),0.054 (-0.04 -- 0.35),13 (2 -- -18)
Podkarpackie,1382 (360 -- 9589),Stable,1 (0.68 -- 1.7),0.00093 (-0.093 -- 0.17),740 (4.1 -- -7.5)
Podlaskie,1913 (535 -- 9087),Stable,1 (0.76 -- 1.4),0.0083 (-0.068 -- 0.11),84 (6.6 -- -10)
Poland,30901 (10551 -- 89741),Stable,0.97 (0.72 -- 1.3),-0.0073 (-0.08 -- 0.085),-95 (8.1 -- -8.7)
Pomorskie,2840 (351 -- 23128),Stable,0.98 (0.52 -- 1.7),-0.0061 (-0.14 -- 0.17),-110 (4 -- -4.9)
Rhineland-Palatinate,7117 (1422 -- 32805),Likely decreasing,0.94 (0.65 -- 1.1),-0.015 (-0.1 -- 0.037),-45 (19 -- -6.8)
Saarland,784 (109 -- 4989),Likely decreasing,0.93 (0.57 -- 1.4),-0.021 (-0.13 -- 0.11),-34 (6.4 -- -5.3)
Saxony,8878 (1593 -- 47620),Likely decreasing,0.89 (0.57 -- 1.5),-0.032 (-0.13 -- 0.12),-22 (5.8 -- -5.4)
Saxony-Anhalt,5086 (468 -- 34011),Likely decreasing,0.89 (0.49 -- 1.2),-0.031 (-0.15 -- 0.054),-22 (13 -- -4.5)
Schleswig-Holstein,3265 (797 -- 10803),Stable,1 (0.66 -- 1.3),0.00028 (-0.098 -- 0.069),2500 (10 -- -7.1)
Thuringia,1618 (179 -- 7173),Likely decreasing,0.78 (0.41 -- 1.1),-0.062 (-0.18 -- 0.03),-11 (23 -- -3.8)
Warmińsko-Mazurskie,1407 (188 -- 4688),Likely decreasing,0.94 (0.55 -- 1.2),-0.017 (-0.13 -- 0.049),-41 (14 -- -5.3)
Wielkopolskie,3023 (1007 -- 6542),Likely decreasing,0.96 (0.73 -- 1.1),-0.012 (-0.076 -- 0.039),-56 (18 -- -9.1)
Zachodniopomorskie,1938 (450 -- 6099),Likely decreasing,0.97 (0.66 -- 1.2),-0.0078 (-0.097 -- 0.055),-89 (13 -- -7.2)
Łódzkie,1833 (64 -- 37295),Likely decreasing,0.84 (0.28 -- 1.9),-0.044 (-0.23 -- 0.22),-16 (3.1 -- -3.1)
Śląskie,1631 (235 -- 4714),Likely decreasing,0.92 (0.53 -- 1.2),-0.023 (-0.14 -- 0.055),-30 (13 -- -4.9)
Świętokrzyskie,2547 (566 -- 22020),Likely increasing,1.1 (0.79 -- 1.8),0.034 (-0.058 -- 0.21),21 (3.4 -- -12)
