region,estimate,median,mean,sd,lower_90,lower_50,lower_20,upper_20,upper_50,upper_90,metric,Expected change in daily cases,prob_control
Germany,63561 (23940 -- 149501),63561,73076,50503,23940,43985,55851,71769,90111,149501,New confirmed cases by infection date,Likely decreasing,0.88
Poland,30901 (10551 -- 89741),30901,39095,39686,10551,20985,27089,36015,44847,89741,New confirmed cases by infection date,Stable,0.59
Bavaria,12021 (2665 -- 35497),12021,15261,16700,2665,7320,10086,14528,19570,35497,New confirmed cases by infection date,Likely decreasing,0.8
North Rhine-Westphalia,11759 (4199 -- 32130),11759,14333,11826,4199,7741,10036,13548,17150,32130,New confirmed cases by infection date,Likely decreasing,0.81
Lower Saxony,11023 (3983 -- 29790),11023,13327,10932,3983,7598,9561,12699,15837,29790,New confirmed cases by infection date,Likely increasing,0.33
Mazowieckie,9239 (3049 -- 25405),9239,11208,8633,3049,6288,7972,10792,13713,25405,New confirmed cases by infection date,Likely increasing,0.34
Saxony,8878 (1593 -- 47620),8878,18275,105288,1593,4718,7048,11277,17062,47620,New confirmed cases by infection date,Likely decreasing,0.76
Rhineland-Palatinate,7117 (1422 -- 32805),7117,11236,15337,1422,3870,5677,8677,13120,32805,New confirmed cases by infection date,Likely decreasing,0.7
Brandenburg,6140 (811 -- 26973),6140,9105,11039,811,3031,4770,7875,11585,26973,New confirmed cases by infection date,Likely decreasing,0.66
Kujawsko-Pomorskie,5174 (2103 -- 12459),5174,6131,4406,2103,3781,4560,5801,7215,12459,New confirmed cases by infection date,Stable,0.54
Hesse,5144 (1520 -- 13764),5144,6175,4914,1520,3230,4327,5988,7566,13764,New confirmed cases by infection date,Likely decreasing,0.82
Saxony-Anhalt,5086 (468 -- 34011),5086,10417,39585,468,2173,3739,6737,11069,34011,New confirmed cases by infection date,Likely decreasing,0.71
Berlin,4820 (1056 -- 14202),4820,5909,5005,1056,2806,4001,5737,7405,14202,New confirmed cases by infection date,Likely decreasing,0.65
Baden-Wurttemberg,4382 (747 -- 16532),4382,5930,6304,747,2411,3477,5281,7309,16532,New confirmed cases by infection date,Likely decreasing,0.89
Mecklenburg-Vorpommern,3749 (1166 -- 10649),3749,4697,4635,1166,2450,3215,4325,5509,10649,New confirmed cases by infection date,Likely increasing,0.22
Schleswig-Holstein,3265 (797 -- 10803),3265,4378,4627,797,1985,2782,3905,5381,10803,New confirmed cases by infection date,Stable,0.5
Wielkopolskie,3023 (1007 -- 6542),3023,3799,11661,1007,2118,2661,3381,4145,6542,New confirmed cases by infection date,Likely decreasing,0.79
Pomorskie,2840 (351 -- 23128),2840,10454,81010,351,1490,2259,3512,5616,23128,New confirmed cases by infection date,Stable,0.57
Świętokrzyskie,2547 (566 -- 22020),2547,8685,45361,566,1365,2032,3294,5369,22020,New confirmed cases by infection date,Likely increasing,0.27
Zachodniopomorskie,1938 (450 -- 6099),1938,2711,6577,450,1225,1654,2263,2874,6099,New confirmed cases by infection date,Likely decreasing,0.67
Opolskie,1933 (371 -- 40143),1933,16993,163384,371,879,1380,2755,5388,40143,New confirmed cases by infection date,Likely increasing,0.22
Podlaskie,1913 (535 -- 9087),1913,3105,5874,535,1121,1526,2353,3365,9087,New confirmed cases by infection date,Stable,0.41
Lubelskie,1876 (515 -- 6217),1876,2751,6336,515,1248,1642,2176,2813,6217,New confirmed cases by infection date,Likely decreasing,0.64
Łódzkie,1833 (64 -- 37295),1833,37170,1061530,64,578,1204,2844,5420,37295,New confirmed cases by infection date,Likely decreasing,0.67
Śląskie,1631 (235 -- 4714),1631,1984,2069,235,960,1339,1922,2410,4714,New confirmed cases by infection date,Likely decreasing,0.77
Thuringia,1618 (179 -- 7173),1618,2695,6689,179,810,1286,2076,3127,7173,New confirmed cases by infection date,Likely decreasing,0.89
Hamburg,1552 (240 -- 8271),1552,2913,9064,240,776,1186,1976,3009,8271,New confirmed cases by infection date,Likely decreasing,0.69
Warmińsko-Mazurskie,1407 (188 -- 4688),1407,1907,3282,188,813,1154,1694,2223,4688,New confirmed cases by infection date,Likely decreasing,0.79
