Region,New confirmed cases by infection date,Expected change in daily cases,Effective reproduction no.,Rate of growth,Doubling/halving time (days)
Baden-Wurttemberg,1175 (303 -- 4892),Likely decreasing,0.91 (0.66 -- 1.2),-0.023 (-0.098 -- 0.048),-30 (15 -- -7.1)
Bavaria,1489 (337 -- 4202),Likely decreasing,0.89 (0.62 -- 1.1),-0.03 (-0.11 -- 0.023),-23 (31 -- -6.3)
Berlin,679 (106 -- 2492),Stable,0.99 (0.63 -- 1.2),-0.0015 (-0.11 -- 0.064),-480 (11 -- -6.4)
Brandenburg,606 (114 -- 2580),Likely decreasing,0.98 (0.65 -- 1.3),-0.0067 (-0.1 -- 0.074),-100 (9.4 -- -6.8)
Bremen,57 (0 -- 416),Likely decreasing,0.87 (0.3 -- 1.2),-0.036 (-0.22 -- 0.054),-19 (13 -- -3.2)
Dolnośląskie,38 (1 -- 286),Likely decreasing,0.86 (0.31 -- 1.3),-0.04 (-0.22 -- 0.086),-17 (8.1 -- -3.2)
Germany,10267 (3061 -- 25310),Likely decreasing,0.92 (0.71 -- 1.1),-0.022 (-0.085 -- 0.02),-31 (35 -- -8.1)
Hamburg,493 (25 -- 2479),Likely decreasing,0.92 (0.39 -- 1.2),-0.022 (-0.19 -- 0.063),-31 (11 -- -3.7)
Hesse,388 (30 -- 1513),Likely decreasing,0.87 (0.45 -- 1.1),-0.038 (-0.17 -- 0.022),-18 (31 -- -4.1)
Kujawsko-Pomorskie,13 (0 -- 476),Likely decreasing,0.79 (0.22 -- 1.8),-0.061 (-0.25 -- 0.19),-11 (3.6 -- -2.7)
Lower Saxony,3363 (1056 -- 10104),Stable,0.99 (0.78 -- 1.2),-0.0027 (-0.063 -- 0.051),-260 (14 -- -11)
Lubelskie,17 (1 -- 135),Likely decreasing,0.82 (0.48 -- 1.2),-0.051 (-0.15 -- 0.06),-14 (12 -- -4.5)
Lubuskie,76 (2 -- 1901),Stable,0.93 (0.35 -- 1.9),-0.019 (-0.2 -- 0.23),-37 (3 -- -3.4)
Mazowieckie,697 (93 -- 7458),Likely increasing,1.1 (0.66 -- 1.9),0.032 (-0.1 -- 0.22),22 (3.1 -- -7)
Małopolskie,55 (4 -- 1729),Likely decreasing,0.91 (0.51 -- 1.9),-0.025 (-0.15 -- 0.22),-28 (3.1 -- -4.7)
Mecklenburg-Vorpommern,272 (60 -- 1187),Likely decreasing,0.91 (0.68 -- 1.3),-0.024 (-0.095 -- 0.075),-28 (9.3 -- -7.3)
North Rhine-Westphalia,2265 (678 -- 5742),Likely decreasing,0.93 (0.69 -- 1.1),-0.018 (-0.09 -- 0.031),-38 (22 -- -7.7)
Opolskie,42 (2 -- 1067),Stable,0.96 (0.43 -- 1.9),-0.011 (-0.18 -- 0.21),-65 (3.3 -- -3.9)
Podkarpackie,137 (6 -- 7074),Likely increasing,1.2 (0.6 -- 2.7),0.041 (-0.12 -- 0.4),17 (1.7 -- -5.9)
Podlaskie,7 (0 -- 118),Likely decreasing,0.82 (0.38 -- 1.4),-0.05 (-0.19 -- 0.11),-14 (6.4 -- -3.6)
Poland,770 (209 -- 3444),Likely decreasing,0.93 (0.63 -- 1.3),-0.019 (-0.11 -- 0.087),-37 (8 -- -6.4)
Pomorskie,18 (0 -- 375),Likely decreasing,0.77 (0.35 -- 1.5),-0.065 (-0.2 -- 0.13),-11 (5.3 -- -3.5)
Rhineland-Palatinate,1032 (368 -- 4156),Stable,0.99 (0.83 -- 1.4),-0.0018 (-0.049 -- 0.1),-380 (6.7 -- -14)
Saarland,138 (10 -- 645),Likely decreasing,0.86 (0.49 -- 1.2),-0.039 (-0.15 -- 0.05),-18 (14 -- -4.5)
Saxony,206 (13 -- 1118),Likely decreasing,0.75 (0.35 -- 1.1),-0.073 (-0.21 -- 0.024),-9.5 (29 -- -3.4)
Saxony-Anhalt,465 (96 -- 1800),Likely decreasing,0.93 (0.69 -- 1.3),-0.02 (-0.089 -- 0.065),-35 (11 -- -7.7)
Schleswig-Holstein,436 (88 -- 1624),Likely decreasing,0.95 (0.67 -- 1.2),-0.014 (-0.095 -- 0.046),-48 (15 -- -7.3)
Thuringia,1472 (398 -- 6649),Stable,1 (0.8 -- 1.4),-0.0011 (-0.055 -- 0.094),-660 (7.4 -- -13)
Warmińsko-Mazurskie,2 (0 -- 574),Likely decreasing,0.76 (0.32 -- 2.2),-0.067 (-0.22 -- 0.29),-10 (2.4 -- -3.2)
Wielkopolskie,12 (0 -- 101),Likely decreasing,0.74 (0.14 -- 1.1),-0.075 (-0.29 -- 0.038),-9.3 (18 -- -2.4)
Zachodniopomorskie,2 (0 -- 53),Likely decreasing,0.68 (0.25 -- 1.3),-0.092 (-0.24 -- 0.087),-7.5 (8 -- -2.9)
Łódzkie,15 (1 -- 208),Likely decreasing,0.81 (0.53 -- 1.3),-0.055 (-0.14 -- 0.089),-13 (7.8 -- -5)
Śląskie,22 (1 -- 104),Likely decreasing,0.8 (0.4 -- 1.1),-0.056 (-0.19 -- 0.024),-12 (29 -- -3.7)
Świętokrzyskie,30 (0 -- 1147),Likely decreasing,0.88 (0.38 -- 2.1),-0.034 (-0.19 -- 0.27),-21 (2.5 -- -3.6)
