Region,New confirmed cases by infection date,Expected change in daily cases,Effective reproduction no.,Rate of growth,Doubling/halving time (days)
Baden-Wurttemberg,15220 (6399 -- 33968),Likely decreasing,0.83 (0.6 -- 1.1),-0.049 (-0.12 -- 0.017),-14 (42 -- -5.8)
Bavaria,13423 (6008 -- 32424),Likely decreasing,0.81 (0.6 -- 1.1),-0.055 (-0.12 -- 0.026),-13 (27 -- -6)
Berlin,7517 (3296 -- 17204),Likely decreasing,0.97 (0.76 -- 1.2),-0.0088 (-0.068 -- 0.045),-79 (15 -- -10)
Brandenburg,7498 (3436 -- 16335),Likely decreasing,0.92 (0.69 -- 1.2),-0.023 (-0.09 -- 0.051),-30 (14 -- -7.7)
Bremen,1229 (503 -- 2981),Stable,1 (0.78 -- 1.3),0.012 (-0.062 -- 0.082),60 (8.4 -- -11)
Dolnośląskie,5168 (3029 -- 9542),Likely decreasing,0.84 (0.68 -- 1),-0.045 (-0.094 -- 0.0043),-15 (160 -- -7.4)
Germany,117555 (50483 -- 265194),Likely decreasing,0.86 (0.65 -- 1.1),-0.039 (-0.1 -- 0.027),-18 (25 -- -6.8)
Hamburg,3910 (2209 -- 6843),Likely increasing,1.1 (0.94 -- 1.2),0.019 (-0.015 -- 0.057),37 (12 -- -45)
Hesse,5529 (2659 -- 11387),Likely decreasing,0.86 (0.67 -- 1.1),-0.038 (-0.097 -- 0.016),-18 (42 -- -7.2)
Kujawsko-Pomorskie,3233 (2006 -- 5733),Likely decreasing,0.89 (0.75 -- 1.1),-0.031 (-0.07 -- 0.016),-22 (43 -- -9.8)
Lower Saxony,9949 (3503 -- 23735),Stable,0.99 (0.72 -- 1.2),-0.0031 (-0.079 -- 0.051),-220 (13 -- -8.8)
Lubelskie,1407 (862 -- 2431),Likely decreasing,0.85 (0.72 -- 1),-0.042 (-0.082 -- 0.0029),-16 (240 -- -8.4)
Lubuskie,1869 (1098 -- 3124),Likely decreasing,0.88 (0.73 -- 1),-0.034 (-0.079 -- 0.0066),-20 (110 -- -8.8)
Mazowieckie,7687 (4875 -- 12629),Decreasing,0.86 (0.74 -- 0.98),-0.039 (-0.073 -- -0.0049),-18 (-140 -- -9.5)
Małopolskie,5687 (3404 -- 9986),Likely decreasing,0.88 (0.75 -- 1),-0.032 (-0.073 -- 0.011),-21 (61 -- -9.5)
Mecklenburg-Vorpommern,3822 (2075 -- 7154),Likely decreasing,0.94 (0.77 -- 1.2),-0.017 (-0.066 -- 0.042),-40 (17 -- -11)
North Rhine-Westphalia,21830 (10115 -- 47011),Likely decreasing,0.9 (0.68 -- 1.1),-0.027 (-0.093 -- 0.033),-25 (21 -- -7.5)
Opolskie,2037 (1113 -- 3856),Likely decreasing,0.86 (0.69 -- 1.1),-0.038 (-0.089 -- 0.015),-18 (47 -- -7.8)
Podkarpackie,1489 (829 -- 2711),Likely decreasing,0.82 (0.61 -- 1),-0.05 (-0.11 -- 0.0046),-14 (150 -- -6.1)
Podlaskie,655 (385 -- 1270),Decreasing,0.82 (0.7 -- 0.97),-0.051 (-0.088 -- -0.0074),-14 (-94 -- -7.9)
Poland,61503 (39337 -- 99538),Decreasing,0.88 (0.76 -- 0.99),-0.035 (-0.069 -- -0.0016),-20 (-440 -- -10)
Pomorskie,4386 (2669 -- 7719),Likely decreasing,0.91 (0.77 -- 1.1),-0.025 (-0.067 -- 0.014),-27 (51 -- -10)
Rhineland-Palatinate,3675 (1658 -- 7814),Likely decreasing,0.84 (0.62 -- 1.1),-0.047 (-0.11 -- 0.017),-15 (40 -- -6.3)
Saarland,1005 (503 -- 2005),Likely decreasing,0.84 (0.63 -- 1.1),-0.044 (-0.11 -- 0.036),-16 (19 -- -6.4)
Saxony,11237 (3558 -- 34713),Likely decreasing,0.78 (0.51 -- 1.1),-0.064 (-0.15 -- 0.022),-11 (31 -- -4.8)
Saxony-Anhalt,7497 (3259 -- 16466),Likely decreasing,0.86 (0.64 -- 1.1),-0.038 (-0.11 -- 0.026),-18 (27 -- -6.5)
Schleswig-Holstein,3004 (1798 -- 5153),Likely increasing,1 (0.88 -- 1.2),0.0063 (-0.032 -- 0.05),110 (14 -- -21)
Thuringia,9962 (4576 -- 19796),Likely decreasing,0.91 (0.7 -- 1.1),-0.024 (-0.087 -- 0.022),-29 (32 -- -7.9)
Warmińsko-Mazurskie,2286 (1298 -- 4119),Likely decreasing,0.89 (0.72 -- 1),-0.031 (-0.08 -- 0.012),-22 (56 -- -8.6)
Wielkopolskie,5889 (3726 -- 9546),Likely decreasing,0.89 (0.74 -- 1),-0.032 (-0.074 -- 0.0084),-22 (82 -- -9.4)
Zachodniopomorskie,3352 (2204 -- 5572),Likely decreasing,0.92 (0.79 -- 1.1),-0.023 (-0.06 -- 0.017),-30 (40 -- -12)
Łódzkie,3589 (2088 -- 6217),Likely decreasing,0.88 (0.72 -- 1),-0.034 (-0.081 -- 0.011),-20 (62 -- -8.5)
Śląskie,7406 (4574 -- 12290),Likely decreasing,0.86 (0.73 -- 1),-0.04 (-0.078 -- 0.0027),-17 (260 -- -8.8)
Świętokrzyskie,1339 (833 -- 2249),Likely decreasing,0.87 (0.74 -- 1),-0.036 (-0.073 -- 0.0021),-19 (320 -- -9.5)
