region,estimate,median,mean,sd,lower_90,lower_50,lower_20,upper_20,upper_50,upper_90,metric,Expected change in daily cases,prob_control
Saarland,5278 (25 -- 837413),5278,167663,641774,25,365,1773,16369,67921,837413,New confirmed cases by infection date,Likely increasing,0.16
Germany,2034 (599 -- 5016),2034,2330,1551,599,1346,1757,2314,2904,5016,New confirmed cases by infection date,Likely decreasing,0.94
Baden-Wurttemberg,961 (242 -- 3155),961,1271,1286,242,614,815,1118,1493,3155,New confirmed cases by infection date,Likely decreasing,0.73
Poland,609 (191 -- 1506),609,709,612,191,416,537,683,852,1506,New confirmed cases by infection date,Decreasing,0.96
Hesse,552 (185 -- 3923),552,1295,4187,185,358,462,667,970,3923,New confirmed cases by infection date,Likely decreasing,0.73
North Rhine-Westphalia,532 (163 -- 1616),532,678,622,163,340,449,631,809,1616,New confirmed cases by infection date,Likely decreasing,0.89
Bavaria,294 (23 -- 965),294,383,409,23,150,236,365,496,965,New confirmed cases by infection date,Likely decreasing,0.93
Lower Saxony,132 (10 -- 483),132,179,217,10,63,102,167,231,483,New confirmed cases by infection date,Likely decreasing,0.93
Brandenburg,131 (7 -- 771),131,246,575,7,70,106,163,233,771,New confirmed cases by infection date,Likely decreasing,0.8
Rhineland-Palatinate,120 (0 -- 767),120,256,937,0,25,68,182,294,767,New confirmed cases by infection date,Likely decreasing,0.9
Małopolskie,91 (17 -- 489),91,161,306,17,55,75,111,154,489,New confirmed cases by infection date,Likely decreasing,0.88
Lubelskie,89 (18 -- 383),89,313,2333,18,55,73,105,144,383,New confirmed cases by infection date,Likely decreasing,0.89
Bremen,82 (6 -- 2157),82,1988,32681,6,33,57,126,265,2157,New confirmed cases by infection date,Stable,0.46
Mazowieckie,77 (17 -- 243),77,108,220,17,47,66,90,115,243,New confirmed cases by infection date,Likely decreasing,0.94
Hamburg,73 (8 -- 1711),73,23563,173771,8,35,57,91,145,1711,New confirmed cases by infection date,Likely decreasing,0.77
Thuringia,72 (3 -- 473),72,171,606,3,29,50,96,150,473,New confirmed cases by infection date,Likely decreasing,0.86
Śląskie,72 (7 -- 427),72,130,247,7,33,55,96,141,427,New confirmed cases by infection date,Likely decreasing,0.93
Świętokrzyskie,65 (6 -- 553),65,180,693,6,29,49,86,135,553,New confirmed cases by infection date,Likely decreasing,0.83
Kujawsko-Pomorskie,58 (9 -- 628),58,191,1231,9,31,45,79,133,628,New confirmed cases by infection date,Likely decreasing,0.79
Wielkopolskie,46 (2 -- 190),46,86,669,2,20,35,57,82,190,New confirmed cases by infection date,Likely decreasing,0.94
Łódzkie,33 (3 -- 152),33,223,4467,3,16,25,43,61,152,New confirmed cases by infection date,Likely decreasing,0.92
Warmińsko-Mazurskie,32 (1 -- 495),32,1756,64514,1,12,23,44,77,495,New confirmed cases by infection date,Likely decreasing,0.79
Berlin,29 (0 -- 444),29,132,697,0,6,17,46,89,444,New confirmed cases by infection date,Likely decreasing,0.9
Mecklenburg-Vorpommern,29 (1 -- 331),29,145,901,1,10,20,42,74,331,New confirmed cases by infection date,Likely decreasing,0.81
Pomorskie,25 (0 -- 442),25,929,31912,0,1,10,44,92,442,New confirmed cases by infection date,Likely decreasing,0.85
Dolnośląskie,24 (0 -- 198),24,122,2132,0,7,16,35,62,198,New confirmed cases by infection date,Decreasing,0.95
Saxony,23 (0 -- 918),23,578,8182,0,4,12,40,96,918,New confirmed cases by infection date,Likely decreasing,0.88
Zachodniopomorskie,18 (0 -- 142),18,43,155,0,2,10,27,48,142,New confirmed cases by infection date,Decreasing,0.95
Opolskie,16 (1 -- 112),16,42,303,1,7,12,21,32,112,New confirmed cases by infection date,Likely decreasing,0.88
Podkarpackie,16 (1 -- 73),16,28,80,1,8,13,20,28,73,New confirmed cases by infection date,Decreasing,0.95
Lubuskie,14 (0 -- 469),14,219,2882,0,6,10,20,34,469,New confirmed cases by infection date,Likely decreasing,0.82
Schleswig-Holstein,8 (0 -- 201),8,102,813,0,2,5,14,30,201,New confirmed cases by infection date,Likely decreasing,0.81
Saxony-Anhalt,5 (0 -- 131),5,39,178,0,0,2,10,24,131,New confirmed cases by infection date,Likely decreasing,0.92
Saarland,2.3 (0.75 -- 7.9),2.3,3.1,2.3,0.75,1.3,1.8,2.9,4.2,7.9,Effective reproduction no.,Likely increasing,0.16
Bremen,1 (0.56 -- 2.1),1,1.2,0.6,0.56,0.9,0.97,1.1,1.3,2.1,Effective reproduction no.,Stable,0.46
Podlaskie,1 (0 -- 38),1,26,304,0,0,0,2,8,38,New confirmed cases by infection date,Likely decreasing,0.92
Baden-Wurttemberg,0.94 (0.65 -- 1.2),0.94,0.94,0.19,0.65,0.87,0.92,0.95,1,1.2,Effective reproduction no.,Likely decreasing,0.73
