region,estimate,median,mean,sd,lower_90,lower_50,lower_20,upper_20,upper_50,upper_90,metric,Expected change in daily cases,prob_control
Poland,54303 (30159 -- 90733),54303,56950,18984,30159,43812,50338,58920,67506,90733,New confirmed cases by infection date,Likely increasing,0.18
Germany,37509 (22526 -- 64959),37509,40140,14165,22526,30522,34833,41003,46915,64959,New confirmed cases by infection date,Likely increasing,0.3
Mazowieckie,10920 (6375 -- 17892),10920,11406,3699,6375,8971,10162,11792,13313,17892,New confirmed cases by infection date,Likely increasing,0.094
North Rhine-Westphalia,7208 (4221 -- 13420),7208,7839,2952,4221,5746,6633,7985,9238,13420,New confirmed cases by infection date,Likely increasing,0.32
Bavaria,7011 (3817 -- 13410),7011,7546,3147,3817,5399,6343,7602,8804,13410,New confirmed cases by infection date,Likely increasing,0.17
Śląskie,6890 (3906 -- 11868),6890,7284,2620,3906,5479,6342,7481,8560,11868,New confirmed cases by infection date,Likely increasing,0.06
Baden-Wurttemberg,5318 (2798 -- 10728),5318,5928,2712,2798,4139,4847,5946,7004,10728,New confirmed cases by infection date,Likely increasing,0.11
Pomorskie,5279 (3158 -- 9065),5279,5572,1839,3158,4322,4857,5695,6497,9065,New confirmed cases by infection date,Likely increasing,0.14
Małopolskie,4840 (2771 -- 8814),4840,5236,1983,2771,3860,4481,5298,6135,8814,New confirmed cases by infection date,Increasing,0.033
Dolnośląskie,4034 (2082 -- 7274),4034,4272,1676,2082,3127,3688,4402,5113,7274,New confirmed cases by infection date,Likely increasing,0.14
Wielkopolskie,4027 (2289 -- 7055),4027,4271,1548,2289,3233,3682,4364,5052,7055,New confirmed cases by infection date,Likely increasing,0.17
Warmińsko-Mazurskie,3998 (2019 -- 7530),3998,4286,1797,2019,3081,3625,4380,5175,7530,New confirmed cases by infection date,Likely increasing,0.24
Łódzkie,3324 (1981 -- 6007),3324,3565,1307,1981,2653,3024,3607,4205,6007,New confirmed cases by infection date,Likely increasing,0.055
Kujawsko-Pomorskie,3291 (1977 -- 6123),3291,3563,1336,1977,2719,3065,3574,4090,6123,New confirmed cases by infection date,Likely increasing,0.11
Lower Saxony,3039 (1953 -- 5032),3039,3209,983,1953,2538,2835,3276,3653,5032,New confirmed cases by infection date,Likely decreasing,0.64
