region,estimate,median,mean,sd,lower_90,lower_50,lower_20,upper_20,upper_50,upper_90,metric,Expected change in daily cases,prob_control
Poland,64133 (17832 -- 194489),64133,79975,62548,17832,41394,54366,74602,99969,194489,New confirmed cases by infection date,Likely decreasing,0.63
Germany,32340 (6167 -- 98780),32340,39822,33686,6167,17814,25478,39209,52819,98780,New confirmed cases by infection date,Likely decreasing,0.82
Saxony,28073 (4705 -- 143397),28073,48239,83757,4705,15103,22827,35619,52039,143397,New confirmed cases by infection date,Likely increasing,0.34
Śląskie,15403 (3921 -- 47413),15403,19165,16735,3921,9318,12871,18193,23720,47413,New confirmed cases by infection date,Likely increasing,0.34
Wielkopolskie,9576 (2414 -- 37056),9576,13526,14013,2414,5619,8019,11655,16240,37056,New confirmed cases by infection date,Stable,0.42
Łódzkie,7174 (1438 -- 33446),7174,11125,15660,1438,4012,5883,8763,12540,33446,New confirmed cases by infection date,Stable,0.44
Dolnośląskie,6273 (1283 -- 23695),6273,9000,11122,1283,3733,5205,7634,10542,23695,New confirmed cases by infection date,Stable,0.4
Podkarpackie,5776 (1128 -- 37607),5776,10618,18620,1128,3074,4580,7255,10797,37607,New confirmed cases by infection date,Stable,0.48
Brandenburg,5772 (1233 -- 18780),5772,7413,7551,1233,3421,4819,6797,8821,18780,New confirmed cases by infection date,Likely increasing,0.3
Mazowieckie,5726 (1218 -- 24367),5726,8691,14922,1218,3334,4649,7060,10312,24367,New confirmed cases by infection date,Likely decreasing,0.82
Małopolskie,4466 (517 -- 22216),4466,7607,11890,517,2178,3440,5733,8567,22216,New confirmed cases by infection date,Likely decreasing,0.7
Warmińsko-Mazurskie,4203 (908 -- 19455),4203,7090,13469,908,2507,3428,5264,7645,19455,New confirmed cases by infection date,Stable,0.47
North Rhine-Westphalia,4117 (970 -- 12781),4117,5187,4343,970,2447,3354,4978,6534,12781,New confirmed cases by infection date,Likely decreasing,0.78
Kujawsko-Pomorskie,4033 (1123 -- 15162),4033,5624,5882,1123,2446,3348,4812,6709,15162,New confirmed cases by infection date,Stable,0.54
Rhineland-Palatinate,3008 (1056 -- 7814),3008,3630,2866,1056,2108,2637,3458,4352,7814,New confirmed cases by infection date,Likely increasing,0.23
Zachodniopomorskie,2930 (694 -- 16362),2930,5669,13643,694,1618,2361,3702,5503,16362,New confirmed cases by infection date,Stable,0.56
Thuringia,2681 (330 -- 12831),2681,4776,22580,330,1289,2085,3453,5177,12831,New confirmed cases by infection date,Likely decreasing,0.81
Lubelskie,2625 (575 -- 22836),2625,6005,11678,575,1391,2083,3380,5409,22836,New confirmed cases by infection date,Likely decreasing,0.66
Pomorskie,2612 (291 -- 15116),2612,5096,10985,291,1191,1991,3493,5584,15116,New confirmed cases by infection date,Likely decreasing,0.6
Lubuskie,2504 (213 -- 40529),2504,11409,46256,213,936,1835,3497,6525,40529,New confirmed cases by infection date,Stable,0.46
Baden-Wurttemberg,2141 (315 -- 8027),2141,2898,2922,315,1083,1684,2651,3705,8027,New confirmed cases by infection date,Likely decreasing,0.88
Saarland,1976 (304 -- 6804),1976,2608,2852,304,1162,1636,2366,3132,6804,New confirmed cases by infection date,Likely increasing,0.21
Saxony-Anhalt,1840 (342 -- 6695),1840,2485,2381,342,1015,1503,2267,3212,6695,New confirmed cases by infection date,Likely decreasing,0.7
Opolskie,1741 (216 -- 10313),1741,3491,11436,216,837,1354,2265,3350,10313,New confirmed cases by infection date,Likely decreasing,0.63
Bavaria,1648 (177 -- 7525),1648,2525,3449,177,792,1228,2088,3071,7525,New confirmed cases by infection date,Likely decreasing,0.91
