Region,New confirmed cases by infection date,Expected change in daily cases,Effective reproduction no.,Rate of growth,Doubling/halving time (days)
Baden-Wurttemberg,569 (102 -- 1870),Likely decreasing,0.9 (0.6 -- 1.1),-0.029 (-0.12 -- 0.029),-24 (24 -- -5.9)
Bavaria,1080 (298 -- 3741),Likely decreasing,0.89 (0.65 -- 1.1),-0.031 (-0.1 -- 0.022),-22 (32 -- -6.9)
Berlin,52 (0 -- 744),Likely decreasing,0.7 (0.17 -- 1.2),-0.088 (-0.28 -- 0.05),-7.8 (14 -- -2.5)
Brandenburg,65 (1 -- 469),Likely decreasing,0.78 (0.27 -- 1.2),-0.063 (-0.24 -- 0.045),-11 (15 -- -2.9)
Bremen,48 (2 -- 1079),Likely decreasing,0.92 (0.5 -- 1.8),-0.024 (-0.15 -- 0.21),-29 (3.2 -- -4.6)
Dolnośląskie,21 (1 -- 146),Likely decreasing,0.86 (0.49 -- 1.3),-0.04 (-0.16 -- 0.069),-18 (10 -- -4.5)
Germany,6187 (1611 -- 16930),Likely decreasing,0.9 (0.66 -- 1.1),-0.029 (-0.1 -- 0.019),-24 (36 -- -6.9)
Hamburg,62 (0 -- 787),Likely decreasing,0.73 (0.25 -- 1.3),-0.078 (-0.24 -- 0.079),-8.8 (8.7 -- -2.9)
Hesse,1644 (457 -- 17842),Likely increasing,1 (0.82 -- 1.8),0.014 (-0.051 -- 0.2),51 (3.4 -- -14)
Kujawsko-Pomorskie,5 (0 -- 626),Likely decreasing,0.75 (0.092 -- 2.1),-0.071 (-0.32 -- 0.29),-9.8 (2.4 -- -2.2)
Lower Saxony,1729 (420 -- 6633),Likely decreasing,0.95 (0.7 -- 1.2),-0.015 (-0.087 -- 0.061),-47 (11 -- -7.9)
Lubelskie,11 (0 -- 182),Likely decreasing,0.83 (0.42 -- 1.4),-0.048 (-0.18 -- 0.12),-14 (5.9 -- -3.9)
Lubuskie,0 (0 -- 36),Likely decreasing,0.58 (0.025 -- 1.4),-0.13 (-0.36 -- 0.1),-5.5 (7 -- -1.9)
Mazowieckie,18 (0 -- 284),Likely decreasing,0.64 (0.1 -- 1.3),-0.11 (-0.31 -- 0.074),-6.6 (9.4 -- -2.2)
Małopolskie,6 (0 -- 55),Likely decreasing,0.76 (0.21 -- 1.2),-0.067 (-0.26 -- 0.044),-10 (16 -- -2.7)
Mecklenburg-Vorpommern,123 (15 -- 638),Likely decreasing,0.88 (0.55 -- 1.2),-0.034 (-0.13 -- 0.061),-21 (11 -- -5.1)
North Rhine-Westphalia,916 (150 -- 2436),Likely decreasing,0.86 (0.57 -- 1),-0.039 (-0.13 -- 0.011),-18 (60 -- -5.4)
Opolskie,22 (0 -- 232),Likely decreasing,0.91 (0.22 -- 1.3),-0.026 (-0.25 -- 0.08),-26 (8.6 -- -2.8)
Podkarpackie,26 (0 -- 540),Likely decreasing,0.92 (0.36 -- 1.7),-0.023 (-0.2 -- 0.17),-31 (4 -- -3.5)
Podlaskie,0 (0 -- 18),Likely decreasing,0.66 (0.067 -- 1.3),-0.098 (-0.33 -- 0.085),-7.1 (8.2 -- -2.1)
Poland,315 (38 -- 1792),Likely decreasing,0.86 (0.44 -- 1.3),-0.04 (-0.17 -- 0.09),-17 (7.7 -- -4)
Pomorskie,15 (0 -- 374),Likely decreasing,0.8 (0.34 -- 1.5),-0.056 (-0.21 -- 0.13),-12 (5.5 -- -3.4)
Rhineland-Palatinate,138 (4 -- 821),Likely decreasing,0.79 (0.26 -- 1.1),-0.06 (-0.24 -- 0.016),-12 (43 -- -2.9)
Saarland,496 (76 -- 14889),Likely increasing,1.1 (0.77 -- 2.4),0.022 (-0.065 -- 0.33),32 (2.1 -- -11)
Saxony,329 (58 -- 2483),Likely decreasing,0.85 (0.57 -- 1.3),-0.041 (-0.13 -- 0.082),-17 (8.5 -- -5.5)
Saxony-Anhalt,211 (39 -- 736),Likely decreasing,0.9 (0.63 -- 1.2),-0.029 (-0.11 -- 0.044),-24 (16 -- -6.6)
Schleswig-Holstein,178 (13 -- 728),Likely decreasing,0.9 (0.51 -- 1.3),-0.029 (-0.14 -- 0.067),-24 (10 -- -4.8)
Thuringia,151 (4 -- 1068),Likely decreasing,0.79 (0.33 -- 1.1),-0.061 (-0.21 -- 0.029),-11 (24 -- -3.2)
Warmińsko-Mazurskie,31 (0 -- 2312),Stable,0.9 (0.17 -- 2.4),-0.029 (-0.28 -- 0.32),-24 (2.1 -- -2.5)
Wielkopolskie,11 (0 -- 167),Likely decreasing,0.81 (0.24 -- 1.5),-0.055 (-0.24 -- 0.13),-13 (5.4 -- -2.8)
Zachodniopomorskie,4 (0 -- 144),Likely decreasing,0.79 (0.32 -- 1.5),-0.059 (-0.21 -- 0.14),-12 (5 -- -3.3)
Łódzkie,1293 (57 -- 93047),Likely increasing,1.7 (0.81 -- 4.6),0.17 (-0.053 -- 0.78),4.1 (0.89 -- -13)
Śląskie,16 (1 -- 173),Likely decreasing,0.83 (0.45 -- 1.3),-0.048 (-0.17 -- 0.079),-14 (8.8 -- -4.2)
Świętokrzyskie,32 (2 -- 464),Likely decreasing,0.91 (0.53 -- 1.5),-0.025 (-0.14 -- 0.12),-27 (5.8 -- -5)
