region,estimate,median,mean,sd,lower_90,lower_50,lower_20,upper_20,upper_50,upper_90,metric,Expected change in daily cases,prob_control
Germany,6187 (1611 -- 16930),6187,7598,7424,1611,3958,5285,7053,9134,16930,New confirmed cases by infection date,Likely decreasing,0.9
Lower Saxony,1729 (420 -- 6633),1729,2569,3978,420,1057,1466,2009,2638,6633,New confirmed cases by infection date,Likely decreasing,0.76
Hesse,1644 (457 -- 17842),1644,5642,19620,457,917,1319,2188,3692,17842,New confirmed cases by infection date,Likely increasing,0.38
Łódzkie,1293 (57 -- 93047),1293,40797,296900,57,336,758,2264,6658,93047,New confirmed cases by infection date,Likely increasing,0.12
Bavaria,1080 (298 -- 3741),1080,1478,2717,298,689,900,1253,1698,3741,New confirmed cases by infection date,Likely decreasing,0.91
North Rhine-Westphalia,916 (150 -- 2436),916,1125,2143,150,518,749,1088,1410,2436,New confirmed cases by infection date,Likely decreasing,0.92
Baden-Wurttemberg,569 (102 -- 1870),569,763,917,102,358,488,671,879,1870,New confirmed cases by infection date,Likely decreasing,0.87
Saarland,496 (76 -- 14889),496,4965,28584,76,197,333,748,1636,14889,New confirmed cases by infection date,Likely increasing,0.39
Saxony,329 (58 -- 2483),329,739,1886,58,163,260,432,654,2483,New confirmed cases by infection date,Likely decreasing,0.83
Poland,315 (38 -- 1792),315,824,5945,38,161,248,397,572,1792,New confirmed cases by infection date,Likely decreasing,0.77
Saxony-Anhalt,211 (39 -- 736),211,313,624,39,123,173,252,339,736,New confirmed cases by infection date,Likely decreasing,0.85
Schleswig-Holstein,178 (13 -- 728),178,272,467,13,81,140,220,323,728,New confirmed cases by infection date,Likely decreasing,0.84
Thuringia,151 (4 -- 1068),151,328,811,4,50,104,212,360,1068,New confirmed cases by infection date,Likely decreasing,0.88
Rhineland-Palatinate,138 (4 -- 821),138,264,495,4,42,91,198,318,821,New confirmed cases by infection date,Likely decreasing,0.93
Mecklenburg-Vorpommern,123 (15 -- 638),123,370,3574,15,69,100,150,218,638,New confirmed cases by infection date,Likely decreasing,0.85
Brandenburg,65 (1 -- 469),65,404,11374,1,17,40,98,178,469,New confirmed cases by infection date,Likely decreasing,0.88
Hamburg,62 (0 -- 787),62,315,2267,0,15,37,91,173,787,New confirmed cases by infection date,Likely decreasing,0.86
Berlin,52 (0 -- 744),52,189,471,0,11,31,93,201,744,New confirmed cases by infection date,Likely decreasing,0.87
Bremen,48 (2 -- 1079),48,1399,13729,2,17,33,66,120,1079,New confirmed cases by infection date,Likely decreasing,0.68
Świętokrzyskie,32 (2 -- 464),32,282,3230,2,14,23,43,81,464,New confirmed cases by infection date,Likely decreasing,0.7
Warmińsko-Mazurskie,31 (0 -- 2312),31,921,8472,0,5,16,63,184,2312,New confirmed cases by infection date,Stable,0.59
Podkarpackie,26 (0 -- 540),26,264,3793,0,9,17,38,80,540,New confirmed cases by infection date,Likely decreasing,0.63
Opolskie,22 (0 -- 232),22,106,1281,0,6,16,31,52,232,New confirmed cases by infection date,Likely decreasing,0.73
Dolnośląskie,21 (1 -- 146),21,96,1915,1,9,16,27,40,146,New confirmed cases by infection date,Likely decreasing,0.84
Mazowieckie,18 (0 -- 284),18,139,944,0,2,8,37,78,284,New confirmed cases by infection date,Likely decreasing,0.87
Śląskie,16 (1 -- 173),16,272,6972,1,7,12,21,35,173,New confirmed cases by infection date,Likely decreasing,0.84
Pomorskie,15 (0 -- 374),15,165,1281,0,4,9,23,43,374,New confirmed cases by infection date,Likely decreasing,0.79
