region,estimate,median,mean,sd,lower_90,lower_50,lower_20,upper_20,upper_50,upper_90,metric,Expected change in daily cases,prob_control
Germany,37357 (23362 -- 62902),37357,39705,12604,23362,31195,34715,40575,46173,62902,New confirmed cases by infection date,Likely increasing,0.39
Bavaria,8703 (3087 -- 20415),8703,9736,5563,3087,5962,7654,9819,12077,20415,New confirmed cases by infection date,Likely increasing,0.28
Hesse,6181 (3188 -- 12788),6181,6829,3282,3188,4791,5618,6859,7963,12788,New confirmed cases by infection date,Likely increasing,0.17
North Rhine-Westphalia,5706 (3017 -- 10651),5706,6156,2568,3017,4407,5194,6297,7382,10651,New confirmed cases by infection date,Likely decreasing,0.94
Baden-Wurttemberg,5692 (2626 -- 11241),5692,6204,2914,2626,4274,5119,6386,7494,11241,New confirmed cases by infection date,Stable,0.49
Lower Saxony,5087 (2233 -- 12137),5087,5808,3347,2233,3609,4459,5690,6945,12137,New confirmed cases by infection date,Likely increasing,0.24
Rhineland-Palatinate,3808 (1937 -- 8211),3808,4277,2208,1937,2897,3457,4248,5043,8211,New confirmed cases by infection date,Likely increasing,0.11
Berlin,2209 (810 -- 5282),2209,2573,1833,810,1502,1911,2560,3189,5282,New confirmed cases by infection date,Likely increasing,0.37
Poland,1988 (1396 -- 2952),1988,2052,487,1396,1706,1862,2106,2330,2952,New confirmed cases by infection date,Increasing,0.0025
Schleswig-Holstein,1164 (624 -- 2393),1164,1300,594,624,890,1049,1307,1569,2393,New confirmed cases by infection date,Likely increasing,0.23
Saxony,1078 (455 -- 2648),1078,1255,771,455,777,951,1223,1511,2648,New confirmed cases by infection date,Likely increasing,0.14
Hamburg,1037 (388 -- 2635),1037,1224,807,388,710,906,1192,1514,2635,New confirmed cases by infection date,Stable,0.51
Saarland,812 (390 -- 1669),812,888,416,390,612,732,894,1067,1669,New confirmed cases by infection date,Likely increasing,0.13
Brandenburg,780 (402 -- 1412),780,830,322,402,609,710,860,984,1412,New confirmed cases by infection date,Likely increasing,0.062
Thuringia,774 (254 -- 2042),774,929,679,254,507,661,896,1153,2042,New confirmed cases by infection date,Likely increasing,0.17
Bremen,720 (443 -- 1320),720,775,274,443,589,667,781,895,1320,New confirmed cases by infection date,Increasing,0.012
Saxony-Anhalt,392 (171 -- 1032),392,485,415,171,280,343,450,578,1032,New confirmed cases by infection date,Likely increasing,0.18
Lubelskie,382 (120 -- 1191),382,486,412,120,240,323,450,596,1191,New confirmed cases by infection date,Increasing,0.048
Mecklenburg-Vorpommern,345 (154 -- 862),345,409,273,154,248,308,389,482,862,New confirmed cases by infection date,Stable,0.44
Małopolskie,325 (137 -- 704),325,363,212,137,229,283,366,440,704,New confirmed cases by infection date,Likely increasing,0.1
Zachodniopomorskie,219 (106 -- 503),219,249,141,106,159,195,244,296,503,New confirmed cases by infection date,Increasing,0.011
Mazowieckie,208 (122 -- 372),208,223,83,122,169,194,227,260,372,New confirmed cases by infection date,Likely increasing,0.12
Śląskie,143 (67 -- 330),143,164,90,67,106,128,160,196,330,New confirmed cases by infection date,Likely increasing,0.19
