Region,New confirmed cases by infection date,Expected change in daily cases,Effective reproduction no.,Rate of growth,Doubling/halving time (days)
Baden-Wurttemberg,151 (7 -- 498),Likely decreasing,0.86 (0.42 -- 1.1),-0.039 (-0.18 -- 0.015),-18 (47 -- -3.9)
Bavaria,138 (1 -- 1631),Likely decreasing,0.84 (0.16 -- 1.5),-0.045 (-0.28 -- 0.13),-15 (5.2 -- -2.5)
Berlin,20 (0 -- 227),Likely decreasing,0.85 (0.21 -- 1.4),-0.043 (-0.26 -- 0.095),-16 (7.3 -- -2.7)
Brandenburg,0 (0 -- 24),Likely decreasing,0.55 (0.055 -- 1.6),-0.13 (-0.34 -- 0.14),-5.2 (4.9 -- -2.1)
Bremen,5 (0 -- 120),Likely decreasing,0.83 (0.18 -- 1.5),-0.048 (-0.27 -- 0.12),-15 (5.6 -- -2.6)
Dolnośląskie,0 (0 -- 20),Likely decreasing,0.52 (0.0025 -- 1.4),-0.14 (-0.38 -- 0.11),-4.8 (6 -- -1.8)
Germany,961 (142 -- 3079),Likely decreasing,0.89 (0.49 -- 1.2),-0.032 (-0.15 -- 0.046),-22 (15 -- -4.6)
Hamburg,193 (11 -- 1779),Stable,1 (0.44 -- 1.5),0.0038 (-0.17 -- 0.13),180 (5.4 -- -4.1)
Hesse,132 (25 -- 2051),Likely decreasing,0.92 (0.62 -- 1.5),-0.021 (-0.11 -- 0.14),-33 (4.9 -- -6.2)
Kujawsko-Pomorskie,6 (0 -- 129),Likely decreasing,0.82 (0.25 -- 1.4),-0.051 (-0.24 -- 0.1),-14 (6.9 -- -2.9)
Lower Saxony,72 (14 -- 1190),Likely decreasing,0.91 (0.64 -- 1.6),-0.025 (-0.1 -- 0.17),-27 (4.1 -- -6.6)
Lubelskie,5 (0 -- 82),Likely decreasing,0.78 (0.21 -- 1.3),-0.064 (-0.26 -- 0.087),-11 (7.9 -- -2.6)
Lubuskie,3 (0 -- 82),Likely decreasing,0.81 (0.19 -- 1.5),-0.054 (-0.27 -- 0.13),-13 (5.4 -- -2.6)
Mazowieckie,3 (0 -- 132),Likely decreasing,0.76 (0.3 -- 1.6),-0.068 (-0.22 -- 0.15),-10 (4.5 -- -3.1)
Małopolskie,0 (0 -- 204),Likely decreasing,0.7 (0.17 -- 1.9),-0.087 (-0.27 -- 0.23),-7.9 (3 -- -2.5)
Mecklenburg-Vorpommern,14 (0 -- 181),Likely decreasing,0.78 (0.06 -- 1.3),-0.061 (-0.34 -- 0.072),-11 (9.6 -- -2.1)
North Rhine-Westphalia,109 (26 -- 403),Likely decreasing,0.87 (0.64 -- 1.1),-0.035 (-0.1 -- 0.037),-20 (19 -- -6.7)
Opolskie,2 (0 -- 962),Likely decreasing,0.86 (0.33 -- 2.5),-0.04 (-0.21 -- 0.36),-17 (1.9 -- -3.3)
Podkarpackie,14 (0 -- 439),Likely decreasing,0.86 (0.21 -- 1.7),-0.038 (-0.26 -- 0.17),-18 (4 -- -2.7)
Podlaskie,147 (0 -- 19762),Likely increasing,1.3 (0.33 -- 4.3),0.09 (-0.21 -- 0.7),7.7 (0.99 -- -3.3)
Poland,89 (30 -- 516),Likely decreasing,0.84 (0.67 -- 1.2),-0.045 (-0.096 -- 0.055),-16 (13 -- -7.2)
Pomorskie,4 (0 -- 140),Likely decreasing,0.8 (0.33 -- 1.6),-0.056 (-0.21 -- 0.15),-12 (4.6 -- -3.3)
Rhineland-Palatinate,60 (0 -- 5205),Likely decreasing,0.84 (0.03 -- 2.5),-0.045 (-0.35 -- 0.36),-15 (1.9 -- -2)
Saarland,0 (0 -- 29),Likely decreasing,0.7 (0.06 -- 1.4),-0.087 (-0.33 -- 0.11),-8 (6.5 -- -2.1)
Saxony,270 (6 -- 48238),Stable,1.1 (0.38 -- 4.3),0.023 (-0.19 -- 0.7),31 (0.99 -- -3.7)
Saxony-Anhalt,7 (0 -- 1055),Likely decreasing,0.5 (0.019 -- 2),-0.15 (-0.36 -- 0.24),-4.6 (2.9 -- -1.9)
Schleswig-Holstein,10 (0 -- 336),Likely decreasing,0.74 (0.049 -- 1.6),-0.074 (-0.34 -- 0.14),-9.4 (4.8 -- -2)
Thuringia,59 (4 -- 628),Likely decreasing,0.9 (0.47 -- 1.5),-0.028 (-0.16 -- 0.13),-24 (5.2 -- -4.3)
Warmińsko-Mazurskie,2 (0 -- 88),Likely decreasing,0.79 (0.2 -- 1.5),-0.06 (-0.26 -- 0.14),-12 (4.9 -- -2.7)
Wielkopolskie,11 (0 -- 213),Likely decreasing,0.81 (0.15 -- 1.5),-0.053 (-0.29 -- 0.14),-13 (5 -- -2.4)
Zachodniopomorskie,10 (0 -- 3651),Stable,0.94 (0.38 -- 3),-0.018 (-0.19 -- 0.48),-39 (1.5 -- -3.6)
Łódzkie,0 (0 -- 18),Likely decreasing,0.64 (0.011 -- 1.5),-0.11 (-0.36 -- 0.14),-6.6 (4.8 -- -1.9)
Śląskie,2 (0 -- 106),Likely decreasing,0.73 (0.15 -- 1.5),-0.078 (-0.28 -- 0.14),-8.9 (5 -- -2.4)
Świętokrzyskie,5 (0 -- 1306),Likely decreasing,0.82 (0.34 -- 2.7),-0.052 (-0.2 -- 0.4),-13 (1.7 -- -3.4)
