region,estimate,median,mean,sd,lower_90,lower_50,lower_20,upper_20,upper_50,upper_90,metric,Expected change in daily cases,prob_control
Germany,961 (142 -- 3079),961,1203,1161,142,547,782,1129,1482,3079,New confirmed cases by infection date,Likely decreasing,0.79
Saxony,270 (6 -- 48238),270,21070,147636,6,66,158,502,1607,48238,New confirmed cases by infection date,Stable,0.44
Hamburg,193 (11 -- 1779),193,519,1615,11,89,141,249,390,1779,New confirmed cases by infection date,Stable,0.46
Baden-Wurttemberg,151 (7 -- 498),151,192,231,7,66,114,181,250,498,New confirmed cases by infection date,Likely decreasing,0.91
Podlaskie,147 (0 -- 19762),147,7600,55103,0,20,72,325,1027,19762,New confirmed cases by infection date,Likely increasing,0.32
Bavaria,138 (1 -- 1631),138,784,11717,1,37,92,195,377,1631,New confirmed cases by infection date,Likely decreasing,0.72
Hesse,132 (25 -- 2051),132,465,1421,25,71,103,174,310,2051,New confirmed cases by infection date,Likely decreasing,0.64
North Rhine-Westphalia,109 (26 -- 403),109,183,702,26,72,94,126,167,403,New confirmed cases by infection date,Likely decreasing,0.87
Poland,89 (30 -- 516),89,176,562,30,58,75,113,164,516,New confirmed cases by infection date,Likely decreasing,0.85
Lower Saxony,72 (14 -- 1190),72,960,11487,14,39,56,95,176,1190,New confirmed cases by infection date,Likely decreasing,0.68
Rhineland-Palatinate,60 (0 -- 5205),60,8385,222293,0,5,25,118,367,5205,New confirmed cases by infection date,Likely decreasing,0.62
Thuringia,59 (4 -- 628),59,228,1575,4,29,45,78,127,628,New confirmed cases by infection date,Likely decreasing,0.72
Berlin,20 (0 -- 227),20,87,620,0,6,14,27,47,227,New confirmed cases by infection date,Likely decreasing,0.81
Mecklenburg-Vorpommern,14 (0 -- 181),14,58,257,0,1,6,24,50,181,New confirmed cases by infection date,Likely decreasing,0.84
Podkarpackie,14 (0 -- 439),14,317,2627,0,4,9,20,41,439,New confirmed cases by infection date,Likely decreasing,0.73
Wielkopolskie,11 (0 -- 213),11,503,14709,0,2,7,16,34,213,New confirmed cases by infection date,Likely decreasing,0.78
Schleswig-Holstein,10 (0 -- 336),10,370,6951,0,0,4,19,44,336,New confirmed cases by infection date,Likely decreasing,0.78
Zachodniopomorskie,10 (0 -- 3651),10,2117,18646,0,2,5,22,76,3651,New confirmed cases by infection date,Stable,0.56
Saxony-Anhalt,7 (0 -- 1055),7,1687,31966,0,0,2,19,64,1055,New confirmed cases by infection date,Likely decreasing,0.79
Kujawsko-Pomorskie,6 (0 -- 129),6,55,440,0,2,4,9,19,129,New confirmed cases by infection date,Likely decreasing,0.83
Bremen,5 (0 -- 120),5,176,3409,0,0,2,8,19,120,New confirmed cases by infection date,Likely decreasing,0.78
Lubelskie,5 (0 -- 82),5,97,2181,0,1,3,7,13,82,New confirmed cases by infection date,Likely decreasing,0.86
Świętokrzyskie,5 (0 -- 1306),5,4478,41658,0,1,3,8,26,1306,New confirmed cases by infection date,Likely decreasing,0.69
Pomorskie,4 (0 -- 140),4,141,1733,0,1,2,7,14,140,New confirmed cases by infection date,Likely decreasing,0.8
Lubuskie,3 (0 -- 82),3,74,957,0,0,1,5,10,82,New confirmed cases by infection date,Likely decreasing,0.81
Mazowieckie,3 (0 -- 132),3,131,1785,0,1,2,5,11,132,New confirmed cases by infection date,Likely decreasing,0.83
Opolskie,2 (0 -- 962),2,3200,82908,0,0,1,5,20,962,New confirmed cases by infection date,Likely decreasing,0.65
Warmińsko-Mazurskie,2 (0 -- 88),2,42,413,0,0,1,3,8,88,New confirmed cases by infection date,Likely decreasing,0.82
Śląskie,2 (0 -- 106),2,59,1038,0,0,1,3,9,106,New confirmed cases by infection date,Likely decreasing,0.8
Podlaskie,1.3 (0.33 -- 4.3),1.3,1.7,1.3,0.33,0.88,1.2,1.6,2,4.3,Effective reproduction no.,Likely increasing,0.32
Saxony,1.1 (0.38 -- 4.3),1.1,1.5,1.4,0.38,0.79,0.95,1.2,1.7,4.3,Effective reproduction no.,Stable,0.44
Hamburg,1 (0.44 -- 1.5),1,1,0.33,0.44,0.88,0.98,1.1,1.1,1.5,Effective reproduction no.,Stable,0.46
Zachodniopomorskie,0.94 (0.38 -- 3),0.94,1.2,1,0.38,0.75,0.84,1.1,1.4,3,Effective reproduction no.,Stable,0.56
Hesse,0.92 (0.62 -- 1.5),0.92,1,0.34,0.62,0.85,0.89,0.98,1.1,1.5,Effective reproduction no.,Likely decreasing,0.64
Lower Saxony,0.91 (0.64 -- 1.6),0.91,1,0.45,0.64,0.84,0.88,0.95,1.1,1.6,Effective reproduction no.,Likely decreasing,0.68
Thuringia,0.9 (0.47 -- 1.5),0.9,0.93,0.34,0.47,0.8,0.87,0.93,1,1.5,Effective reproduction no.,Likely decreasing,0.72
Germany,0.89 (0.49 -- 1.2),0.89,0.87,0.21,0.49,0.77,0.85,0.92,0.98,1.2,Effective reproduction no.,Likely decreasing,0.79
North Rhine-Westphalia,0.87 (0.64 -- 1.1),0.87,0.89,0.19,0.64,0.82,0.86,0.89,0.92,1.1,Effective reproduction no.,Likely decreasing,0.87
Baden-Wurttemberg,0.86 (0.42 -- 1.1),0.86,0.81,0.21,0.42,0.73,0.82,0.89,0.92,1.1,Effective reproduction no.,Likely decreasing,0.91
Opolskie,0.86 (0.33 -- 2.5),0.86,1.1,0.85,0.33,0.7,0.8,0.94,1.2,2.5,Effective reproduction no.,Likely decreasing,0.65
Podkarpackie,0.86 (0.21 -- 1.7),0.86,0.93,0.64,0.21,0.7,0.83,0.91,1,1.7,Effective reproduction no.,Likely decreasing,0.73
Berlin,0.85 (0.21 -- 1.4),0.85,0.84,0.44,0.21,0.67,0.8,0.88,0.94,1.4,Effective reproduction no.,Likely decreasing,0.81
Bavaria,0.84 (0.16 -- 1.5),0.84,0.83,0.48,0.16,0.55,0.75,0.91,1,1.5,Effective reproduction no.,Likely decreasing,0.72
